Rsnum,Rspos,Xloek,Kzear,Matnr,Werks,Lgort,Bdter,Bdmng,Meins,Enmng,Enwrt,Banfn,Bnfpo,Aufnr,Bwart,Umwrk,Umlgo,Wempf,Zzaisession
1000000649,0001,false,false,000000000030000274,2000,SP02,2025-10-17T00:00:00,2.000,EA,0.000,0.00,2000008542,00010,422954291,261,,,VZIREQ03,SESS-000615
1000000650,0001,false,false,000000000030000275,1000,SP01,2026-02-27T00:00:00,4.000,EA,0.000,0.00,2000008543,00010,411293617,261,,,VZIREQ05,SESS-000616
1000000651,0001,false,false,000000000030000276,4000,SP04,2026-03-03T00:00:00,4.000,EA,0.000,0.00,2000008544,00010,447845648,261,,,VZIREQ01,SESS-000617
1000000652,0001,false,true,000000000030000276,4000,SP04,2026-01-26T00:00:00,1.000,EA,1.000,36247.81,2000008545,00010,444528901,261,,,VZIREQ03,SESS-000618
1000000653,0001,false,true,000000000030000276,3000,SP03,2025-11-27T00:00:00,1.000,EA,1.000,36247.81,2000008546,00010,438557287,261,,,VZIREQ05,SESS-000619
1000000654,0001,false,true,000000000030000277,4000,SP04,2026-06-08T00:00:00,1.000,EA,1.000,83854.97,2000008547,00010,449585447,261,,,VZIREQ04,SESS-000620
1000000655,0001,false,true,000000000030000277,4000,SP04,2026-06-12T00:00:00,4.000,EA,4.000,335419.88,2000008548,00010,441927333,261,,,VZIREQ02,SESS-000621
1000000656,0001,false,true,000000000030000278,1000,SP01,2026-03-07T00:00:00,4.000,EA,4.000,389768.36,2000008549,00010,417050967,261,,,VZIREQ01,SESS-000622
1000000657,0001,false,false,000000000030000279,1000,SP01,2025-10-08T00:00:00,1.000,EA,0.000,0.00,2000008550,00010,418328528,261,,,VZIREQ05,SESS-000623
1000000658,0001,false,true,000000000030000279,1000,SP01,2026-04-06T00:00:00,1.000,EA,1.000,559742.19,2000008551,00010,414369292,261,,,VZIREQ02,SESS-000624
1000000659,0001,false,false,000000000030000279,1000,SP01,2026-01-23T00:00:00,1.000,EA,0.000,0.00,2000008552,00010,411340514,261,,,VZIREQ04,SESS-000625
1000000660,0001,false,false,000000000030000280,3000,SP03,2026-05-21T00:00:00,2.000,EA,0.000,0.00,2000008553,00010,437188148,261,,,VZIREQ05,SESS-000626
1000000661,0001,false,true,000000000030000280,3000,SP03,2026-05-22T00:00:00,2.000,EA,2.000,43974.48,2000008554,00010,436924902,261,,,VZIREQ05,SESS-000627
1000000662,0001,false,true,000000000030000281,2000,SP02,2025-11-21T00:00:00,3.000,EA,2.000,1422692.04,2000008555,00010,423880360,261,,,VZIREQ04,SESS-000628
1000000663,0001,false,true,000000000030000281,4000,SP04,2026-01-15T00:00:00,1.000,EA,1.000,711346.02,2000008556,00010,442962918,261,,,VZIREQ03,SESS-000629
1000000664,0001,false,false,000000000030000281,4000,SP04,2026-01-15T00:00:00,3.000,EA,0.000,0.00,2000008557,00010,442258172,261,,,VZIREQ04,SESS-000630
1000000665,0001,false,false,000000000030000281,4000,SP04,2025-08-04T00:00:00,4.000,EA,0.000,0.00,2000008558,00010,446627983,261,,,VZIREQ04,SESS-000631
1000000666,0001,false,true,000000000030000282,1000,SP01,2025-10-25T00:00:00,1.000,EA,1.000,739792.42,2000008559,00010,411666812,261,,,VZIREQ02,SESS-000632
1000000667,0001,false,true,000000000030000282,3000,SP03,2025-08-30T00:00:00,3.000,EA,3.000,2219377.26,2000008560,00010,437894602,261,,,VZIREQ04,SESS-000633
1000000668,0001,false,false,000000000030000282,3000,SP03,2025-09-15T00:00:00,2.000,EA,1.000,739792.42,2000008561,00010,437351303,261,,,VZIREQ03,SESS-000634
1000000669,0001,false,false,000000000030000283,3000,SP03,2026-04-14T00:00:00,1.000,EA,0.000,0.00,2000008562,00010,436663301,261,,,VZIREQ02,SESS-000635
1000000670,0001,false,false,000000000030000283,3000,SP03,2026-02-05T00:00:00,4.000,EA,0.000,0.00,2000008563,00010,434258819,261,,,VZIREQ01,SESS-000636
1000000671,0001,false,false,000000000030000284,3000,SP03,2025-11-05T00:00:00,2.000,EA,1.000,501639.47,2000008564,00010,433454097,261,,,VZIREQ03,SESS-000637
1000000672,0001,false,false,000000000030000285,1000,SP01,2025-12-19T00:00:00,4.000,EA,0.000,0.00,2000008565,00010,416335379,261,,,VZIREQ02,SESS-000638
1000000673,0001,false,true,000000000030000286,2000,SP02,2026-07-09T00:00:00,3.000,EA,3.000,2077817.67,2000008566,00010,422004164,261,,,VZIREQ02,SESS-000639
1000000674,0001,false,true,000000000030000286,2000,SP02,2026-05-25T00:00:00,3.000,EA,3.000,2077817.67,2000008567,00010,427095970,261,,,VZIREQ02,SESS-000640
1000000675,0001,false,false,000000000030000287,1000,SP01,2026-02-12T00:00:00,3.000,EA,0.000,0.00,2000008568,00010,416584431,261,,,VZIREQ04,SESS-000641
1000000676,0001,false,false,000000000030000287,1000,SP01,2025-09-07T00:00:00,4.000,EA,0.000,0.00,2000008569,00010,411086112,261,,,VZIREQ01,SESS-000642
1000000677,0001,false,false,000000000030000287,1000,SP01,2026-03-08T00:00:00,1.000,EA,0.000,0.00,2000008570,00010,417557415,261,,,VZIREQ05,SESS-000643
1000000678,0001,false,false,000000000030000288,1000,SP01,2026-05-06T00:00:00,3.000,EA,0.000,0.00,2000008571,00010,414220783,261,,,VZIREQ05,SESS-000644
1000000679,0001,false,false,000000000030000289,1000,SP01,2026-02-07T00:00:00,2.000,EA,0.000,0.00,2000008572,00010,414040832,261,,,VZIREQ03,SESS-000645
1000000680,0001,false,false,000000000030000289,1000,SP01,2025-10-03T00:00:00,3.000,EA,0.000,0.00,2000008573,00010,418275207,261,,,VZIREQ04,SESS-000646
1000000681,0001,false,true,000000000030000290,2000,SP02,2026-09-09T00:00:00,1.000,EA,1.000,84229.12,2000008574,00010,423801451,261,,,VZIREQ02,SESS-000647
1000000682,0001,false,true,000000000030000290,2000,SP02,2026-06-09T00:00:00,3.000,EA,3.000,252687.36,2000008575,00010,421020381,261,,,VZIREQ04,
1000000683,0001,false,false,000000000030000290,2000,SP02,2025-10-26T00:00:00,3.000,EA,0.000,0.00,2000008576,00010,427024307,261,,,VZIREQ03,SESS-000648
1000000684,0001,false,false,000000000030000291,4000,SP04,2026-04-25T00:00:00,1.000,EA,0.000,0.00,2000008577,00010,441817473,261,,,VZIREQ02,SESS-000649
1000000685,0001,false,false,000000000030000291,4000,SP04,2026-01-26T00:00:00,4.000,EA,0.000,0.00,2000008578,00010,448047771,261,,,VZIREQ04,SESS-000650
1000000686,0001,false,false,000000000030000291,2000,SP02,2025-12-06T00:00:00,4.000,EA,0.000,0.00,2000008579,00010,426648445,261,,,VZIREQ03,SESS-000651
1000000687,0001,false,false,000000000030000291,2000,SP02,2026-02-18T00:00:00,3.000,EA,0.000,0.00,2000008580,00010,425438876,261,,,VZIREQ01,SESS-000652
1000000688,0001,false,false,000000000030000292,3000,SP03,2026-03-10T00:00:00,2.000,EA,0.000,0.00,2000008581,00010,434596208,261,,,VZIREQ05,SESS-000653
1000000689,0001,false,false,000000000030000293,4000,SP04,2026-03-18T00:00:00,2.000,EA,0.000,0.00,2000008582,00010,444795122,261,,,VZIREQ04,SESS-000654
1000000690,0001,false,false,000000000030000293,4000,SP04,2026-04-30T00:00:00,2.000,EA,0.000,0.00,2000008583,00010,447011255,261,,,VZIREQ04,SESS-000655
1000000691,0001,false,true,000000000030000294,1000,SP01,2026-05-31T00:00:00,3.000,EA,3.000,468083.22,2000008584,00010,412165495,261,,,VZIREQ03,SESS-000656
1000000692,0001,false,false,000000000030000295,4000,SP04,2026-02-10T00:00:00,2.000,EA,0.000,0.00,2000008585,00010,447747900,261,,,VZIREQ03,SESS-000657
1000000693,0001,false,false,000000000030000295,4000,SP04,2026-04-13T00:00:00,4.000,EA,0.000,0.00,2000008586,00010,442919102,261,,,VZIREQ04,SESS-000658
1000000694,0001,false,true,000000000030000295,1000,SP01,2026-03-04T00:00:00,1.000,EA,1.000,124013.46,2000008587,00010,416421350,261,,,VZIREQ04,SESS-000659
1000000695,0001,false,true,000000000030000296,2000,SP02,2026-04-01T00:00:00,2.000,EA,2.000,206115.80,2000008588,00010,421708140,261,,,VZIREQ04,SESS-000660
1000000696,0001,false,true,000000000030000297,1000,SP01,2026-07-18T00:00:00,3.000,EA,3.000,262095.54,2000008589,00010,415948712,261,,,VZIREQ05,SESS-000661
1000000697,0001,false,true,000000000030000297,3000,SP03,2026-01-03T00:00:00,2.000,EA,2.000,174730.36,2000008590,00010,438123432,261,,,VZIREQ04,SESS-000662
1000000698,0001,false,false,000000000030000297,3000,SP03,2026-06-16T00:00:00,2.000,EA,0.000,0.00,2000008591,00010,435261325,261,,,VZIREQ01,SESS-000663
1000000699,0001,false,true,000000000030000298,3000,SP03,2025-10-14T00:00:00,3.000,EA,3.000,2323384.77,2000008592,00010,438335283,261,,,VZIREQ05,SESS-000664
1000000700,0001,false,true,000000000030000298,3000,SP03,2025-07-21T00:00:00,1.000,EA,1.000,774461.59,2000008593,00010,439907613,261,,,VZIREQ04,SESS-000665
1000000701,0001,false,true,000000000030000298,3000,SP03,2026-02-03T00:00:00,2.000,EA,1.000,774461.59,2000008594,00010,433450105,261,,,VZIREQ02,SESS-000666
1000000702,0001,false,true,000000000030000299,1000,SP01,2026-06-23T00:00:00,4.000,EA,2.000,17676.78,2000008595,00010,418609728,261,,,VZIREQ05,SESS-000667
1000000703,0001,false,false,000000000030000299,1000,SP01,2026-06-17T00:00:00,3.000,EA,2.000,17676.78,2000008596,00010,419096980,261,,,VZIREQ01,SESS-000668
1000000704,0001,false,false,000000000030000300,3000,SP03,2025-10-23T00:00:00,3.000,EA,0.000,0.00,2000008597,00010,437166588,261,,,VZIREQ05,SESS-000669
1000000705,0001,false,false,000000000030000300,3000,SP03,2026-02-28T00:00:00,1.000,EA,1.000,130654.06,2000008598,00010,431302367,261,,,VZIREQ01,SESS-000670
1000000706,0001,false,true,000000000030000301,1000,SP01,2026-01-17T00:00:00,4.000,EA,3.000,468985.08,2000008599,00010,414145671,261,,,VZIREQ01,SESS-000671
1000000707,0001,false,false,000000000030000301,1000,SP01,2026-05-31T00:00:00,3.000,EA,0.000,0.00,2000008600,00010,414468251,261,,,VZIREQ05,SESS-000672
1000000708,0001,false,false,000000000030000302,3000,SP03,2026-06-02T00:00:00,3.000,EA,0.000,0.00,2000008601,00010,439852864,261,,,VZIREQ02,SESS-000673
1000000709,0001,false,true,000000000030000302,3000,SP03,2026-01-08T00:00:00,2.000,EA,2.000,352564.46,2000008602,00010,435483022,261,,,VZIREQ03,SESS-000674
1000000710,0001,false,false,000000000030000303,3000,SP03,2025-12-22T00:00:00,1.000,EA,0.000,0.00,2000008603,00010,432274776,261,,,VZIREQ05,SESS-000675
1000000711,0001,false,false,000000000030000303,3000,SP03,2026-03-23T00:00:00,2.000,EA,0.000,0.00,2000008604,00010,436753442,261,,,VZIREQ01,SESS-000676
1000000712,0001,false,false,000000000030000304,4000,SP04,2026-01-27T00:00:00,2.000,EA,1.000,155806.60,2000008605,00010,445284505,261,,,VZIREQ05,SESS-000677
1000000713,0001,false,true,000000000030000304,4000,SP04,2025-10-28T00:00:00,2.000,EA,2.000,311613.20,2000008606,00010,444481165,261,,,VZIREQ04,SESS-000678
1000000714,0001,false,true,000000000030000305,2000,SP02,2026-03-23T00:00:00,1.000,EA,1.000,79633.75,2000008607,00010,428102070,261,,,VZIREQ05,SESS-000679
1000000715,0001,false,true,000000000030000305,2000,SP02,2026-07-05T00:00:00,2.000,EA,1.000,79633.75,2000008608,00010,429724905,261,,,VZIREQ03,SESS-000680
1000000716,0001,false,true,000000000030000305,2000,SP02,2026-04-14T00:00:00,4.000,EA,4.000,318535.00,2000008609,00010,421637455,261,,,VZIREQ01,SESS-000681
1000000717,0001,false,true,000000000030000306,2000,SP02,2026-04-05T00:00:00,1.000,EA,1.000,62038.63,2000008610,00010,427783619,261,,,VZIREQ03,SESS-000682
1000000718,0001,false,true,000000000030000306,2000,SP02,2026-01-19T00:00:00,3.000,EA,3.000,186115.89,2000008611,00010,422993420,261,,,VZIREQ05,SESS-000683
1000000719,0001,false,false,000000000030000307,2000,SP02,2026-06-29T00:00:00,1.000,EA,0.000,0.00,2000008612,00010,424215350,261,,,VZIREQ01,SESS-000684
1000000720,0001,false,false,000000000030000307,2000,SP02,2026-04-30T00:00:00,2.000,EA,0.000,0.00,2000008613,00010,427001044,261,,,VZIREQ01,SESS-000685
1000000721,0001,false,true,000000000030000307,2000,SP02,2026-06-12T00:00:00,2.000,EA,1.000,122101.12,2000008614,00010,428141847,261,,,VZIREQ02,SESS-000686
1000000722,0001,false,false,000000000030000308,3000,SP03,2025-12-01T00:00:00,1.000,EA,0.000,0.00,2000008615,00010,438802670,261,,,VZIREQ02,SESS-000687
1000000723,0001,false,true,000000000030000308,3000,SP03,2025-12-06T00:00:00,3.000,EA,3.000,2282092.23,2000008616,00010,436394259,261,,,VZIREQ03,SESS-000688
1000000724,0001,false,true,000000000030000308,3000,SP03,2026-03-28T00:00:00,4.000,EA,4.000,3042789.64,2000008617,00010,433411652,261,,,VZIREQ05,SESS-000689
1000000725,0001,false,true,000000000030000308,2000,SP02,2025-10-24T00:00:00,2.000,EA,2.000,1521394.82,2000008618,00010,422077783,261,,,VZIREQ04,SESS-000690
1000000726,0001,false,false,000000000030000309,2000,SP02,2026-03-01T00:00:00,4.000,EA,0.000,0.00,2000008619,00010,426831222,261,,,VZIREQ05,SESS-000691
1000000727,0001,false,false,000000000030000309,4000,SP04,2026-03-13T00:00:00,4.000,EA,0.000,0.00,2000008620,00010,447959218,261,,,VZIREQ03,SESS-000692
1000000728,0001,false,true,000000000030000309,4000,SP04,2026-06-22T00:00:00,4.000,EA,4.000,66500.00,2000008621,00010,444776876,261,,,VZIREQ02,SESS-000693
1000000729,0001,false,true,000000000030000309,4000,SP04,2026-06-07T00:00:00,1.000,EA,1.000,16625.00,2000008622,00010,443922548,261,,,VZIREQ03,SESS-000694
1000000730,0001,false,false,000000000030000310,4000,SP04,2025-08-19T00:00:00,4.000,EA,0.000,0.00,2000008623,00010,445881333,261,,,VZIREQ03,SESS-000695
1000000731,0001,false,false,000000000030000311,1000,SP01,2026-06-14T00:00:00,1.000,EA,0.000,0.00,2000008624,00010,413117243,261,,,VZIREQ02,SESS-000696
1000000732,0001,false,true,000000000030000311,2000,SP02,2026-07-14T00:00:00,1.000,EA,1.000,96937.53,2000008625,00010,425398340,261,,,VZIREQ01,SESS-000697
1000000733,0001,false,false,000000000030000311,2000,SP02,2026-03-27T00:00:00,3.000,EA,0.000,0.00,2000008626,00010,423446919,261,,,VZIREQ04,SESS-000698
1000000734,0001,false,false,000000000030000311,2000,SP02,2025-12-10T00:00:00,3.000,EA,0.000,0.00,2000008627,00010,422461942,261,,,VZIREQ03,SESS-000699
1000000735,0001,false,false,000000000030000312,1000,SP01,2026-06-10T00:00:00,2.000,EA,0.000,0.00,2000008628,00010,411904097,261,,,VZIREQ03,SESS-000700
1000000736,0001,false,true,000000000030000312,1000,SP01,2026-01-12T00:00:00,4.000,EA,4.000,2319931.32,2000008629,00010,418307474,261,,,VZIREQ05,SESS-000701
1000000737,0001,false,false,000000000030000313,4000,SP04,2026-04-04T00:00:00,2.000,EA,1.000,108488.21,2000008630,00010,443640559,261,,,VZIREQ03,SESS-000702
1000000738,0001,false,true,000000000030000313,3000,SP03,2025-12-16T00:00:00,3.000,EA,2.000,216976.42,2000008631,00010,433294350,261,,,VZIREQ01,SESS-000703
1000000739,0001,false,false,000000000030000313,3000,SP03,2025-12-19T00:00:00,3.000,EA,0.000,0.00,2000008632,00010,433937031,261,,,VZIREQ04,SESS-000704
1000000740,0001,false,true,000000000030000314,4000,SP04,2025-12-02T00:00:00,4.000,EA,4.000,436811.00,2000008633,00010,441429124,261,,,VZIREQ02,SESS-000705
1000000741,0001,false,true,000000000030000314,4000,SP04,2026-06-25T00:00:00,3.000,EA,3.000,327608.25,2000008634,00010,444528515,261,,,VZIREQ04,SESS-000706
1000000742,0001,false,false,000000000030000315,2000,SP02,2026-01-26T00:00:00,4.000,EA,0.000,0.00,2000008635,00010,421258809,261,,,VZIREQ02,SESS-000707
1000000743,0001,false,true,000000000030000315,2000,SP02,2025-12-21T00:00:00,1.000,EA,1.000,82822.42,2000008636,00010,428770225,261,,,VZIREQ02,SESS-000708
1000000744,0001,false,true,000000000030000315,4000,SP04,2026-06-11T00:00:00,1.000,EA,1.000,82822.42,2000008637,00010,449698151,261,,,VZIREQ05,
1000000745,0001,false,true,000000000030000316,1000,SP01,2026-03-06T00:00:00,2.000,EA,1.000,706402.59,2000008638,00010,412502819,261,,,VZIREQ02,SESS-000709
1000000746,0001,false,true,000000000030000316,1000,SP01,2025-06-13T00:00:00,2.000,EA,1.000,706402.59,2000008639,00010,414457789,261,,,VZIREQ05,SESS-000710
1000000747,0001,false,true,000000000030000317,3000,SP03,2026-02-02T00:00:00,4.000,EA,4.000,458858.20,2000008640,00010,434201511,261,,,VZIREQ03,SESS-000711
1000000748,0001,false,false,000000000030000318,1000,SP01,2025-09-12T00:00:00,3.000,EA,0.000,0.00,2000008641,00010,412775647,261,,,VZIREQ05,SESS-000712
1000000749,0001,false,false,000000000030000318,1000,SP01,2026-04-18T00:00:00,2.000,EA,0.000,0.00,2000008642,00010,419550708,261,,,VZIREQ05,SESS-000713
1000000750,0001,false,false,000000000030000318,1000,SP01,2025-10-08T00:00:00,1.000,EA,0.000,0.00,2000008643,00010,415831775,261,,,VZIREQ03,SESS-000714
1000000751,0001,false,false,000000000030000319,4000,SP04,2026-08-09T00:00:00,4.000,EA,0.000,0.00,2000008644,00010,446597096,261,,,VZIREQ03,SESS-000715
1000000752,0001,false,true,000000000030000319,4000,SP04,2026-02-07T00:00:00,3.000,EA,2.000,172905.50,2000008645,00010,443574039,261,,,VZIREQ05,SESS-000716
1000000753,0001,false,false,000000000030000319,4000,SP04,2026-04-23T00:00:00,3.000,EA,0.000,0.00,2000008646,00010,441011557,261,,,VZIREQ05,SESS-000717
1000000754,0001,false,false,000000000030000320,4000,SP04,2026-01-15T00:00:00,2.000,EA,0.000,0.00,2000008647,00010,444584923,261,,,VZIREQ04,SESS-000718
1000000755,0001,false,true,000000000030000320,4000,SP04,2026-06-07T00:00:00,3.000,EA,3.000,354849.51,2000008648,00010,444780249,261,,,VZIREQ03,SESS-000719
1000000756,0001,false,false,000000000030000321,4000,SP04,2026-04-03T00:00:00,4.000,EA,0.000,0.00,2000008649,00010,448885081,261,,,VZIREQ05,SESS-000720
1000000757,0001,false,false,000000000030000321,4000,SP04,2026-01-16T00:00:00,2.000,EA,0.000,0.00,2000008650,00010,449765472,261,,,VZIREQ03,SESS-000721
1000000758,0001,false,true,000000000030000321,4000,SP04,2025-08-18T00:00:00,4.000,EA,4.000,1867481.08,2000008651,00010,447567997,261,,,VZIREQ05,SESS-000722
1000000759,0001,false,false,000000000030000322,2000,SP02,2025-10-02T00:00:00,4.000,EA,0.000,0.00,2000008652,00010,428971834,261,,,VZIREQ04,SESS-000723
1000000760,0001,false,false,000000000030000322,2000,SP02,2025-08-26T00:00:00,2.000,EA,1.000,525632.45,2000008653,00010,427830251,261,,,VZIREQ03,SESS-000724
1000000761,0001,false,true,000000000030000322,2000,SP02,2026-04-25T00:00:00,2.000,EA,2.000,1051264.90,2000008654,00010,428906998,261,,,VZIREQ03,SESS-000725
1000000762,0001,false,true,000000000030000323,4000,SP04,2025-08-11T00:00:00,1.000,EA,1.000,39190.74,2000008655,00010,445605391,261,,,VZIREQ02,SESS-000726
1000000763,0001,false,true,000000000030000323,4000,SP04,2025-09-25T00:00:00,3.000,EA,2.000,78381.48,2000008656,00010,442520532,261,,,VZIREQ04,SESS-000727
1000000764,0001,false,false,000000000030000324,2000,SP02,2026-01-31T00:00:00,2.000,EA,0.000,0.00,2000008657,00010,426560800,261,,,VZIREQ02,SESS-000728
1000000765,0001,false,false,000000000030000324,2000,SP02,2026-03-23T00:00:00,4.000,EA,0.000,0.00,2000008658,00010,423243019,261,,,VZIREQ04,SESS-000729
1000000766,0001,false,false,000000000080000000,1000,SP01,2026-01-09T00:00:00,1.000,EA,0.000,0.00,,,416464401,541,,,VZIREQ04,SESS-000730
1000000767,0001,false,false,000000000080000001,4000,SP04,2026-04-11T00:00:00,1.000,EA,0.000,0.00,,,446534167,541,,,VZIREQ04,SESS-000731
1000000768,0001,false,false,000000000080000002,1000,SP01,2026-09-07T00:00:00,1.000,EA,0.000,0.00,,,417585033,541,,,VZIREQ04,SESS-000732
1000000769,0001,false,false,000000000080000002,2000,SP02,2025-11-25T00:00:00,1.000,EA,0.000,0.00,,,429702670,541,,,VZIREQ02,SESS-000733
1000000770,0001,false,false,000000000080000003,1000,SP01,2026-05-08T00:00:00,1.000,EA,0.000,0.00,,,417896474,541,,,VZIREQ04,SESS-000734
1000000771,0001,false,false,000000000080000004,3000,SP03,2026-08-15T00:00:00,1.000,EA,0.000,0.00,,,437940160,541,,,VZIREQ01,SESS-000735
1000000772,0001,false,false,000000000080000005,2000,SP02,2026-03-11T00:00:00,1.000,EA,0.000,0.00,,,424599616,541,,,VZIREQ02,SESS-000736
1000000773,0001,false,false,000000000080000006,3000,SP03,2025-12-25T00:00:00,1.000,EA,0.000,0.00,,,436846570,541,,,VZIREQ03,SESS-000737
1000000774,0001,false,false,000000000080000006,4000,SP04,2026-09-11T00:00:00,1.000,EA,0.000,0.00,,,449854632,541,,,VZIREQ03,SESS-000738
1000000775,0001,false,false,000000000080000007,3000,SP03,2026-08-22T00:00:00,1.000,EA,0.000,0.00,,,435416097,541,,,VZIREQ03,SESS-000739
1000000776,0001,false,false,000000000080000008,3000,SP03,2026-05-12T00:00:00,1.000,EA,0.000,0.00,,,433936717,541,,,VZIREQ02,SESS-000740
1000000777,0001,false,false,000000000080000008,2000,SP02,2026-04-01T00:00:00,1.000,EA,0.000,0.00,,,425150916,541,,,VZIREQ02,SESS-000741
1000000778,0001,false,false,000000000080000009,3000,SP03,2026-04-27T00:00:00,1.000,EA,0.000,0.00,,,432651453,541,,,VZIREQ02,SESS-000742
1000000779,0001,false,false,000000000080000010,3000,SP03,2026-04-05T00:00:00,1.000,EA,0.000,0.00,,,436279388,541,,,VZIREQ02,SESS-000743
1000000780,0001,false,false,000000000080000011,3000,SP03,2026-09-04T00:00:00,1.000,EA,0.000,0.00,,,435976758,541,,,VZIREQ02,SESS-000744
1000000781,0001,false,false,000000000080000012,3000,SP03,2026-03-31T00:00:00,1.000,EA,0.000,0.00,,,438420576,541,,,VZIREQ02,SESS-000745
1000000782,0001,false,false,000000000080000013,4000,SP04,2026-05-20T00:00:00,1.000,EA,0.000,0.00,,,449686500,541,,,VZIREQ05,SESS-000746
1000000783,0001,false,false,000000000080000014,3000,SP03,2025-11-04T00:00:00,1.000,EA,0.000,0.00,,,439595319,541,,,VZIREQ01,SESS-000747
1000000784,0001,false,false,000000000080000014,1000,SP01,2026-06-08T00:00:00,1.000,EA,0.000,0.00,,,411480878,541,,,VZIREQ02,SESS-000748
1000000785,0001,false,false,000000000080000015,1000,SP01,2026-08-19T00:00:00,1.000,EA,0.000,0.00,,,413323865,541,,,VZIREQ01,SESS-000749
1000000786,0001,false,false,000000000080000016,3000,SP03,2026-06-17T00:00:00,1.000,EA,0.000,0.00,,,434789913,541,,,VZIREQ05,SESS-000750
1000000787,0001,false,false,000000000080000017,2000,SP02,2026-06-27T00:00:00,1.000,EA,0.000,0.00,,,428631434,541,,,VZIREQ04,SESS-000751
1000000788,0001,false,false,000000000080000018,2000,SP02,2025-12-30T00:00:00,1.000,EA,0.000,0.00,,,422393709,541,,,VZIREQ04,SESS-000752
1000000789,0001,false,false,000000000080000019,3000,SP03,2026-04-27T00:00:00,1.000,EA,0.000,0.00,,,439050600,541,,,VZIREQ02,SESS-000753
1000000790,0001,false,false,000000000080000019,1000,SP01,2026-07-30T00:00:00,1.000,EA,0.000,0.00,,,419375951,541,,,VZIREQ01,SESS-000754
1000000791,0001,false,false,000000000080000020,1000,SP01,2025-12-02T00:00:00,1.000,EA,0.000,0.00,,,411057609,541,,,VZIREQ03,SESS-000755
1000000792,0001,false,false,000000000080000021,4000,SP04,2026-08-20T00:00:00,1.000,EA,0.000,0.00,,,448490256,541,,,VZIREQ03,SESS-000756
1000000793,0001,false,false,000000000080000021,2000,SP02,2026-05-07T00:00:00,1.000,EA,0.000,0.00,,,426571271,541,,,VZIREQ04,SESS-000757
1000000794,0001,false,false,000000000080000022,3000,SP03,2026-03-12T00:00:00,1.000,EA,0.000,0.00,,,438369342,541,,,VZIREQ03,SESS-000758
1000000795,0001,false,false,000000000080000022,1000,SP01,2026-04-06T00:00:00,1.000,EA,0.000,0.00,,,413031901,541,,,VZIREQ05,SESS-000759
1000000796,0001,false,false,000000000080000023,3000,SP03,2026-03-16T00:00:00,1.000,EA,0.000,0.00,,,439206784,541,,,VZIREQ04,SESS-000760
1000000797,0001,false,false,000000000080000024,1000,SP01,2026-02-04T00:00:00,1.000,EA,0.000,0.00,,,418142361,541,,,VZIREQ05,SESS-000761
1000000798,0001,false,false,000000000080000025,2000,SP02,2026-05-13T00:00:00,1.000,EA,0.000,0.00,,,422380489,541,,,VZIREQ02,SESS-000762
1000000799,0001,false,false,000000000080000025,4000,SP04,2026-09-12T00:00:00,1.000,EA,0.000,0.00,,,444670391,541,,,VZIREQ01,SESS-000763
1000000800,0001,false,false,000000000080000026,2000,SP02,2026-07-26T00:00:00,1.000,EA,0.000,0.00,,,423472013,541,,,VZIREQ02,SESS-000764
1000000801,0001,false,false,000000000080000027,4000,SP04,2026-02-24T00:00:00,1.000,EA,0.000,0.00,,,446253544,541,,,VZIREQ02,SESS-000765
1000000802,0001,false,false,000000000080000028,2000,SP02,2025-10-11T00:00:00,1.000,EA,0.000,0.00,,,424463911,541,,,VZIREQ03,SESS-000766
1000000803,0001,false,false,000000000080000029,3000,SP03,2026-02-08T00:00:00,1.000,EA,0.000,0.00,,,434256032,541,,,VZIREQ03,SESS-000767
1000000804,0001,false,false,000000000080000029,1000,SP01,2026-06-11T00:00:00,1.000,EA,0.000,0.00,,,419094323,541,,,VZIREQ02,SESS-000768
1000000805,0001,false,false,000000000080000030,3000,SP03,2026-01-24T00:00:00,1.000,EA,0.000,0.00,,,432154650,541,,,VZIREQ05,SESS-000769
1000000806,0001,false,false,000000000080000030,1000,SP01,2026-05-02T00:00:00,1.000,EA,0.000,0.00,,,414565716,541,,,VZIREQ01,SESS-000770
1000000807,0001,false,false,000000000080000031,2000,SP02,2026-05-13T00:00:00,1.000,EA,0.000,0.00,,,422951690,541,,,VZIREQ04,SESS-000771
1000000808,0001,false,false,000000000080000032,4000,SP04,2026-03-05T00:00:00,1.000,EA,0.000,0.00,,,443598366,541,,,VZIREQ04,SESS-000772
1000000809,0001,false,false,000000000080000033,1000,SP01,2025-12-26T00:00:00,1.000,EA,0.000,0.00,,,414597984,541,,,VZIREQ05,SESS-000773
1000000810,0001,false,false,000000000080000033,3000,SP03,2026-08-04T00:00:00,1.000,EA,0.000,0.00,,,438178951,541,,,VZIREQ01,SESS-000774
1000000811,0001,false,false,000000000080000034,1000,SP01,2026-05-01T00:00:00,1.000,EA,0.000,0.00,,,414368715,541,,,VZIREQ04,SESS-000775
1000000812,0001,false,false,000000000080000035,1000,SP01,2026-09-05T00:00:00,1.000,EA,0.000,0.00,,,411685659,541,,,VZIREQ05,SESS-000776
1000000813,0001,false,false,000000000080000035,2000,SP02,2026-03-06T00:00:00,1.000,EA,0.000,0.00,,,425218732,541,,,VZIREQ01,SESS-000777
1000000814,0001,false,false,000000000080000036,3000,SP03,2026-06-23T00:00:00,1.000,EA,0.000,0.00,,,436424351,541,,,VZIREQ04,SESS-000778
