Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500000185,00010,,SPARE FOR CR-101,000000000080000008,3000,SP03,,5.000,EA,407488.50,1.000,2037442.50,false,0,,122.000,2000000185,00010
4500000186,00010,,SPARE FOR TH-401,000000000080000008,2000,SP02,,13.000,EA,407488.50,1.000,5297350.50,true,0,,122.000,2000000186,00010
4500000187,00010,,SPARE FOR ML-202,000000000080000008,2000,SP02,,11.000,EA,407488.50,1.000,4482373.50,true,0,,122.000,2000000187,00010
4500000188,00010,,SPARE FOR PU-611,000000000010000026,2000,SP02,,13.000,EA,135790.10,1.000,1765271.30,true,0,,155.000,2000000188,00010
4500000189,00010,,SPARE FOR ML-201,000000000010000026,2000,SP02,,12.000,EA,135790.10,1.000,1629481.20,true,0,,155.000,2000000189,00010
4500000190,00010,,SPARE FOR FA-810,000000000010000027,4000,SP04,,2.000,EA,699141.67,1.000,1398283.34,false,0,,36.000,2000000190,00010
4500000191,00010,,SPARE FOR ML-201,000000000010000027,4000,SP04,,4.000,EA,699141.67,1.000,2796566.68,true,0,,36.000,2000000191,00010
4500000192,00010,,SPARE FOR PU-611,000000000010000027,4000,SP04,,3.000,EA,699141.67,1.000,2097425.01,false,0,,36.000,2000000192,00010
4500000193,00010,,SPARE FOR FA-810,000000000010000027,4000,SP04,,3.000,EA,699141.67,1.000,2097425.01,true,0,,36.000,2000000193,00010
4500000194,00010,,SPARE FOR ML-202,000000000010000027,4000,SP04,,3.000,EA,699141.67,1.000,2097425.01,true,0,,36.000,2000000194,00010
4500000195,00010,,SPARE FOR FA-810,000000000010000027,4000,SP04,,3.000,EA,699141.67,1.000,2097425.01,false,0,,36.000,2000000195,00010
4500000196,00010,,SPARE FOR SC-701,000000000010000027,4000,SP04,,3.000,EA,699141.67,1.000,2097425.01,true,0,,36.000,2000000196,00010
4500000197,00010,,SPARE FOR PU-611,000000000010000027,4000,SP04,,6.000,EA,699141.67,1.000,4194850.02,true,0,,36.000,2000000197,00010
4500000198,00010,,SPARE FOR FA-810,000000000080000009,3000,SP03,,8.000,EA,108846.45,1.000,870771.60,false,0,,57.000,2000000198,00010
4500000199,00010,,SPARE FOR PU-610,000000000080000009,3000,SP03,,8.000,EA,108846.45,1.000,870771.60,true,0,,57.000,2000000199,00010
4500000200,00010,,SPARE FOR CV-502,000000000080000009,3000,SP03,,7.000,EA,108846.45,1.000,761925.15,false,0,,57.000,2000000200,00010
4500000201,00010,,SPARE FOR FL-310,000000000080000009,3000,SP03,,10.000,EA,108846.45,1.000,1088464.50,true,0,,57.000,2000000201,00010
4500000202,00010,,SPARE FOR FL-310,000000000080000009,3000,SP03,,8.000,EA,108846.45,1.000,870771.60,true,0,,57.000,2000000202,00010
4500000203,00010,,SPARE FOR FA-810,000000000010000028,1000,SP01,,7.000,EA,52121.36,1.000,364849.52,true,0,,60.000,2000000203,00010
4500000204,00010,,SPARE FOR FA-810,000000000010000028,1000,SP01,,7.000,EA,52121.36,1.000,364849.52,false,0,,60.000,2000000204,00010
4500000205,00010,,SPARE FOR SC-701,000000000010000028,1000,SP01,,7.000,EA,52121.36,1.000,364849.52,false,0,,60.000,2000000205,00010
4500000206,00010,,SPARE FOR CR-101,000000000010000028,1000,SP01,,7.000,EA,52121.36,1.000,364849.52,true,0,,60.000,2000000206,00010
4500000207,00010,,SPARE FOR ML-202,000000000010000029,2000,SP02,,64.000,EA,24825.62,1.000,1588839.68,true,0,,48.000,2000000207,00010
4500000208,00010,,SPARE FOR FL-310,000000000010000029,2000,SP02,,57.000,EA,24825.62,1.000,1415060.34,true,0,,48.000,2000000208,00010
4500000209,00010,,SPARE FOR SC-701,000000000010000029,2000,SP02,,76.000,EA,24825.62,1.000,1886747.12,true,0,,48.000,2000000209,00010
4500000210,00010,,SPARE FOR FA-810,000000000010000029,2000,SP02,,62.000,EA,24825.62,1.000,1539188.44,true,0,,48.000,2000000210,00010
4500000211,00010,,SPARE FOR SC-701,000000000010000029,2000,SP02,,67.000,EA,24825.62,1.000,1663316.54,true,0,,48.000,2000000211,00010
4500000212,00010,,SPARE FOR CR-101,000000000010000029,2000,SP02,,126.000,EA,24825.62,1.000,3128028.12,false,0,,48.000,2000000212,00010
4500000213,00010,,SPARE FOR FL-310,000000000010000029,2000,SP02,,60.000,EA,24825.62,1.000,1489537.20,false,0,,48.000,2000000213,00010
4500000214,00010,,SPARE FOR CV-501,000000000010000029,2000,SP02,,79.000,EA,24825.62,1.000,1961223.98,true,0,,48.000,2000000214,00010
4500000215,00010,,SPARE FOR FL-310,000000000010000029,2000,SP02,,58.000,EA,24825.62,1.000,1439885.96,true,0,,48.000,2000000215,00010
4500000216,00010,,SPARE FOR PU-610,000000000010000029,2000,SP02,,68.000,EA,24825.62,1.000,1688142.16,true,0,,48.000,2000000216,00010
4500000217,00010,,SPARE FOR ML-201,000000000010000030,1000,SP01,,4.000,EA,25058.94,1.000,100235.76,false,0,,27.000,2000000217,00010
4500000218,00010,,SPARE FOR FA-810,000000000010000030,1000,SP01,,3.000,EA,25058.94,1.000,75176.82,false,0,,27.000,2000000218,00010
4500000219,00010,,SPARE FOR SC-701,000000000010000030,1000,SP01,,3.000,EA,25058.94,1.000,75176.82,true,0,,27.000,2000000219,00010
4500000220,00010,,SPARE FOR ML-201,000000000010000030,1000,SP01,,4.000,EA,25058.94,1.000,100235.76,false,0,,27.000,2000000220,00010
4500000221,00010,,SPARE FOR ML-201,000000000010000030,1000,SP01,,4.000,EA,25058.94,1.000,100235.76,false,0,,27.000,2000000221,00010
4500000222,00010,,SPARE FOR CR-102,000000000010000030,1000,SP01,,4.000,EA,25058.94,1.000,100235.76,true,0,,27.000,2000000222,00010
4500000223,00010,,SPARE FOR CR-101,000000000010000030,1000,SP01,,3.000,EA,25058.94,1.000,75176.82,true,0,,27.000,2000000223,00010
4500000224,00010,,SPARE FOR FL-310,000000000010000031,4000,SP04,,1.000,EA,140930.63,1.000,140930.63,true,0,,54.000,2000000224,00010
4500000225,00010,,SPARE FOR CR-102,000000000010000031,4000,SP04,,1.000,EA,140930.63,1.000,140930.63,true,0,,54.000,2000000225,00010
4500000226,00010,,SPARE FOR PU-611,000000000010000032,3000,SP03,,5.000,EA,41338.53,1.000,206692.65,true,0,,18.000,2000000226,00010
4500000227,00010,,SPARE FOR CV-501,000000000010000032,3000,SP03,,6.000,EA,41338.53,1.000,248031.18,true,0,,18.000,2000000227,00010
4500000228,00010,,SPARE FOR ML-201,000000000010000032,3000,SP03,,6.000,EA,41338.53,1.000,248031.18,true,0,,18.000,2000000228,00010
4500000229,00010,,SPARE FOR CV-502,000000000010000033,3000,SP03,,4.000,EA,107153.39,1.000,428613.56,true,0,,39.000,2000000229,00010
4500000230,00010,,SPARE FOR SC-701,000000000010000034,1000,SP01,,4.000,EA,462590.67,1.000,1850362.68,false,0,,125.000,2000000230,00010
4500000231,00010,,SPARE FOR FL-310,000000000010000034,1000,SP01,,6.000,EA,462590.67,1.000,2775544.02,true,0,,125.000,2000000231,00010
4500000232,00010,,SPARE FOR SC-701,000000000010000034,1000,SP01,,4.000,EA,462590.67,1.000,1850362.68,true,0,,125.000,2000000232,00010
4500000233,00010,,SPARE FOR CV-502,000000000010000034,1000,SP01,,4.000,EA,462590.67,1.000,1850362.68,true,0,,125.000,2000000233,00010
4500000234,00010,,SPARE FOR SC-701,000000000010000034,1000,SP01,,4.000,EA,462590.67,1.000,1850362.68,false,0,,125.000,2000000234,00010
4500000235,00010,,SPARE FOR CR-101,000000000010000034,1000,SP01,,5.000,EA,462590.67,1.000,2312953.35,false,0,,125.000,2000000235,00010
4500000236,00010,,SPARE FOR ML-201,000000000010000034,4000,SP04,,18.000,EA,462590.67,1.000,8326632.06,false,0,,125.000,2000000236,00010
4500000237,00010,,SPARE FOR PU-610,000000000010000034,4000,SP04,,18.000,EA,462590.67,1.000,8326632.06,true,0,,125.000,2000000237,00010
4500000238,00010,,SPARE FOR TH-401,000000000010000034,4000,SP04,,18.000,EA,462590.67,1.000,8326632.06,false,0,,125.000,2000000238,00010
4500000239,00010,,SPARE FOR CR-101,000000000010000034,4000,SP04,,30.000,EA,462590.67,1.000,13877720.10,false,0,,125.000,2000000239,00010
4500000240,00010,,SPARE FOR TH-401,000000000080000010,3000,SP03,,10.000,EA,44152.23,1.000,441522.30,true,0,,41.000,2000000240,00010
4500000241,00010,,SPARE FOR CV-502,000000000080000010,3000,SP03,,10.000,EA,44152.23,1.000,441522.30,true,0,,41.000,2000000241,00010
4500000242,00010,,SPARE FOR CV-501,000000000080000010,3000,SP03,,12.000,EA,44152.23,1.000,529826.76,true,0,,41.000,2000000242,00010
4500000243,00010,,SPARE FOR ML-202,000000000080000010,3000,SP03,,12.000,EA,44152.23,1.000,529826.76,false,0,,41.000,2000000243,00010
4500000244,00010,,SPARE FOR CV-501,000000000080000011,3000,SP03,,6.000,EA,233359.57,1.000,1400157.42,true,0,,149.000,2000000244,00010
4500000245,00010,,SPARE FOR TH-401,000000000080000011,3000,SP03,,13.000,EA,233359.57,1.000,3033674.41,false,0,,149.000,2000000245,00010
4500000246,00010,,SPARE FOR PU-610,000000000080000011,3000,SP03,,7.000,EA,233359.57,1.000,1633516.99,false,0,,149.000,2000000246,00010
4500000247,00010,,SPARE FOR CR-102,000000000080000011,3000,SP03,,9.000,EA,233359.57,1.000,2100236.13,false,0,,149.000,2000000247,00010
4500000248,00010,,SPARE FOR CR-102,000000000080000011,3000,SP03,,9.000,EA,233359.57,1.000,2100236.13,false,0,,149.000,2000000248,00010
4500000249,00010,,SPARE FOR SC-701,000000000080000011,3000,SP03,,9.000,EA,233359.57,1.000,2100236.13,true,0,,149.000,2000000249,00010
4500000250,00010,,SPARE FOR FA-810,000000000080000011,3000,SP03,,7.000,EA,233359.57,1.000,1633516.99,true,0,,149.000,2000000250,00010
4500000251,00010,,SPARE FOR SC-701,000000000010000036,1000,SP01,,49.000,EA,4908.60,1.000,240521.40,false,0,,77.000,2000000251,00010
4500000252,00010,,SPARE FOR PU-611,000000000010000036,1000,SP01,,60.000,EA,4908.60,1.000,294516.00,false,0,,77.000,2000000252,00010
4500000253,00010,,SPARE FOR FA-810,000000000010000036,1000,SP01,,44.000,EA,4908.60,1.000,215978.40,true,0,,77.000,2000000253,00010
4500000254,00010,,SPARE FOR PU-611,000000000010000036,1000,SP01,,87.000,EA,4908.60,1.000,427048.20,true,0,,77.000,2000000254,00010
4500000255,00010,,SPARE FOR FL-310,000000000010000036,1000,SP01,,39.000,EA,4908.60,1.000,191435.40,true,0,,77.000,2000000255,00010
4500000256,00010,,SPARE FOR ML-201,000000000010000036,1000,SP01,,54.000,EA,4908.60,1.000,265064.40,false,0,,77.000,2000000256,00010
4500000257,00010,,SPARE FOR CR-101,000000000010000036,1000,SP01,,71.000,EA,4908.60,1.000,348510.60,true,0,,77.000,2000000257,00010
4500000258,00010,,SPARE FOR ML-202,000000000010000036,1000,SP01,,50.000,EA,4908.60,1.000,245430.00,false,0,,77.000,2000000258,00010
4500000259,00010,,SPARE FOR CR-101,000000000010000037,3000,SP03,,85.000,EA,289812.12,1.000,24634030.20,true,0,,63.000,2000000259,00010
4500000260,00010,,SPARE FOR FL-310,000000000010000037,3000,SP03,,88.000,EA,289812.12,1.000,25503466.56,true,0,,63.000,2000000260,00010
4500000261,00010,,SPARE FOR TH-401,000000000010000037,3000,SP03,,82.000,EA,289812.12,1.000,23764593.84,true,0,,63.000,2000000261,00010
4500000262,00010,,SPARE FOR ML-201,000000000010000037,3000,SP03,,81.000,EA,289812.12,1.000,23474781.72,true,0,,63.000,2000000262,00010
4500000263,00010,,SPARE FOR CV-501,000000000010000037,3000,SP03,,74.000,EA,289812.12,1.000,21446096.88,true,0,,63.000,2000000263,00010
4500000264,00010,,SPARE FOR CR-102,000000000010000037,3000,SP03,,84.000,EA,289812.12,1.000,24344218.08,true,0,,63.000,2000000264,00010
4500000265,00010,,SPARE FOR TH-401,000000000010000037,3000,SP03,,82.000,EA,289812.12,1.000,23764593.84,false,0,,63.000,2000000265,00010
4500000266,00010,,SPARE FOR PU-611,000000000080000012,3000,SP03,,6.000,EA,382424.02,1.000,2294544.12,false,0,,24.000,2000000266,00010
4500000267,00010,,SPARE FOR CR-101,000000000080000012,3000,SP03,,7.000,EA,382424.02,1.000,2676968.14,true,0,,24.000,2000000267,00010
4500000268,00010,,SPARE FOR TH-401,000000000080000012,3000,SP03,,6.000,EA,382424.02,1.000,2294544.12,true,0,,24.000,2000000268,00010
4500000269,00010,,SPARE FOR ML-201,000000000010000038,4000,SP04,,7.000,EA,26477.42,1.000,185341.94,false,0,,50.000,2000000269,00010
4500000270,00010,,SPARE FOR ML-202,000000000010000038,4000,SP04,,10.000,EA,26477.42,1.000,264774.20,true,0,,50.000,2000000270,00010
4500000271,00010,,SPARE FOR CV-502,000000000010000038,4000,SP04,,5.000,EA,26477.42,1.000,132387.10,true,0,,50.000,2000000271,00010
4500000272,00010,,SPARE FOR PU-611,000000000010000038,4000,SP04,,8.000,EA,26477.42,1.000,211819.36,true,0,,50.000,2000000272,00010
4500000273,00010,,SPARE FOR CR-101,000000000010000038,4000,SP04,,6.000,EA,26477.42,1.000,158864.52,true,0,,50.000,2000000273,00010
4500000274,00010,,SPARE FOR TH-401,000000000010000039,4000,SP04,,79.000,EA,22353.27,1.000,1765908.33,true,0,,102.000,2000000274,00010
4500000275,00010,,SPARE FOR TH-401,000000000010000039,4000,SP04,,140.000,EA,22353.27,1.000,3129457.80,false,0,,102.000,2000000275,00010
4500000276,00010,,SPARE FOR PU-611,000000000010000039,4000,SP04,,124.000,EA,22353.27,1.000,2771805.48,true,0,,102.000,2000000276,00010
4500000277,00010,,SPARE FOR PU-610,000000000010000039,4000,SP04,,63.000,EA,22353.27,1.000,1408256.01,true,0,,102.000,2000000277,00010
4500000278,00010,,SPARE FOR ML-202,000000000010000039,4000,SP04,,128.000,EA,22353.27,1.000,2861218.56,true,0,,102.000,2000000278,00010
4500000279,00010,,SPARE FOR CR-102,000000000010000040,4000,SP04,,11.000,EA,443088.23,1.000,4873970.53,true,0,,106.000,2000000279,00010
4500000280,00010,,SPARE FOR CR-102,000000000010000040,4000,SP04,,8.000,EA,443088.23,1.000,3544705.84,false,0,,106.000,2000000280,00010
4500000281,00010,,SPARE FOR CV-501,000000000010000040,4000,SP04,,10.000,EA,443088.23,1.000,4430882.30,true,0,,106.000,2000000281,00010
4500000282,00010,,SPARE FOR CR-102,000000000010000040,4000,SP04,,9.000,EA,443088.23,1.000,3987794.07,false,0,,106.000,2000000282,00010
4500000283,00010,,SPARE FOR CV-501,000000000010000040,4000,SP04,,9.000,EA,443088.23,1.000,3987794.07,false,0,,106.000,2000000283,00010
4500000284,00010,,SPARE FOR CV-501,000000000010000040,4000,SP04,,12.000,EA,443088.23,1.000,5317058.76,false,0,,106.000,2000000284,00010
4500000285,00010,,SPARE FOR CR-101,000000000010000040,4000,SP04,,13.000,EA,443088.23,1.000,5760146.99,false,0,,106.000,2000000285,00010
4500000286,00010,,SPARE FOR ML-201,000000000080000013,4000,SP04,,10.000,EA,69837.45,1.000,698374.50,false,0,,54.000,2000000286,00010
4500000287,00010,,SPARE FOR CR-101,000000000080000013,4000,SP04,,10.000,EA,69837.45,1.000,698374.50,true,0,,54.000,2000000287,00010
4500000288,00010,,SPARE FOR CV-501,000000000080000013,4000,SP04,,8.000,EA,69837.45,1.000,558699.60,true,0,,54.000,2000000288,00010
4500000289,00010,,SPARE FOR CR-102,000000000010000042,4000,SP04,,51.000,EA,566181.23,1.000,28875242.73,false,0,,96.000,2000000289,00010
4500000290,00010,,SPARE FOR PU-611,000000000010000042,4000,SP04,,58.000,EA,566181.23,1.000,32838511.34,true,0,,96.000,2000000290,00010
4500000291,00010,,SPARE FOR CV-502,000000000010000042,4000,SP04,,98.000,EA,566181.23,1.000,55485760.54,true,0,,96.000,2000000291,00010
4500000292,00010,,SPARE FOR TH-401,000000000010000042,4000,SP04,,46.000,EA,566181.23,1.000,26044336.58,true,0,,96.000,2000000292,00010
4500000293,00010,,SPARE FOR CV-501,000000000010000042,4000,SP04,,84.000,EA,566181.23,1.000,47559223.32,true,0,,96.000,2000000293,00010
4500000294,00010,,SPARE FOR PU-611,000000000010000042,4000,SP04,,42.000,EA,566181.23,1.000,23779611.66,false,0,,96.000,2000000294,00010
4500000295,00010,,SPARE FOR CV-501,000000000010000044,3000,SP03,,5.000,EA,143622.88,1.000,718114.40,true,0,,147.000,2000000295,00010
4500000296,00010,,SPARE FOR CR-102,000000000010000044,3000,SP03,,4.000,EA,143622.88,1.000,574491.52,true,0,,147.000,2000000296,00010
4500000297,00010,,SPARE FOR TH-401,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,true,0,,14.000,2000000297,00010
4500000298,00010,,SPARE FOR SC-701,000000000080000014,3000,SP03,,2.000,EA,37962.45,1.000,75924.90,true,0,,14.000,2000000298,00010
4500000299,00010,,SPARE FOR PU-610,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,false,0,,14.000,2000000299,00010
4500000300,00010,,SPARE FOR FA-810,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,false,0,,14.000,2000000300,00010
4500000301,00010,,SPARE FOR TH-401,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,true,0,,14.000,2000000301,00010
4500000302,00010,,SPARE FOR ML-201,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,false,0,,14.000,2000000302,00010
4500000303,00010,,SPARE FOR CR-101,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,true,0,,14.000,2000000303,00010
4500000304,00010,,SPARE FOR SC-701,000000000080000014,3000,SP03,,3.000,EA,37962.45,1.000,113887.35,true,0,,14.000,2000000304,00010
4500000305,00010,,SPARE FOR SC-701,000000000080000014,3000,SP03,,2.000,EA,37962.45,1.000,75924.90,true,0,,14.000,2000000305,00010
4500000306,00010,,SPARE FOR FA-810,000000000080000014,1000,SP01,,3.000,EA,37962.45,1.000,113887.35,true,0,,14.000,2000000306,00010
4500000307,00010,,SPARE FOR TH-401,000000000080000014,1000,SP01,,3.000,EA,37962.45,1.000,113887.35,true,0,,14.000,2000000307,00010
4500000308,00010,,SPARE FOR CR-102,000000000080000014,1000,SP01,,4.000,EA,37962.45,1.000,151849.80,true,0,,14.000,2000000308,00010
4500000309,00010,,SPARE FOR CV-501,000000000080000014,1000,SP01,,3.000,EA,37962.45,1.000,113887.35,false,0,,14.000,2000000309,00010
4500000310,00010,,SPARE FOR TH-401,000000000080000014,1000,SP01,,4.000,EA,37962.45,1.000,151849.80,true,0,,14.000,2000000310,00010
4500000311,00010,,SPARE FOR PU-610,000000000080000015,1000,SP01,,9.000,EA,88465.64,1.000,796190.76,false,0,,35.000,2000000311,00010
4500000312,00010,,SPARE FOR TH-401,000000000080000015,1000,SP01,,9.000,EA,88465.64,1.000,796190.76,true,0,,35.000,2000000312,00010
4500000313,00010,,SPARE FOR TH-401,000000000080000015,1000,SP01,,9.000,EA,88465.64,1.000,796190.76,true,0,,35.000,2000000313,00010
4500000314,00010,,SPARE FOR CV-501,000000000010000045,1000,SP01,,17.000,EA,141420.48,1.000,2404148.16,true,0,,232.000,2000000314,00010
4500000315,00010,,SPARE FOR CV-502,000000000010000045,1000,SP01,,15.000,EA,141420.48,1.000,2121307.20,false,0,,232.000,2000000315,00010
4500000316,00010,,SPARE FOR FL-310,000000000010000045,1000,SP01,,18.000,EA,141420.48,1.000,2545568.64,false,0,,232.000,2000000316,00010
4500000317,00010,,SPARE FOR PU-610,000000000010000049,4000,SP04,,3.000,EA,324443.11,1.000,973329.33,true,0,,73.000,2000000317,00010
4500000318,00010,,SPARE FOR CR-102,000000000010000049,4000,SP04,,5.000,EA,324443.11,1.000,1622215.55,false,0,,73.000,2000000318,00010
4500000319,00010,,SPARE FOR TH-401,000000000010000049,4000,SP04,,2.000,EA,324443.11,1.000,648886.22,false,0,,73.000,2000000319,00010
4500000320,00010,,SPARE FOR PU-610,000000000010000049,4000,SP04,,3.000,EA,324443.11,1.000,973329.33,true,0,,73.000,2000000320,00010
4500000321,00010,,SPARE FOR CR-101,000000000010000049,4000,SP04,,3.000,EA,324443.11,1.000,973329.33,false,0,,73.000,2000000321,00010
4500000322,00010,,SPARE FOR CV-501,000000000010000049,4000,SP04,,5.000,EA,324443.11,1.000,1622215.55,true,0,,73.000,2000000322,00010
4500000323,00010,,SPARE FOR ML-201,000000000010000049,4000,SP04,,4.000,EA,324443.11,1.000,1297772.44,true,0,,73.000,2000000323,00010
4500000324,00010,,SPARE FOR CV-501,000000000010000049,4000,SP04,,3.000,EA,324443.11,1.000,973329.33,false,0,,73.000,2000000324,00010
4500000325,00010,,SPARE FOR FL-310,000000000010000049,4000,SP04,,3.000,EA,324443.11,1.000,973329.33,false,0,,73.000,2000000325,00010
4500000326,00010,,SPARE FOR SC-701,000000000080000016,3000,SP03,,10.000,EA,156257.64,1.000,1562576.40,false,0,,27.000,2000000326,00010
4500000327,00010,,SPARE FOR FL-310,000000000080000016,3000,SP03,,11.000,EA,156257.64,1.000,1718834.04,false,0,,27.000,2000000327,00010
4500000328,00010,,SPARE FOR CV-502,000000000080000016,3000,SP03,,11.000,EA,156257.64,1.000,1718834.04,true,0,,27.000,2000000328,00010
4500000329,00010,,SPARE FOR FL-310,000000000080000016,3000,SP03,,10.000,EA,156257.64,1.000,1562576.40,true,0,,27.000,2000000329,00010
4500000330,00010,,SPARE FOR CV-502,000000000080000016,3000,SP03,,5.000,EA,156257.64,1.000,781288.20,false,0,,27.000,2000000330,00010
4500000331,00010,,SPARE FOR CV-501,000000000080000016,3000,SP03,,5.000,EA,156257.64,1.000,781288.20,true,0,,27.000,2000000331,00010
4500000332,00010,,SPARE FOR CR-101,000000000080000016,3000,SP03,,5.000,EA,156257.64,1.000,781288.20,true,0,,27.000,2000000332,00010
4500000333,00010,,SPARE FOR FA-810,000000000080000016,3000,SP03,,6.000,EA,156257.64,1.000,937545.84,false,0,,27.000,2000000333,00010
4500000334,00010,,SPARE FOR PU-610,000000000080000016,3000,SP03,,9.000,EA,156257.64,1.000,1406318.76,true,0,,27.000,2000000334,00010
4500000335,00010,,SPARE FOR PU-611,000000000080000016,3000,SP03,,6.000,EA,156257.64,1.000,937545.84,true,0,,27.000,2000000335,00010
4500000336,00010,,SPARE FOR CV-501,000000000080000016,3000,SP03,,11.000,EA,156257.64,1.000,1718834.04,true,0,,27.000,2000000336,00010
4500000337,00010,,SPARE FOR SC-701,000000000080000017,2000,SP02,,7.000,EA,226928.73,1.000,1588501.11,false,0,,62.000,2000000337,00010
