Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500000143,00010,01,1,2026,4900000453,0001,E,101,2026-07-24T00:00:00,9.000,86534.37,S,2026-07-24T00:00:00,000000000010000017,1000
4500000143,00010,01,2,2026,5100000074,0001,Q,,2026-08-03T00:00:00,9.000,86534.37,S,2026-08-15T00:00:00,000000000010000017,1000
4500000144,00010,01,1,2025,4900000457,0001,E,101,2025-02-11T00:00:00,21.000,3338949.60,S,2025-02-11T00:00:00,000000000010000018,3000
4500000144,00010,01,2,2025,5100000075,0001,Q,,2025-03-01T00:00:00,21.000,3338949.60,S,2025-02-20T00:00:00,000000000010000018,3000
4500000145,00010,01,1,2025,4900000463,0001,E,101,2025-09-11T00:00:00,9.000,1430978.40,S,2025-09-11T00:00:00,000000000010000018,3000
4500000145,00010,01,2,2025,5100000076,0001,Q,,2025-10-09T00:00:00,9.000,1430978.40,S,2025-10-07T00:00:00,000000000010000018,3000
4500000147,00010,01,1,2025,4900000465,0001,E,101,2025-11-18T00:00:00,31.000,4928925.60,S,2025-11-18T00:00:00,000000000010000018,3000
4500000148,00010,01,1,2024,4900000473,0001,E,101,2024-12-02T00:00:00,129.000,521205.15,S,2024-12-02T00:00:00,000000000010000019,1000
4500000148,00010,01,2,2024,5100000077,0001,Q,,2024-12-10T00:00:00,129.000,521205.15,S,2024-12-27T00:00:00,000000000010000019,1000
4500000150,00010,01,1,2025,4900000479,0001,E,101,2025-04-25T00:00:00,151.000,610092.85,S,2025-04-25T00:00:00,000000000010000019,1000
4500000150,00010,01,2,2025,5100000078,0001,Q,,2025-05-13T00:00:00,151.000,610092.85,S,2025-05-10T00:00:00,000000000010000019,1000
4500000151,00010,01,1,2025,4900000485,0001,E,101,2025-10-08T00:00:00,129.000,521205.15,S,2025-10-08T00:00:00,000000000010000019,1000
4500000152,00010,01,1,2026,4900000491,0001,E,101,2026-03-04T00:00:00,130.000,525245.50,S,2026-03-04T00:00:00,000000000010000019,1000
4500000152,00010,01,2,2026,5100000079,0001,Q,,2026-03-31T00:00:00,130.000,525245.50,S,2026-04-01T00:00:00,000000000010000019,1000
4500000153,00010,01,1,2026,4900000495,0001,E,101,2026-06-12T00:00:00,143.000,577770.05,S,2026-06-12T00:00:00,000000000010000019,1000
4500000153,00010,01,2,2026,5100000080,0001,Q,,2026-07-08T00:00:00,143.000,577770.05,S,2026-06-26T00:00:00,000000000010000019,1000
4500000154,00010,01,1,2024,4900000500,0001,E,101,2024-10-07T00:00:00,6.000,862086.30,S,2024-10-07T00:00:00,000000000080000006,3000
4500000155,00010,01,1,2024,4900000502,0001,E,101,2024-12-20T00:00:00,5.000,718405.25,S,2024-12-20T00:00:00,000000000080000006,3000
4500000155,00010,01,2,2024,5100000081,0001,Q,,2025-01-01T00:00:00,5.000,718405.25,S,2025-01-09T00:00:00,000000000080000006,3000
4500000156,00010,01,1,2025,4900000505,0001,E,101,2025-05-12T00:00:00,8.000,1149448.40,S,2025-05-12T00:00:00,000000000080000006,3000
4500000156,00010,01,2,2025,5100000082,0001,Q,,2025-05-26T00:00:00,8.000,1149448.40,S,2025-05-16T00:00:00,000000000080000006,3000
4500000158,00010,01,1,2025,4900000508,0001,E,101,2025-12-15T00:00:00,8.000,1149448.40,S,2025-12-15T00:00:00,000000000080000006,3000
4500000158,00010,01,2,2025,5100000083,0001,Q,,2026-01-12T00:00:00,8.000,1149448.40,S,2026-01-03T00:00:00,000000000080000006,3000
4500000159,00010,01,1,2026,4900000510,0001,E,101,2026-02-26T00:00:00,6.000,862086.30,S,2026-02-26T00:00:00,000000000080000006,3000
4500000159,00010,01,2,2026,5100000084,0001,Q,,2026-03-10T00:00:00,6.000,862086.30,S,2026-03-04T00:00:00,000000000080000006,3000
4500000161,00010,01,1,2026,4900000513,0001,E,101,2026-08-24T00:00:00,7.000,1005767.35,S,2026-08-24T00:00:00,000000000080000006,3000
4500000161,00010,01,2,2026,5100000085,0001,Q,,2026-09-07T00:00:00,7.000,1005767.35,S,2026-09-07T00:00:00,000000000080000006,3000
4500000162,00010,01,1,2024,4900000515,0001,E,101,2024-12-06T00:00:00,6.000,862086.30,S,2024-12-06T00:00:00,000000000080000006,4000
4500000163,00010,01,1,2025,4900000519,0001,E,101,2025-06-18T00:00:00,7.000,1005767.35,S,2025-06-18T00:00:00,000000000080000006,4000
4500000164,00010,01,1,2025,4900000523,0001,E,101,2025-11-24T00:00:00,7.000,1005767.35,S,2025-11-24T00:00:00,000000000080000006,4000
4500000164,00010,01,2,2025,5100000086,0001,Q,,2025-12-09T00:00:00,7.000,1005767.35,S,2025-12-08T00:00:00,000000000080000006,4000
4500000166,00010,01,1,2026,4900000526,0001,E,101,2026-05-06T00:00:00,6.000,862086.30,S,2026-05-06T00:00:00,000000000080000006,4000
4500000166,00010,01,2,2026,5100000087,0001,Q,,2026-05-21T00:00:00,6.000,862086.30,S,2026-05-16T00:00:00,000000000080000006,4000
4500000167,00010,01,1,2024,4900000542,0001,E,101,2024-11-22T00:00:00,87.000,33563.73,S,2024-11-22T00:00:00,000000000010000021,2000
4500000167,00010,01,2,2024,5100000088,0001,Q,,2024-12-01T00:00:00,87.000,33563.73,S,2024-12-20T00:00:00,000000000010000021,2000
4500000169,00010,01,1,2025,4900000548,0001,E,101,2025-04-09T00:00:00,96.000,37035.84,S,2025-04-09T00:00:00,000000000010000021,2000
4500000169,00010,01,2,2025,5100000089,0001,Q,,2025-05-01T00:00:00,96.000,37035.84,S,2025-05-05T00:00:00,000000000010000021,2000
4500000170,00010,01,1,2025,4900000554,0001,E,101,2025-10-08T00:00:00,76.000,29320.04,S,2025-10-08T00:00:00,000000000010000021,2000
4500000170,00010,01,2,2025,5100000090,0001,Q,,2025-10-20T00:00:00,76.000,29320.04,S,2025-10-25T00:00:00,000000000010000021,2000
4500000171,00010,01,1,2026,4900000559,0001,E,101,2026-02-04T00:00:00,87.000,33563.73,S,2026-02-04T00:00:00,000000000010000021,2000
4500000171,00010,01,2,2026,5100000091,0001,Q,,2026-02-15T00:00:00,87.000,33563.73,S,2026-03-03T00:00:00,000000000010000021,2000
4500000172,00010,01,1,2026,4900000566,0001,E,101,2026-08-07T00:00:00,44.000,16974.76,S,2026-08-07T00:00:00,000000000010000021,2000
4500000172,00010,01,2,2026,5100000092,0001,Q,,2026-08-22T00:00:00,44.000,16974.76,S,2026-08-27T00:00:00,000000000010000021,2000
4500000174,00010,01,1,2024,4900000574,0001,E,101,2024-11-17T00:00:00,2.000,811012.16,S,2024-11-17T00:00:00,000000000080000007,3000
4500000174,00010,01,2,2024,5100000093,0001,Q,,2024-12-10T00:00:00,2.000,811012.16,S,2024-11-26T00:00:00,000000000080000007,3000
4500000175,00010,01,1,2025,4900000575,0001,E,101,2025-01-06T00:00:00,4.000,1622024.32,S,2025-01-06T00:00:00,000000000080000007,3000
4500000175,00010,01,2,2025,5100000094,0001,Q,,2025-01-21T00:00:00,4.000,1622024.32,S,2025-01-23T00:00:00,000000000080000007,3000
4500000177,00010,01,1,2025,4900000579,0001,E,101,2025-08-01T00:00:00,3.000,1216518.24,S,2025-08-01T00:00:00,000000000080000007,3000
4500000177,00010,01,2,2025,5100000095,0001,Q,,2025-08-18T00:00:00,3.000,1216518.24,S,2025-08-10T00:00:00,000000000080000007,3000
4500000178,00010,01,1,2025,4900000581,0001,E,101,2025-11-23T00:00:00,2.000,811012.16,S,2025-11-23T00:00:00,000000000080000007,3000
4500000178,00010,01,2,2025,5100000096,0001,Q,,2025-12-17T00:00:00,2.000,811012.16,S,2025-12-14T00:00:00,000000000080000007,3000
4500000179,00010,01,1,2026,4900000585,0001,E,101,2026-06-07T00:00:00,2.000,811012.16,S,2026-06-07T00:00:00,000000000080000007,3000
4500000179,00010,01,2,2026,5100000097,0001,Q,,2026-07-06T00:00:00,2.000,811012.16,S,2026-06-16T00:00:00,000000000080000007,3000
4500000180,00010,01,1,2026,4900000588,0001,E,101,2026-08-07T00:00:00,1.000,405506.08,S,2026-08-07T00:00:00,000000000080000007,3000
4500000181,00010,01,1,2026,4900000589,0001,E,101,2026-09-03T00:00:00,3.000,1216518.24,S,2026-09-03T00:00:00,000000000080000007,3000
4500000182,00010,01,1,2025,4900000593,0001,E,101,2025-01-30T00:00:00,5.000,2037442.50,S,2025-01-30T00:00:00,000000000080000008,3000
4500000183,00010,01,1,2025,4900000594,0001,E,101,2025-05-03T00:00:00,10.000,4074885.00,S,2025-05-03T00:00:00,000000000080000008,3000
4500000184,00010,01,1,2026,4900000600,0001,E,101,2026-05-13T00:00:00,5.000,2037442.50,S,2026-05-13T00:00:00,000000000080000008,3000
4500000186,00010,01,1,2025,4900000603,0001,E,101,2025-06-15T00:00:00,13.000,5297350.50,S,2025-06-15T00:00:00,000000000080000008,2000
4500000186,00010,01,2,2025,5100000098,0001,Q,,2025-07-15T00:00:00,13.000,5297350.50,S,2025-07-09T00:00:00,000000000080000008,2000
4500000187,00010,01,1,2026,4900000606,0001,E,101,2026-03-28T00:00:00,11.000,4482373.50,S,2026-03-28T00:00:00,000000000080000008,2000
4500000187,00010,01,2,2026,5100000099,0001,Q,,2026-04-04T00:00:00,11.000,4482373.50,S,2026-04-05T00:00:00,000000000080000008,2000
4500000188,00010,01,1,2025,4900000610,0001,E,101,2025-03-18T00:00:00,13.000,1765271.30,S,2025-03-18T00:00:00,000000000010000026,2000
4500000188,00010,01,2,2025,5100000100,0001,Q,,2025-03-25T00:00:00,13.000,1765271.30,S,2025-04-06T00:00:00,000000000010000026,2000
4500000189,00010,01,1,2026,4900000619,0001,E,101,2026-07-10T00:00:00,12.000,1629481.20,S,2026-07-10T00:00:00,000000000010000026,2000
4500000189,00010,01,2,2026,5100000101,0001,Q,,2026-07-29T00:00:00,12.000,1629481.20,S,2026-08-05T00:00:00,000000000010000026,2000
4500000190,00010,01,1,2024,4900000622,0001,E,101,2024-10-20T00:00:00,1.000,699141.67,S,2024-10-20T00:00:00,000000000010000027,4000
4500000190,00010,01,2,2024,5100000102,0001,Q,,2024-11-09T00:00:00,1.000,699141.67,S,2024-11-03T00:00:00,000000000010000027,4000
4500000191,00010,01,1,2025,4900000625,0001,E,101,2025-02-02T00:00:00,4.000,2796566.68,S,2025-02-02T00:00:00,000000000010000027,4000
4500000193,00010,01,1,2025,4900000627,0001,E,101,2025-06-15T00:00:00,3.000,2097425.01,S,2025-06-15T00:00:00,000000000010000027,4000
4500000194,00010,01,1,2025,4900000629,0001,E,101,2025-12-01T00:00:00,3.000,2097425.01,S,2025-12-01T00:00:00,000000000010000027,4000
4500000194,00010,01,2,2025,5100000103,0001,Q,,2025-12-15T00:00:00,3.000,2097425.01,S,2025-12-30T00:00:00,000000000010000027,4000
4500000196,00010,01,1,2026,4900000632,0001,E,101,2026-07-27T00:00:00,3.000,2097425.01,S,2026-07-27T00:00:00,000000000010000027,4000
4500000197,00010,01,1,2026,4900000634,0001,E,101,2026-08-30T00:00:00,6.000,4194850.02,S,2026-08-30T00:00:00,000000000010000027,4000
4500000197,00010,01,2,2026,5100000104,0001,Q,,2026-09-07T00:00:00,6.000,4194850.02,S,2026-09-07T00:00:00,000000000010000027,4000
4500000199,00010,01,1,2024,4900000636,0001,E,101,2024-12-06T00:00:00,8.000,870771.60,S,2024-12-06T00:00:00,000000000080000009,3000
4500000199,00010,01,2,2024,5100000105,0001,Q,,2024-12-09T00:00:00,8.000,870771.60,S,2025-01-05T00:00:00,000000000080000009,3000
4500000201,00010,01,1,2025,4900000640,0001,E,101,2025-08-21T00:00:00,10.000,1088464.50,S,2025-08-21T00:00:00,000000000080000009,3000
4500000201,00010,01,2,2025,5100000106,0001,Q,,2025-09-12T00:00:00,10.000,1088464.50,S,2025-08-31T00:00:00,000000000080000009,3000
4500000202,00010,01,1,2026,4900000646,0001,E,101,2026-07-06T00:00:00,8.000,870771.60,S,2026-07-06T00:00:00,000000000080000009,3000
4500000202,00010,01,2,2026,5100000107,0001,Q,,2026-07-25T00:00:00,8.000,870771.60,S,2026-07-19T00:00:00,000000000080000009,3000
4500000203,00010,01,1,2025,4900000648,0001,E,101,2025-01-06T00:00:00,7.000,364849.52,S,2025-01-06T00:00:00,000000000010000028,1000
4500000203,00010,01,2,2025,5100000108,0001,Q,,2025-01-27T00:00:00,7.000,364849.52,S,2025-01-25T00:00:00,000000000010000028,1000
4500000206,00010,01,1,2026,4900000653,0001,E,101,2026-03-17T00:00:00,7.000,364849.52,S,2026-03-17T00:00:00,000000000010000028,1000
4500000206,00010,01,2,2026,5100000109,0001,Q,,2026-03-21T00:00:00,7.000,364849.52,S,2026-03-28T00:00:00,000000000010000028,1000
4500000207,00010,01,1,2024,4900000659,0001,E,101,2024-11-09T00:00:00,64.000,1588839.68,S,2024-11-09T00:00:00,000000000010000029,2000
4500000208,00010,01,1,2025,4900000662,0001,E,101,2025-01-01T00:00:00,57.000,1415060.34,S,2025-01-01T00:00:00,000000000010000029,2000
4500000209,00010,01,1,2025,4900000666,0001,E,101,2025-03-29T00:00:00,76.000,1886747.12,S,2025-03-29T00:00:00,000000000010000029,2000
4500000210,00010,01,1,2025,4900000670,0001,E,101,2025-06-22T00:00:00,62.000,1539188.44,S,2025-06-22T00:00:00,000000000010000029,2000
4500000210,00010,01,2,2025,5100000110,0001,Q,,2025-06-30T00:00:00,62.000,1539188.44,S,2025-07-13T00:00:00,000000000010000029,2000
4500000211,00010,01,1,2025,4900000674,0001,E,101,2025-09-22T00:00:00,67.000,1663316.54,S,2025-09-22T00:00:00,000000000010000029,2000
4500000211,00010,01,2,2025,5100000111,0001,Q,,2025-10-19T00:00:00,67.000,1663316.54,S,2025-10-14T00:00:00,000000000010000029,2000
4500000212,00010,01,1,2025,4900000676,0001,E,101,2025-10-23T00:00:00,74.000,1837095.88,S,2025-10-23T00:00:00,000000000010000029,2000
4500000212,00010,01,2,2025,5100000112,0001,Q,,2025-11-01T00:00:00,74.000,1837095.88,S,2025-11-18T00:00:00,000000000010000029,2000
4500000214,00010,01,1,2026,4900000682,0001,E,101,2026-03-06T00:00:00,79.000,1961223.98,S,2026-03-06T00:00:00,000000000010000029,2000
4500000215,00010,01,1,2026,4900000685,0001,E,101,2026-06-04T00:00:00,58.000,1439885.96,S,2026-06-04T00:00:00,000000000010000029,2000
4500000215,00010,01,2,2026,5100000113,0001,Q,,2026-06-18T00:00:00,58.000,1439885.96,S,2026-06-19T00:00:00,000000000010000029,2000
4500000216,00010,01,1,2026,4900000689,0001,E,101,2026-08-29T00:00:00,68.000,1688142.16,S,2026-08-29T00:00:00,000000000010000029,2000
4500000216,00010,01,2,2026,5100000114,0001,Q,,2026-09-07T00:00:00,68.000,1688142.16,S,2026-09-07T00:00:00,000000000010000029,2000
4500000217,00010,01,1,2024,4900000691,0001,E,101,2024-10-22T00:00:00,2.000,50117.88,S,2024-10-22T00:00:00,000000000010000030,1000
4500000217,00010,01,2,2024,5100000115,0001,Q,,2024-11-01T00:00:00,2.000,50117.88,S,2024-11-12T00:00:00,000000000010000030,1000
4500000219,00010,01,1,2024,4900000693,0001,E,101,2024-12-21T00:00:00,3.000,75176.82,S,2024-12-21T00:00:00,000000000010000030,1000
4500000219,00010,01,2,2024,5100000116,0001,Q,,2025-01-02T00:00:00,3.000,75176.82,S,2025-01-12T00:00:00,000000000010000030,1000
4500000220,00010,01,1,2025,4900000697,0001,E,101,2025-10-01T00:00:00,2.000,50117.88,S,2025-10-01T00:00:00,000000000010000030,1000
4500000220,00010,01,2,2025,5100000117,0001,Q,,2025-10-26T00:00:00,2.000,50117.88,S,2025-10-06T00:00:00,000000000010000030,1000
4500000222,00010,01,1,2026,4900000699,0001,E,101,2026-01-10T00:00:00,4.000,100235.76,S,2026-01-10T00:00:00,000000000010000030,1000
4500000222,00010,01,2,2026,5100000118,0001,Q,,2026-01-27T00:00:00,4.000,100235.76,S,2026-02-07T00:00:00,000000000010000030,1000
4500000223,00010,01,1,2026,4900000702,0001,E,101,2026-06-14T00:00:00,3.000,75176.82,S,2026-06-14T00:00:00,000000000010000030,1000
4500000223,00010,01,2,2026,5100000119,0001,Q,,2026-07-05T00:00:00,3.000,75176.82,S,2026-06-21T00:00:00,000000000010000030,1000
4500000224,00010,01,1,2026,4900000707,0001,E,101,2026-01-31T00:00:00,1.000,140930.63,S,2026-01-31T00:00:00,000000000010000031,4000
4500000225,00010,01,1,2026,4900000709,0001,E,101,2026-07-22T00:00:00,1.000,140930.63,S,2026-07-22T00:00:00,000000000010000031,4000
4500000225,00010,01,2,2026,5100000120,0001,Q,,2026-08-04T00:00:00,1.000,140930.63,S,2026-08-08T00:00:00,000000000010000031,4000
4500000226,00010,01,1,2024,4900000712,0001,E,101,2024-11-09T00:00:00,5.000,206692.65,S,2024-11-09T00:00:00,000000000010000032,3000
4500000226,00010,01,2,2024,5100000121,0001,Q,,2024-11-18T00:00:00,5.000,206692.65,S,2024-11-25T00:00:00,000000000010000032,3000
4500000227,00010,01,1,2025,4900000715,0001,E,101,2025-11-24T00:00:00,6.000,248031.18,S,2025-11-24T00:00:00,000000000010000032,3000
4500000227,00010,01,2,2025,5100000122,0001,Q,,2025-12-05T00:00:00,6.000,248031.18,S,2025-11-28T00:00:00,000000000010000032,3000
4500000228,00010,01,1,2026,4900000718,0001,E,101,2026-04-22T00:00:00,6.000,248031.18,S,2026-04-22T00:00:00,000000000010000032,3000
4500000228,00010,01,2,2026,5100000123,0001,Q,,2026-05-07T00:00:00,6.000,248031.18,S,2026-04-27T00:00:00,000000000010000032,3000
4500000229,00010,01,1,2026,4900000725,0001,E,101,2026-04-15T00:00:00,4.000,428613.56,S,2026-04-15T00:00:00,000000000010000033,3000
4500000229,00010,01,2,2026,5100000124,0001,Q,,2026-05-10T00:00:00,4.000,428613.56,S,2026-05-03T00:00:00,000000000010000033,3000
4500000231,00010,01,1,2025,4900000728,0001,E,101,2025-02-17T00:00:00,6.000,2775544.02,S,2025-02-17T00:00:00,000000000010000034,1000
4500000231,00010,01,2,2025,5100000125,0001,Q,,2025-03-14T00:00:00,6.000,2775544.02,S,2025-02-21T00:00:00,000000000010000034,1000
4500000232,00010,01,1,2025,4900000732,0001,E,101,2025-11-06T00:00:00,4.000,1850362.68,S,2025-11-06T00:00:00,000000000010000034,1000
4500000233,00010,01,1,2026,4900000736,0001,E,101,2026-03-25T00:00:00,4.000,1850362.68,S,2026-03-25T00:00:00,000000000010000034,1000
4500000233,00010,01,2,2026,5100000126,0001,Q,,2026-04-04T00:00:00,4.000,1850362.68,S,2026-04-11T00:00:00,000000000010000034,1000
4500000236,00010,01,1,2025,4900000742,0001,E,101,2025-02-02T00:00:00,13.000,6013678.71,S,2025-02-02T00:00:00,000000000010000034,4000
4500000236,00010,01,2,2025,5100000127,0001,Q,,2025-02-16T00:00:00,13.000,6013678.71,S,2025-02-05T00:00:00,000000000010000034,4000
4500000237,00010,01,1,2025,4900000746,0001,E,101,2025-10-13T00:00:00,18.000,8326632.06,S,2025-10-13T00:00:00,000000000010000034,4000
4500000237,00010,01,2,2025,5100000128,0001,Q,,2025-10-30T00:00:00,18.000,8326632.06,S,2025-11-01T00:00:00,000000000010000034,4000
4500000238,00010,01,1,2026,4900000752,0001,E,101,2026-07-16T00:00:00,11.000,5088497.37,S,2026-07-16T00:00:00,000000000010000034,4000
4500000238,00010,01,2,2026,5100000129,0001,Q,,2026-07-25T00:00:00,11.000,5088497.37,S,2026-08-04T00:00:00,000000000010000034,4000
4500000240,00010,01,1,2025,4900000754,0001,E,101,2025-01-01T00:00:00,10.000,441522.30,S,2025-01-01T00:00:00,000000000080000010,3000
4500000241,00010,01,1,2025,4900000759,0001,E,101,2025-09-14T00:00:00,10.000,441522.30,S,2025-09-14T00:00:00,000000000080000010,3000
4500000242,00010,01,1,2026,4900000761,0001,E,101,2026-02-23T00:00:00,12.000,529826.76,S,2026-02-23T00:00:00,000000000080000010,3000
4500000244,00010,01,1,2025,4900000768,0001,E,101,2025-02-21T00:00:00,6.000,1400157.42,S,2025-02-21T00:00:00,000000000080000011,3000
4500000249,00010,01,1,2025,4900000771,0001,E,101,2025-11-07T00:00:00,9.000,2100236.13,S,2025-11-07T00:00:00,000000000080000011,3000
4500000249,00010,01,2,2025,5100000130,0001,Q,,2025-11-14T00:00:00,9.000,2100236.13,S,2025-11-13T00:00:00,000000000080000011,3000
4500000250,00010,01,1,2026,4900000777,0001,E,101,2026-07-05T00:00:00,7.000,1633516.99,S,2026-07-05T00:00:00,000000000080000011,3000
4500000250,00010,01,2,2026,5100000131,0001,Q,,2026-07-16T00:00:00,7.000,1633516.99,S,2026-07-12T00:00:00,000000000080000011,3000
4500000252,00010,01,1,2025,4900000782,0001,E,101,2025-01-16T00:00:00,42.000,206161.20,S,2025-01-16T00:00:00,000000000010000036,1000
4500000252,00010,01,2,2025,5100000132,0001,Q,,2025-02-09T00:00:00,42.000,206161.20,S,2025-01-21T00:00:00,000000000010000036,1000
4500000253,00010,01,1,2025,4900000787,0001,E,101,2025-04-13T00:00:00,44.000,215978.40,S,2025-04-13T00:00:00,000000000010000036,1000
4500000254,00010,01,1,2025,4900000790,0001,E,101,2025-06-23T00:00:00,87.000,427048.20,S,2025-06-23T00:00:00,000000000010000036,1000
4500000255,00010,01,1,2026,4900000797,0001,E,101,2026-01-06T00:00:00,39.000,191435.40,S,2026-01-06T00:00:00,000000000010000036,1000
4500000257,00010,01,1,2026,4900000803,0001,E,101,2026-06-13T00:00:00,71.000,348510.60,S,2026-06-13T00:00:00,000000000010000036,1000
4500000257,00010,01,2,2026,5100000133,0001,Q,,2026-06-25T00:00:00,71.000,348510.60,S,2026-07-06T00:00:00,000000000010000036,1000
4500000259,00010,01,1,2024,4900000810,0001,E,101,2024-12-09T00:00:00,85.000,24634030.20,S,2024-12-09T00:00:00,000000000010000037,3000
4500000260,00010,01,1,2025,4900000814,0001,E,101,2025-03-15T00:00:00,88.000,25503466.56,S,2025-03-15T00:00:00,000000000010000037,3000
4500000261,00010,01,1,2025,4900000818,0001,E,101,2025-06-15T00:00:00,82.000,23764593.84,S,2025-06-15T00:00:00,000000000010000037,3000
4500000262,00010,01,1,2025,4900000824,0001,E,101,2025-11-09T00:00:00,81.000,23474781.72,S,2025-11-09T00:00:00,000000000010000037,3000
4500000262,00010,01,2,2025,5100000134,0001,Q,,2025-11-28T00:00:00,81.000,23474781.72,S,2025-11-26T00:00:00,000000000010000037,3000
4500000263,00010,01,1,2026,4900000828,0001,E,101,2026-01-27T00:00:00,74.000,21446096.88,S,2026-01-27T00:00:00,000000000010000037,3000
4500000263,00010,01,2,2026,5100000135,0001,Q,,2026-01-30T00:00:00,74.000,21446096.88,S,2026-02-06T00:00:00,000000000010000037,3000
4500000264,00010,01,1,2026,4900000833,0001,E,101,2026-05-26T00:00:00,84.000,24344218.08,S,2026-05-26T00:00:00,000000000010000037,3000
4500000266,00010,01,1,2024,4900000838,0001,E,101,2024-12-29T00:00:00,3.000,1147272.06,S,2024-12-29T00:00:00,000000000080000012,3000
4500000266,00010,01,2,2024,5100000136,0001,Q,,2025-01-10T00:00:00,3.000,1147272.06,S,2025-01-28T00:00:00,000000000080000012,3000
4500000267,00010,01,1,2025,4900000841,0001,E,101,2025-09-18T00:00:00,7.000,2676968.14,S,2025-09-18T00:00:00,000000000080000012,3000
4500000267,00010,01,2,2025,5100000137,0001,Q,,2025-09-21T00:00:00,7.000,2676968.14,S,2025-10-01T00:00:00,000000000080000012,3000
