Mblnr,Mjahr,Zeile,Bwart,Matnr,Werks,Lgort,Lifnr,Shkzg,Dmbtr,Menge,Meins,Ebeln,Ebelp,Sgtxt,Wempf,Kostl,Aufnr,Rsnum,Rspos,Umwrk,Umlgo,Grund,BudatMkpf,CpudtMkpf
4900000133,2024,0001,101,000000000010000004,4000,SP04,0001000045,S,982516.14,67.000,EA,4500000038,00010,GR AGAINST PO,,,,,,,,,2024-12-13T00:00:00,2024-12-13T00:00:00
4900000134,2025,0001,201,000000000010000004,4000,SP04,,H,146644.20,10.000,EA,,,CHANGEOUT CV-501,VZIREQ01,4000-MECH,,,,,,,2025-01-12T00:00:00,2025-01-12T00:00:00
4900000135,2025,0001,201,000000000010000004,4000,SP04,,H,219966.30,15.000,EA,,,CHANGEOUT FA-810,VZIREQ04,4000-MECH,,,,,,,2025-02-19T00:00:00,2025-02-19T00:00:00
4900000136,2025,0001,201,000000000010000004,4000,SP04,,H,263959.56,18.000,EA,,,ISSUED TO CR-101,VZIREQ02,4000-MECH,,,,,,,2025-03-04T00:00:00,2025-03-04T00:00:00
4900000137,2025,0001,261,000000000010000004,4000,SP04,,H,278623.98,19.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ01,,442919564,,,,,,2025-04-05T00:00:00,2025-04-05T00:00:00
4900000138,2025,0001,101,000000000010000004,4000,SP04,0001000045,S,909194.04,62.000,EA,4500000039,00010,GR AGAINST PO,,,,,,,,,2025-04-12T00:00:00,2025-04-12T00:00:00
4900000139,2025,0001,201,000000000010000004,4000,SP04,,H,146644.20,10.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ01,4000-MECH,,,,,,,2025-05-08T00:00:00,2025-05-08T00:00:00
4900000140,2025,0001,261,000000000010000004,4000,SP04,,H,249295.14,17.000,EA,,,CHANGEOUT TH-401,VZIREQ02,,441974865,,,,,,2025-06-30T00:00:00,2025-06-30T00:00:00
4900000141,2025,0001,261,000000000010000004,4000,SP04,,H,322617.24,22.000,EA,,,CHANGEOUT CV-501,VZIREQ03,,449197891,,,,,,2025-07-21T00:00:00,2025-07-21T00:00:00
4900000142,2025,0001,261,000000000010000004,4000,SP04,,H,234630.72,16.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ02,,445958707,,,,,,2025-08-11T00:00:00,2025-08-11T00:00:00
4900000143,2025,0001,101,000000000010000004,4000,SP04,0001000045,S,938522.88,64.000,EA,4500000040,00010,GR AGAINST PO,,,,,,,,,2025-08-25T00:00:00,2025-08-25T00:00:00
4900000144,2025,0001,201,000000000010000004,4000,SP04,,H,234630.72,16.000,EA,,,CHANGEOUT CR-102,VZIREQ01,4000-MECH,,,,,,,2025-09-08T00:00:00,2025-09-08T00:00:00
4900000145,2025,0001,261,000000000010000004,4000,SP04,,H,278623.98,19.000,EA,,,CHANGEOUT CR-101,VZIREQ04,,449437376,,,,,,2025-10-22T00:00:00,2025-10-22T00:00:00
4900000146,2025,0001,101,000000000010000004,4000,SP04,0001000045,S,791878.68,54.000,EA,4500000041,00010,GR AGAINST PO,,,,,,,,,2025-10-30T00:00:00,2025-10-30T00:00:00
4900000147,2025,0001,201,000000000010000004,4000,SP04,,H,263959.56,18.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ05,4000-MECH,,,,,,,2025-11-15T00:00:00,2025-11-15T00:00:00
4900000148,2025,0001,261,000000000010000004,4000,SP04,,H,278623.98,19.000,EA,,,CHANGEOUT CR-101,VZIREQ04,,443174093,,,,,,2025-12-08T00:00:00,2025-12-08T00:00:00
4900000149,2026,0001,201,000000000010000004,4000,SP04,,H,249295.14,17.000,EA,,,CHANGEOUT PU-611,VZIREQ03,4000-MECH,,,,,,,2026-01-23T00:00:00,2026-01-23T00:00:00
4900000150,2026,0001,261,000000000010000004,4000,SP04,,H,249295.14,17.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ04,,444805819,,,,,,2026-02-10T00:00:00,2026-02-10T00:00:00
4900000151,2026,0001,101,000000000010000004,4000,SP04,0001000045,S,821207.52,56.000,EA,4500000042,00010,GR AGAINST PO,,,,,,,,,2026-02-24T00:00:00,2026-02-24T00:00:00
4900000152,2026,0001,201,000000000010000004,4000,SP04,,H,190637.46,13.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ02,4000-MECH,,,,,,,2026-03-02T00:00:00,2026-03-02T00:00:00
4900000153,2026,0001,261,000000000010000004,4000,SP04,,H,234630.72,16.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,,448591450,,,,,,2026-04-20T00:00:00,2026-04-20T00:00:00
4900000154,2026,0001,261,000000000010000004,4000,SP04,,H,322617.24,22.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ03,,447187799,,,,,,2026-05-15T00:00:00,2026-05-15T00:00:00
4900000155,2026,0001,101,000000000010000004,4000,SP04,0001000045,S,410603.76,28.000,EA,4500000043,00010,GR AGAINST PO,,,,,,,,,2026-06-08T00:00:00,2026-06-08T00:00:00
4900000156,2026,0001,261,000000000010000004,4000,SP04,,H,234630.72,16.000,EA,,,CHANGEOUT SC-701,VZIREQ02,,448007642,,,,,,2026-06-17T00:00:00,2026-06-17T00:00:00
4900000157,2026,0001,261,000000000010000004,4000,SP04,,H,234630.72,16.000,EA,,,ISSUED TO PU-610,VZIREQ04,,446368550,,,,,,2026-07-12T00:00:00,2026-07-12T00:00:00
4900000158,2026,0001,101,000000000010000004,4000,SP04,0001000045,S,1070502.66,73.000,EA,4500000045,00010,GR AGAINST PO,,,,,,,,,2026-08-06T00:00:00,2026-08-06T00:00:00
4900000159,2026,0001,261,000000000010000004,4000,SP04,,H,219966.30,15.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ05,,442392283,,,,,,2026-08-13T00:00:00,2026-08-13T00:00:00
4900000160,2024,0001,261,000000000010000005,3000,SP03,,H,92146.60,7.000,EA,,,ISSUED TO CR-102,VZIREQ05,,432974670,,,,,,2024-09-25T00:00:00,2024-09-25T00:00:00
4900000161,2024,0001,101,000000000010000005,3000,SP03,0001000049,S,157965.60,12.000,EA,4500000046,00010,GR AGAINST PO,,,,,,,,,2024-11-29T00:00:00,2024-11-29T00:00:00
4900000162,2024,0001,201,000000000010000005,3000,SP03,,H,65819.00,5.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ05,3000-MECH,,,,,,,2024-12-23T00:00:00,2024-12-23T00:00:00
4900000163,2025,0001,101,000000000010000005,3000,SP03,0001000049,S,26327.60,2.000,EA,4500000047,00010,GR AGAINST PO,,,,,,,,,2025-02-26T00:00:00,2025-02-26T00:00:00
4900000164,2025,0001,261,000000000010000005,3000,SP03,,H,78982.80,6.000,EA,,,CHANGEOUT ML-202,VZIREQ02,,436221768,,,,,,2025-05-05T00:00:00,2025-05-05T00:00:00
4900000165,2025,0001,101,000000000010000005,3000,SP03,0001000049,S,118474.20,9.000,EA,4500000048,00010,GR AGAINST PO,,,,,,,,,2025-07-09T00:00:00,2025-07-09T00:00:00
4900000166,2025,0001,261,000000000010000005,3000,SP03,,H,39491.40,3.000,EA,,,ISSUED TO CR-102,VZIREQ04,,434299239,,,,,,2025-09-07T00:00:00,2025-09-07T00:00:00
4900000167,2025,0001,261,000000000010000005,3000,SP03,,H,39491.40,3.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ05,,439220009,,,,,,2025-11-16T00:00:00,2025-11-16T00:00:00
4900000168,2025,0001,261,000000000010000005,3000,SP03,,H,26327.60,2.000,EA,,,CHANGEOUT CR-102,VZIREQ04,,437226826,,,,,,2025-12-04T00:00:00,2025-12-04T00:00:00
4900000169,2026,0001,101,000000000010000005,3000,SP03,0001000049,S,78982.80,6.000,EA,4500000049,00010,GR AGAINST PO,,,,,,,,,2026-01-14T00:00:00,2026-01-14T00:00:00
4900000170,2026,0001,201,000000000010000005,3000,SP03,,H,39491.40,3.000,EA,,,ISSUED TO PU-611,VZIREQ01,3000-MECH,,,,,,,2026-03-07T00:00:00,2026-03-07T00:00:00
4900000171,2026,0001,101,000000000010000005,3000,SP03,0001000049,S,65819.00,5.000,EA,4500000050,00010,GR AGAINST PO,,,,,,,,,2026-05-12T00:00:00,2026-05-12T00:00:00
4900000172,2024,0001,261,000000000010000005,1000,SP01,,H,26327.60,2.000,EA,,,CHANGEOUT SC-701,VZIREQ02,,413627391,,,,,,2024-11-12T00:00:00,2024-11-12T00:00:00
4900000173,2024,0001,101,000000000010000005,1000,SP01,0001000049,S,26327.60,2.000,EA,4500000052,00010,GR AGAINST PO,,,,,,,,,2024-12-14T00:00:00,2024-12-14T00:00:00
4900000174,2024,0001,261,000000000010000005,1000,SP01,,H,65819.00,5.000,EA,,,ISSUED TO FL-310,VZIREQ03,,412722613,,,,,,2024-12-18T00:00:00,2024-12-18T00:00:00
4900000175,2025,0001,261,000000000010000005,1000,SP01,,H,26327.60,2.000,EA,,,CHANGEOUT FL-310,VZIREQ03,,414383491,,,,,,2025-02-21T00:00:00,2025-02-21T00:00:00
4900000176,2025,0001,101,000000000010000005,1000,SP01,0001000049,S,118474.20,9.000,EA,4500000054,00010,GR AGAINST PO,,,,,,,,,2025-02-22T00:00:00,2025-02-22T00:00:00
4900000177,2025,0001,261,000000000010000005,1000,SP01,,H,26327.60,2.000,EA,,,CHANGEOUT SC-701,VZIREQ05,,416065225,,,,,,2025-08-22T00:00:00,2025-08-22T00:00:00
4900000178,2025,0001,201,000000000010000005,1000,SP01,,H,39491.40,3.000,EA,,,CHANGEOUT CV-501,VZIREQ05,1000-MECH,,,,,,,2025-10-12T00:00:00,2025-10-12T00:00:00
4900000179,2025,0001,101,000000000010000005,1000,SP01,0001000049,S,52655.20,4.000,EA,4500000055,00010,GR AGAINST PO,,,,,,,,,2025-10-20T00:00:00,2025-10-20T00:00:00
4900000180,2025,0001,201,000000000010000005,1000,SP01,,H,78982.80,6.000,EA,,,ISSUED TO ML-201,VZIREQ01,1000-MECH,,,,,,,2025-11-18T00:00:00,2025-11-18T00:00:00
4900000181,2026,0001,101,000000000010000005,1000,SP01,0001000049,S,118474.20,9.000,EA,4500000056,00010,GR AGAINST PO,,,,,,,,,2026-01-25T00:00:00,2026-01-25T00:00:00
4900000182,2026,0001,201,000000000010000005,1000,SP01,,H,26327.60,2.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ02,1000-MECH,,,,,,,2026-05-22T00:00:00,2026-05-22T00:00:00
4900000183,2024,0001,201,000000000010000007,2000,SP02,,H,98339.08,2.000,EA,,,CHANGEOUT ML-202,VZIREQ05,2000-MECH,,,,,,,2024-11-03T00:00:00,2024-11-03T00:00:00
4900000184,2024,0001,101,000000000010000007,2000,SP02,0001000025,S,98339.08,2.000,EA,4500000057,00010,GR AGAINST PO,,,,,,,,,2024-12-02T00:00:00,2024-12-02T00:00:00
4900000185,2025,0001,261,000000000010000007,2000,SP02,,H,98339.08,2.000,EA,,,CHANGEOUT CV-502,VZIREQ02,,429513281,,,,,,2025-02-10T00:00:00,2025-02-10T00:00:00
4900000186,2025,0001,101,000000000010000007,2000,SP02,0001000025,S,147508.62,3.000,EA,4500000060,00010,GR AGAINST PO,,,,,,,,,2025-05-16T00:00:00,2025-05-16T00:00:00
4900000187,2025,0001,201,000000000010000007,2000,SP02,,H,147508.62,3.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ01,2000-MECH,,,,,,,2025-06-20T00:00:00,2025-06-20T00:00:00
4900000188,2025,0001,101,000000000010000007,2000,SP02,0001000025,S,147508.62,3.000,EA,4500000061,00010,GR AGAINST PO,,,,,,,,,2025-07-13T00:00:00,2025-07-13T00:00:00
4900000189,2025,0001,261,000000000010000007,2000,SP02,,H,98339.08,2.000,EA,,,ISSUED TO CR-101,VZIREQ01,,424344701,,,,,,2025-08-15T00:00:00,2025-08-15T00:00:00
4900000190,2025,0001,201,000000000010000007,2000,SP02,,H,49169.54,1.000,EA,,,ISSUED TO ML-201,VZIREQ02,2000-MECH,,,,,,,2025-09-04T00:00:00,2025-09-04T00:00:00
4900000191,2025,0001,101,000000000010000007,2000,SP02,0001000025,S,98339.08,2.000,EA,4500000062,00010,GR AGAINST PO,,,,,,,,,2025-10-15T00:00:00,2025-10-15T00:00:00
4900000192,2026,0001,201,000000000010000007,2000,SP02,,H,98339.08,2.000,EA,,,CHANGEOUT ML-202,VZIREQ03,2000-MECH,,,,,,,2026-01-16T00:00:00,2026-01-16T00:00:00
4900000193,2026,0001,101,000000000010000007,2000,SP02,0001000025,S,147508.62,3.000,EA,4500000063,00010,GR AGAINST PO,,,,,,,,,2026-02-08T00:00:00,2026-02-08T00:00:00
4900000194,2026,0001,261,000000000010000007,2000,SP02,,H,49169.54,1.000,EA,,,CHANGEOUT ML-201,VZIREQ03,,424068754,,,,,,2026-06-09T00:00:00,2026-06-09T00:00:00
4900000195,2024,0001,201,000000000010000007,3000,SP03,,H,98339.08,2.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ01,3000-MECH,,,,,,,2024-09-12T00:00:00,2024-09-12T00:00:00
4900000196,2024,0001,101,000000000010000007,3000,SP03,0001000025,S,295017.24,6.000,EA,4500000064,00010,GR AGAINST PO,,,,,,,,,2024-10-08T00:00:00,2024-10-08T00:00:00
4900000197,2024,0001,201,000000000010000007,3000,SP03,,H,196678.16,4.000,EA,,,CHANGEOUT FL-310,VZIREQ05,3000-MECH,,,,,,,2024-12-17T00:00:00,2024-12-17T00:00:00
4900000198,2025,0001,201,000000000010000007,3000,SP03,,H,196678.16,4.000,EA,,,ISSUED TO ML-201,VZIREQ03,3000-MECH,,,,,,,2025-01-15T00:00:00,2025-01-15T00:00:00
4900000199,2025,0001,101,000000000010000007,3000,SP03,0001000025,S,393356.32,8.000,EA,4500000065,00010,GR AGAINST PO,,,,,,,,,2025-02-09T00:00:00,2025-02-09T00:00:00
4900000200,2025,0001,201,000000000010000007,3000,SP03,,H,196678.16,4.000,EA,,,ISSUED TO ML-202,VZIREQ02,3000-MECH,,,,,,,2025-04-03T00:00:00,2025-04-03T00:00:00
4900000201,2025,0001,261,000000000010000007,3000,SP03,,H,147508.62,3.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ03,,432188568,,,,,,2025-08-20T00:00:00,2025-08-20T00:00:00
4900000202,2025,0001,101,000000000010000007,3000,SP03,0001000025,S,344186.78,7.000,EA,4500000066,00010,GR AGAINST PO,,,,,,,,,2025-09-09T00:00:00,2025-09-09T00:00:00
4900000203,2026,0001,261,000000000010000007,3000,SP03,,H,147508.62,3.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,435973496,,,,,,2026-06-09T00:00:00,2026-06-09T00:00:00
4900000204,2026,0001,261,000000000010000007,3000,SP03,,H,196678.16,4.000,EA,,,ISSUED TO FA-810,VZIREQ03,,437304256,,,,,,2026-09-02T00:00:00,2026-09-02T00:00:00
4900000205,2024,0001,201,000000000080000002,1000,SP01,,H,682219.08,2.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ02,1000-MECH,,,,,,,2024-10-30T00:00:00,2024-10-30T00:00:00
4900000206,2024,0001,101,000000000080000002,1000,SP01,0001000028,S,3752204.94,11.000,EA,4500000068,00010,GR AGAINST PO,,,,,,,,,2024-11-23T00:00:00,2024-11-23T00:00:00
4900000207,2024,0001,201,000000000080000002,1000,SP01,,H,682219.08,2.000,EA,,,ISSUED TO PU-610,VZIREQ03,1000-MECH,,,,,,,2024-12-14T00:00:00,2024-12-14T00:00:00
4900000208,2025,0001,201,000000000080000002,1000,SP01,,H,1023328.62,3.000,EA,,,ISSUED TO CR-102,VZIREQ04,1000-MECH,,,,,,,2025-02-23T00:00:00,2025-02-23T00:00:00
4900000209,2025,0001,261,000000000080000002,1000,SP01,,H,1023328.62,3.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ02,,417344230,,,,,,2025-05-08T00:00:00,2025-05-08T00:00:00
4900000210,2025,0001,261,000000000080000002,1000,SP01,,H,1023328.62,3.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ02,,412552593,,,,,,2025-10-19T00:00:00,2025-10-19T00:00:00
4900000211,2026,0001,101,000000000080000002,1000,SP01,0001000028,S,3752204.94,11.000,EA,4500000071,00010,GR AGAINST PO,,,,,,,,,2026-01-04T00:00:00,2026-01-04T00:00:00
4900000212,2026,0001,201,000000000080000002,1000,SP01,,H,1364438.16,4.000,EA,,,ISSUED TO CV-502,VZIREQ04,1000-MECH,,,,,,,2026-01-28T00:00:00,2026-01-28T00:00:00
4900000213,2026,0001,261,000000000080000002,1000,SP01,,H,1364438.16,4.000,EA,,,BREAKDOWN REPL FA-810,VZIREQ03,,412371410,,,,,,2026-04-29T00:00:00,2026-04-29T00:00:00
4900000214,2026,0001,261,000000000080000002,1000,SP01,,H,682219.08,2.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ05,,415699093,,,,,,2026-06-21T00:00:00,2026-06-21T00:00:00
4900000215,2026,0001,201,000000000080000002,1000,SP01,,H,341109.54,1.000,EA,,,CHANGEOUT PU-610,VZIREQ01,1000-MECH,,,,,,,2026-07-24T00:00:00,2026-07-24T00:00:00
4900000216,2026,0001,101,000000000080000002,1000,SP01,0001000028,S,3752204.94,11.000,EA,4500000073,00010,GR AGAINST PO,,,,,,,,,2026-08-19T00:00:00,2026-08-19T00:00:00
4900000217,2024,0001,261,000000000080000002,2000,SP02,,H,2046657.24,6.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ03,,424811296,,,,,,2024-11-27T00:00:00,2024-11-27T00:00:00
4900000218,2024,0001,261,000000000080000002,2000,SP02,,H,341109.54,1.000,EA,,,ISSUED TO PU-610,VZIREQ03,,423832516,,,,,,2024-12-14T00:00:00,2024-12-14T00:00:00
4900000219,2024,0001,101,000000000080000002,2000,SP02,0001000028,S,6139971.72,18.000,EA,4500000074,00010,GR AGAINST PO,,,,,,,,,2024-12-20T00:00:00,2024-12-20T00:00:00
4900000220,2025,0001,261,000000000080000002,2000,SP02,,H,2046657.24,6.000,EA,,,CHANGEOUT PU-610,VZIREQ03,,429594629,,,,,,2025-01-19T00:00:00,2025-01-19T00:00:00
4900000221,2025,0001,201,000000000080000002,2000,SP02,,H,682219.08,2.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ05,2000-MECH,,,,,,,2025-04-15T00:00:00,2025-04-15T00:00:00
4900000222,2025,0001,261,000000000080000002,2000,SP02,,H,2046657.24,6.000,EA,,,ISSUED TO ML-202,VZIREQ01,,422177517,,,,,,2025-06-16T00:00:00,2025-06-16T00:00:00
4900000223,2025,0001,261,000000000080000002,2000,SP02,,H,1364438.16,4.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,429828030,,,,,,2025-07-09T00:00:00,2025-07-09T00:00:00
4900000224,2025,0001,101,000000000080000002,2000,SP02,0001000028,S,6481081.26,19.000,EA,4500000075,00010,GR AGAINST PO,,,,,,,,,2025-08-04T00:00:00,2025-08-04T00:00:00
4900000225,2025,0001,261,000000000080000002,2000,SP02,,H,2387766.78,7.000,EA,,,ISSUED TO SC-701,VZIREQ05,,427426188,,,,,,2025-08-09T00:00:00,2025-08-09T00:00:00
4900000226,2025,0001,201,000000000080000002,2000,SP02,,H,1364438.16,4.000,EA,,,CHANGEOUT FA-810,VZIREQ05,2000-MECH,,,,,,,2025-09-03T00:00:00,2025-09-03T00:00:00
4900000227,2025,0001,261,000000000080000002,2000,SP02,,H,2046657.24,6.000,EA,,,CHANGEOUT SC-701,VZIREQ05,,422229358,,,,,,2025-10-21T00:00:00,2025-10-21T00:00:00
4900000228,2025,0001,261,000000000080000002,2000,SP02,,H,682219.08,2.000,EA,,,ISSUED TO FL-310,VZIREQ01,,424804649,,,,,,2025-12-27T00:00:00,2025-12-27T00:00:00
4900000229,2026,0001,101,000000000080000002,2000,SP02,0001000028,S,5798862.18,17.000,EA,4500000077,00010,GR AGAINST PO,,,,,,,,,2026-01-10T00:00:00,2026-01-10T00:00:00
4900000230,2026,0001,261,000000000080000002,2000,SP02,,H,1023328.62,3.000,EA,,,CHANGEOUT CR-102,VZIREQ03,,429509196,,,,,,2026-01-17T00:00:00,2026-01-17T00:00:00
4900000231,2026,0001,261,000000000080000002,2000,SP02,,H,2046657.24,6.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ01,,426446013,,,,,,2026-05-27T00:00:00,2026-05-27T00:00:00
4900000232,2026,0001,261,000000000080000002,2000,SP02,,H,2046657.24,6.000,EA,,,CHANGEOUT TH-401,VZIREQ01,,424668951,,,,,,2026-09-01T00:00:00,2026-09-01T00:00:00
4900000233,2024,0001,201,000000000010000008,3000,SP03,,H,213649.26,22.000,EA,,,ISSUED TO TH-401,VZIREQ01,3000-MECH,,,,,,,2024-09-05T00:00:00,2024-09-05T00:00:00
4900000234,2024,0001,201,000000000010000008,3000,SP03,,H,174803.94,18.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ03,3000-MECH,,,,,,,2024-10-02T00:00:00,2024-10-02T00:00:00
4900000235,2024,0001,261,000000000010000008,3000,SP03,,H,174803.94,18.000,EA,,,ISSUED TO TH-401,VZIREQ02,,435005084,,,,,,2024-11-17T00:00:00,2024-11-17T00:00:00
4900000236,2024,0001,201,000000000010000008,3000,SP03,,H,9711.33,1.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ05,3000-MECH,,,,,,,2024-12-27T00:00:00,2024-12-27T00:00:00
4900000237,2025,0001,101,000000000010000008,3000,SP03,0001000031,S,806040.39,83.000,EA,4500000079,00010,GR AGAINST PO,,,,,,,,,2025-01-02T00:00:00,2025-01-02T00:00:00
4900000238,2025,0001,261,000000000010000008,3000,SP03,,H,126247.29,13.000,EA,,,CHANGEOUT FA-810,VZIREQ01,,433741283,,,,,,2025-01-09T00:00:00,2025-01-09T00:00:00
4900000239,2025,0001,261,000000000010000008,3000,SP03,,H,155381.28,16.000,EA,,,CHANGEOUT CR-101,VZIREQ01,,439333697,,,,,,2025-02-14T00:00:00,2025-02-14T00:00:00
4900000240,2025,0001,261,000000000010000008,3000,SP03,,H,174803.94,18.000,EA,,,CHANGEOUT PU-610,VZIREQ05,,439222191,,,,,,2025-03-17T00:00:00,2025-03-17T00:00:00
4900000241,2025,0001,201,000000000010000008,3000,SP03,,H,135958.62,14.000,EA,,,ISSUED TO FA-810,VZIREQ01,3000-MECH,,,,,,,2025-04-12T00:00:00,2025-04-12T00:00:00
4900000242,2025,0001,261,000000000010000008,3000,SP03,,H,126247.29,13.000,EA,,,CHANGEOUT CV-501,VZIREQ02,,436083499,,,,,,2025-05-25T00:00:00,2025-05-25T00:00:00
4900000243,2025,0001,261,000000000010000008,3000,SP03,,H,87401.97,9.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ02,,434405721,,,,,,2025-06-08T00:00:00,2025-06-08T00:00:00
4900000244,2025,0001,101,000000000010000008,3000,SP03,0001000031,S,728349.75,75.000,EA,4500000080,00010,GR AGAINST PO,,,,,,,,,2025-07-15T00:00:00,2025-07-15T00:00:00
4900000245,2025,0001,201,000000000010000008,3000,SP03,,H,165092.61,17.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ02,3000-MECH,,,,,,,2025-07-23T00:00:00,2025-07-23T00:00:00
4900000246,2025,0001,261,000000000010000008,3000,SP03,,H,135958.62,14.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ02,,435436498,,,,,,2025-08-18T00:00:00,2025-08-18T00:00:00
4900000247,2025,0001,261,000000000010000008,3000,SP03,,H,97113.30,10.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ02,,438307295,,,,,,2025-09-23T00:00:00,2025-09-23T00:00:00
4900000248,2025,0001,261,000000000010000008,3000,SP03,,H,165092.61,17.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ01,,434553811,,,,,,2025-10-11T00:00:00,2025-10-11T00:00:00
4900000249,2025,0001,261,000000000010000008,3000,SP03,,H,145669.95,15.000,EA,,,ISSUED TO FL-310,VZIREQ01,,439394835,,,,,,2025-11-23T00:00:00,2025-11-23T00:00:00
4900000250,2025,0001,261,000000000010000008,3000,SP03,,H,19422.66,2.000,EA,,,CHANGEOUT FA-810,VZIREQ02,,436483612,,,,,,2025-12-13T00:00:00,2025-12-13T00:00:00
4900000251,2026,0001,101,000000000010000008,3000,SP03,0001000031,S,796329.06,82.000,EA,4500000081,00010,GR AGAINST PO,,,,,,,,,2026-01-09T00:00:00,2026-01-09T00:00:00
4900000252,2026,0001,261,000000000010000008,3000,SP03,,H,97113.30,10.000,EA,,,ISSUED TO CV-502,VZIREQ05,,431519860,,,,,,2026-01-09T00:00:00,2026-01-09T00:00:00
4900000253,2026,0001,201,000000000010000008,3000,SP03,,H,174803.94,18.000,EA,,,CHANGEOUT PU-611,VZIREQ01,3000-MECH,,,,,,,2026-02-16T00:00:00,2026-02-16T00:00:00
4900000254,2026,0001,261,000000000010000008,3000,SP03,,H,165092.61,17.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ01,,434369660,,,,,,2026-03-06T00:00:00,2026-03-06T00:00:00
4900000255,2026,0001,261,000000000010000008,3000,SP03,,H,174803.94,18.000,EA,,,ISSUED TO SC-701,VZIREQ03,,438091168,,,,,,2026-04-11T00:00:00,2026-04-11T00:00:00
4900000256,2026,0001,261,000000000010000008,3000,SP03,,H,184515.27,19.000,EA,,,ISSUED TO CV-502,VZIREQ04,,437554313,,,,,,2026-05-10T00:00:00,2026-05-10T00:00:00
4900000257,2026,0001,101,000000000010000008,3000,SP03,0001000031,S,815751.72,84.000,EA,4500000083,00010,GR AGAINST PO,,,,,,,,,2026-08-06T00:00:00,2026-08-06T00:00:00
4900000258,2026,0001,261,000000000010000008,3000,SP03,,H,194226.60,20.000,EA,,,CHANGEOUT ML-202,VZIREQ04,,432092353,,,,,,2026-08-27T00:00:00,2026-08-27T00:00:00
4900000259,2024,0001,201,000000000010000008,4000,SP04,,H,301051.23,31.000,EA,,,CHANGEOUT CR-101,VZIREQ04,4000-MECH,,,,,,,2024-09-18T00:00:00,2024-09-18T00:00:00
4900000260,2024,0001,201,000000000010000008,4000,SP04,,H,242783.25,25.000,EA,,,ISSUED TO ML-201,VZIREQ01,4000-MECH,,,,,,,2024-10-22T00:00:00,2024-10-22T00:00:00
4900000261,2024,0001,101,000000000010000008,4000,SP04,0001000031,S,679793.10,70.000,EA,4500000084,00010,GR AGAINST PO,,,,,,,,,2024-11-03T00:00:00,2024-11-03T00:00:00
4900000262,2024,0001,201,000000000010000008,4000,SP04,,H,213649.26,22.000,EA,,,CHANGEOUT PU-610,VZIREQ03,4000-MECH,,,,,,,2024-11-28T00:00:00,2024-11-28T00:00:00
4900000263,2024,0001,261,000000000010000008,4000,SP04,,H,271917.24,28.000,EA,,,CHANGEOUT ML-201,VZIREQ03,,444136349,,,,,,2024-12-14T00:00:00,2024-12-14T00:00:00
4900000264,2025,0001,101,000000000010000008,4000,SP04,0001000031,S,456432.51,47.000,EA,4500000085,00010,GR AGAINST PO,,,,,,,,,2025-01-18T00:00:00,2025-01-18T00:00:00
4900000265,2025,0001,261,000000000010000008,4000,SP04,,H,330185.22,34.000,EA,,,ISSUED TO FL-310,VZIREQ05,,447012694,,,,,,2025-01-25T00:00:00,2025-01-25T00:00:00
4900000266,2025,0001,261,000000000010000008,4000,SP04,,H,330185.22,34.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ01,,442795936,,,,,,2025-02-07T00:00:00,2025-02-07T00:00:00
4900000267,2025,0001,261,000000000010000008,4000,SP04,,H,155381.28,16.000,EA,,,ISSUED TO ML-202,VZIREQ01,,441894995,,,,,,2025-03-02T00:00:00,2025-03-02T00:00:00
4900000268,2025,0001,101,000000000010000008,4000,SP04,0001000031,S,602102.46,62.000,EA,4500000086,00010,GR AGAINST PO,,,,,,,,,2025-03-18T00:00:00,2025-03-18T00:00:00
