Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000000103,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ05,SPARE FOR ML-202,000000000010000011,1000,SP01,,ELEC-MOTR,,14.000,EA,2026-01-03T00:00:00,2026-08-28T00:00:00,304868.49,1.000,,4500000103,00010,14.000,true,
2000000104,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR SC-701,000000000010000011,4000,SP04,,ELEC-MOTR,,14.000,EA,2024-09-21T00:00:00,2025-05-16T00:00:00,304868.49,1.000,,4500000104,00010,14.000,true,
2000000105,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,SPARE FOR FL-310,000000000010000011,4000,SP04,,ELEC-MOTR,,14.000,EA,2025-07-16T00:00:00,2026-03-10T00:00:00,304868.49,1.000,,4500000105,00010,14.000,true,
2000000106,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR CR-102,000000000010000011,4000,SP04,,ELEC-MOTR,,14.000,EA,2026-04-05T00:00:00,2026-11-28T00:00:00,304868.49,1.000,,4500000106,00010,14.000,true,
2000000107,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,SPARE FOR FA-810,000000000010000014,3000,SP03,,HYDR-ASSY,,7.000,EA,2024-09-24T00:00:00,2024-11-04T00:00:00,534518.62,1.000,,4500000107,00010,7.000,true,
2000000108,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR FA-810,000000000010000014,3000,SP03,,HYDR-ASSY,,10.000,EA,2024-11-29T00:00:00,2025-01-09T00:00:00,534518.62,1.000,,4500000108,00010,10.000,true,
2000000109,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR PU-610,000000000010000014,3000,SP03,,HYDR-ASSY,,15.000,EA,2024-12-17T00:00:00,2025-01-27T00:00:00,534518.62,1.000,,4500000109,00010,15.000,true,
2000000110,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR CR-101,000000000010000014,3000,SP03,,HYDR-ASSY,,8.000,EA,2025-05-03T00:00:00,2025-06-13T00:00:00,534518.62,1.000,,4500000110,00010,8.000,true,
2000000111,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR FL-310,000000000010000014,3000,SP03,,HYDR-ASSY,,15.000,EA,2025-06-30T00:00:00,2025-08-10T00:00:00,534518.62,1.000,,4500000111,00010,15.000,true,
2000000112,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,SPARE FOR CV-502,000000000010000014,3000,SP03,,HYDR-ASSY,,15.000,EA,2025-07-08T00:00:00,2025-08-18T00:00:00,534518.62,1.000,,4500000112,00010,15.000,true,
2000000113,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR PU-610,000000000010000014,3000,SP03,,HYDR-ASSY,,15.000,EA,2025-08-16T00:00:00,2025-09-26T00:00:00,534518.62,1.000,,4500000113,00010,15.000,true,
2000000114,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,SPARE FOR ML-201,000000000010000014,3000,SP03,,HYDR-ASSY,,7.000,EA,2026-01-10T00:00:00,2026-02-20T00:00:00,534518.62,1.000,,4500000114,00010,7.000,true,
2000000115,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR FA-810,000000000010000014,3000,SP03,,HYDR-ASSY,,7.000,EA,2026-02-27T00:00:00,2026-04-09T00:00:00,534518.62,1.000,,4500000115,00010,7.000,true,
2000000116,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR PU-610,000000000010000014,3000,SP03,,HYDR-ASSY,,14.000,EA,2026-04-23T00:00:00,2026-06-03T00:00:00,534518.62,1.000,,4500000116,00010,14.000,true,
2000000117,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,SPARE FOR ML-201,000000000010000014,3000,SP03,,HYDR-ASSY,,7.000,EA,2026-05-31T00:00:00,2026-07-11T00:00:00,534518.62,1.000,,4500000117,00010,7.000,true,
2000000118,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CV-501,000000000010000014,3000,SP03,,HYDR-ASSY,,7.000,EA,2026-07-17T00:00:00,2026-08-27T00:00:00,534518.62,1.000,,4500000118,00010,7.000,true,
2000000119,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR FL-310,000000000010000014,3000,SP03,,HYDR-ASSY,,7.000,EA,2026-08-03T00:00:00,2026-09-13T00:00:00,534518.62,1.000,,4500000119,00010,7.000,true,
2000000120,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,SPARE FOR FA-810,000000000080000003,1000,SP01,,MECH-BRG,,36.000,EA,2024-09-02T00:00:00,2025-01-01T00:00:00,383733.68,1.000,,4500000120,00010,36.000,true,
2000000121,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR CR-101,000000000080000003,1000,SP01,,MECH-BRG,,33.000,EA,2025-09-17T00:00:00,2026-01-16T00:00:00,383733.68,1.000,,4500000121,00010,33.000,true,
2000000122,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR ML-201,000000000010000015,1000,SP01,,MECH-BRG,,3.000,EA,2024-09-18T00:00:00,2024-12-10T00:00:00,190485.43,1.000,,4500000122,00010,3.000,true,
2000000123,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR FL-310,000000000010000015,1000,SP01,,MECH-BRG,,5.000,EA,2025-02-16T00:00:00,2025-05-10T00:00:00,190485.43,1.000,,4500000123,00010,5.000,true,
2000000124,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR TH-401,000000000010000015,1000,SP01,,MECH-BRG,,5.000,EA,2025-09-21T00:00:00,2025-12-13T00:00:00,190485.43,1.000,,4500000124,00010,5.000,true,
2000000125,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ02,SPARE FOR CV-502,000000000010000015,1000,SP01,,MECH-BRG,,4.000,EA,2026-02-09T00:00:00,2026-05-03T00:00:00,190485.43,1.000,,4500000125,00010,4.000,true,
2000000126,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR CV-501,000000000080000004,3000,SP03,,ELEC-CTRL,,10.000,EA,2024-09-23T00:00:00,2024-10-25T00:00:00,339622.31,1.000,,4500000126,00010,10.000,true,
2000000127,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR CV-501,000000000080000004,3000,SP03,,ELEC-CTRL,,12.000,EA,2025-03-28T00:00:00,2025-04-29T00:00:00,339622.31,1.000,,4500000127,00010,12.000,true,
2000000128,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR PU-611,000000000080000004,3000,SP03,,ELEC-CTRL,,12.000,EA,2025-04-08T00:00:00,2025-05-10T00:00:00,339622.31,1.000,,4500000128,00010,12.000,true,
2000000129,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,SPARE FOR TH-401,000000000080000004,3000,SP03,,ELEC-CTRL,,14.000,EA,2025-08-11T00:00:00,2025-09-12T00:00:00,339622.31,1.000,,4500000129,00010,14.000,true,
2000000130,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,SPARE FOR CV-502,000000000080000004,3000,SP03,,ELEC-CTRL,,13.000,EA,2025-12-22T00:00:00,2026-01-23T00:00:00,339622.31,1.000,,4500000130,00010,13.000,true,
2000000131,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,SPARE FOR CR-101,000000000080000004,3000,SP03,,ELEC-CTRL,,11.000,EA,2026-07-13T00:00:00,2026-08-14T00:00:00,339622.31,1.000,,4500000131,00010,11.000,true,
2000000132,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,SPARE FOR CV-502,000000000080000005,2000,SP02,,MECH-PUMP,,7.000,EA,2024-09-07T00:00:00,2024-09-21T00:00:00,443607.00,1.000,,4500000132,00010,7.000,true,
2000000133,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR FL-310,000000000080000005,2000,SP02,,MECH-PUMP,,8.000,EA,2025-03-12T00:00:00,2025-03-26T00:00:00,443607.00,1.000,,4500000133,00010,8.000,true,
2000000134,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR TH-401,000000000080000005,2000,SP02,,MECH-PUMP,,8.000,EA,2025-10-26T00:00:00,2025-11-09T00:00:00,443607.00,1.000,,4500000134,00010,8.000,true,
2000000135,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,SPARE FOR ML-201,000000000080000005,2000,SP02,,MECH-PUMP,,8.000,EA,2025-11-12T00:00:00,2025-11-26T00:00:00,443607.00,1.000,,4500000135,00010,8.000,true,
2000000136,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR PU-611,000000000080000005,2000,SP02,,MECH-PUMP,,8.000,EA,2026-03-25T00:00:00,2026-04-08T00:00:00,443607.00,1.000,,4500000136,00010,8.000,true,
2000000137,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,SPARE FOR TH-401,000000000080000005,2000,SP02,,MECH-PUMP,,8.000,EA,2026-07-04T00:00:00,2026-07-18T00:00:00,443607.00,1.000,,4500000137,00010,8.000,true,
2000000138,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR ML-201,000000000010000017,1000,SP01,,INST-XMTR,,9.000,EA,2024-10-27T00:00:00,2024-11-08T00:00:00,9614.93,1.000,,4500000138,00010,9.000,true,
2000000139,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR CR-101,000000000010000017,1000,SP01,,INST-XMTR,,9.000,EA,2025-05-30T00:00:00,2025-06-11T00:00:00,9614.93,1.000,,4500000139,00010,9.000,true,
2000000140,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR ML-202,000000000010000017,1000,SP01,,INST-XMTR,,7.000,EA,2025-10-30T00:00:00,2025-11-11T00:00:00,9614.93,1.000,,4500000140,00010,7.000,true,
2000000141,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,SPARE FOR ML-201,000000000010000017,1000,SP01,,INST-XMTR,,7.000,EA,2025-12-17T00:00:00,2025-12-29T00:00:00,9614.93,1.000,,4500000141,00010,7.000,true,
2000000142,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,SPARE FOR CV-501,000000000010000017,1000,SP01,,INST-XMTR,,8.000,EA,2026-03-23T00:00:00,2026-04-04T00:00:00,9614.93,1.000,,4500000142,00010,8.000,true,
2000000143,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ03,SPARE FOR ML-202,000000000010000017,1000,SP01,,INST-XMTR,,9.000,EA,2026-07-08T00:00:00,2026-07-20T00:00:00,9614.93,1.000,,4500000143,00010,9.000,true,
2000000144,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,SPARE FOR CR-101,000000000010000018,3000,SP03,,ELEC-CTRL,,21.000,EA,2024-10-21T00:00:00,2025-02-04T00:00:00,158997.60,1.000,,4500000144,00010,21.000,true,
2000000145,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,SPARE FOR PU-611,000000000010000018,3000,SP03,,ELEC-CTRL,,20.000,EA,2025-05-26T00:00:00,2025-09-09T00:00:00,158997.60,1.000,,4500000145,00010,20.000,true,
2000000146,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,SPARE FOR CV-502,000000000010000018,3000,SP03,,ELEC-CTRL,,31.000,EA,2025-07-15T00:00:00,2025-10-29T00:00:00,158997.60,1.000,,4500000146,00010,31.000,true,
2000000147,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR FL-310,000000000010000018,3000,SP03,,ELEC-CTRL,,31.000,EA,2025-08-05T00:00:00,2025-11-19T00:00:00,158997.60,1.000,,4500000147,00010,31.000,true,
2000000148,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR PU-611,000000000010000019,1000,SP01,,MECH-SEAL,,129.000,EA,2024-10-30T00:00:00,2024-12-02T00:00:00,4040.35,1.000,,4500000148,00010,129.000,true,
2000000149,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ03,SPARE FOR FA-810,000000000010000019,1000,SP01,,MECH-SEAL,,130.000,EA,2025-02-10T00:00:00,2025-03-15T00:00:00,4040.35,1.000,,4500000149,00010,130.000,true,
2000000150,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR TH-401,000000000010000019,1000,SP01,,MECH-SEAL,,151.000,EA,2025-03-12T00:00:00,2025-04-14T00:00:00,4040.35,1.000,,4500000150,00010,151.000,true,
2000000151,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,SPARE FOR FL-310,000000000010000019,1000,SP01,,MECH-SEAL,,129.000,EA,2025-08-29T00:00:00,2025-10-01T00:00:00,4040.35,1.000,,4500000151,00010,129.000,true,
2000000152,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ05,SPARE FOR FL-310,000000000010000019,1000,SP01,,MECH-SEAL,,130.000,EA,2026-01-30T00:00:00,2026-03-04T00:00:00,4040.35,1.000,,4500000152,00010,130.000,true,
2000000153,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,SPARE FOR PU-610,000000000010000019,1000,SP01,,MECH-SEAL,,143.000,EA,2026-05-11T00:00:00,2026-06-13T00:00:00,4040.35,1.000,,4500000153,00010,143.000,true,
2000000154,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR SC-701,000000000080000006,3000,SP03,,HYDR-ASSY,,6.000,EA,2024-09-04T00:00:00,2024-09-13T00:00:00,143681.05,1.000,,4500000154,00010,6.000,true,
2000000155,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR ML-201,000000000080000006,3000,SP03,,HYDR-ASSY,,5.000,EA,2024-11-18T00:00:00,2024-11-27T00:00:00,143681.05,1.000,,4500000155,00010,5.000,true,
2000000156,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR FA-810,000000000080000006,3000,SP03,,HYDR-ASSY,,8.000,EA,2025-04-28T00:00:00,2025-05-07T00:00:00,143681.05,1.000,,4500000156,00010,8.000,true,
2000000157,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ04,SPARE FOR PU-610,000000000080000006,3000,SP03,,HYDR-ASSY,,10.000,EA,2025-11-04T00:00:00,2025-11-13T00:00:00,143681.05,1.000,,4500000157,00010,10.000,true,
2000000158,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR TH-401,000000000080000006,3000,SP03,,HYDR-ASSY,,10.000,EA,2025-12-07T00:00:00,2025-12-16T00:00:00,143681.05,1.000,,4500000158,00010,10.000,true,
2000000159,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR PU-611,000000000080000006,3000,SP03,,HYDR-ASSY,,6.000,EA,2026-02-15T00:00:00,2026-02-24T00:00:00,143681.05,1.000,,4500000159,00010,6.000,true,
2000000160,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,SPARE FOR PU-610,000000000080000006,3000,SP03,,HYDR-ASSY,,6.000,EA,2026-07-26T00:00:00,2026-08-04T00:00:00,143681.05,1.000,,4500000160,00010,6.000,true,
2000000161,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,SPARE FOR PU-611,000000000080000006,3000,SP03,,HYDR-ASSY,,10.000,EA,2026-08-09T00:00:00,2026-08-18T00:00:00,143681.05,1.000,,4500000161,00010,10.000,true,
2000000162,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR CR-102,000000000080000006,4000,SP04,,HYDR-ASSY,,6.000,EA,2024-11-24T00:00:00,2024-12-03T00:00:00,143681.05,1.000,,4500000162,00010,6.000,true,
2000000163,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR ML-202,000000000080000006,4000,SP04,,HYDR-ASSY,,7.000,EA,2025-05-31T00:00:00,2025-06-09T00:00:00,143681.05,1.000,,4500000163,00010,7.000,true,
2000000164,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,SPARE FOR TH-401,000000000080000006,4000,SP04,,HYDR-ASSY,,7.000,EA,2025-10-13T00:00:00,2025-10-22T00:00:00,143681.05,1.000,,4500000164,00010,7.000,true,
2000000165,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,SPARE FOR FA-810,000000000080000006,4000,SP04,,HYDR-ASSY,,6.000,EA,2026-03-15T00:00:00,2026-03-24T00:00:00,143681.05,1.000,,4500000165,00010,6.000,true,
2000000166,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR CV-501,000000000080000006,4000,SP04,,HYDR-ASSY,,6.000,EA,2026-04-21T00:00:00,2026-04-30T00:00:00,143681.05,1.000,,4500000166,00010,6.000,true,
2000000167,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,SPARE FOR PU-611,000000000010000021,2000,SP02,,MILL-LINR,,87.000,EA,2024-09-08T00:00:00,2024-11-07T00:00:00,385.79,1.000,,4500000167,00010,87.000,true,
2000000168,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,SPARE FOR CR-101,000000000010000021,2000,SP02,,MILL-LINR,,75.000,EA,2025-01-11T00:00:00,2025-03-12T00:00:00,385.79,1.000,,4500000168,00010,75.000,true,
2000000169,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR FL-310,000000000010000021,2000,SP02,,MILL-LINR,,96.000,EA,2025-02-05T00:00:00,2025-04-06T00:00:00,385.79,1.000,,4500000169,00010,96.000,true,
2000000170,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR CR-101,000000000010000021,2000,SP02,,MILL-LINR,,76.000,EA,2025-07-11T00:00:00,2025-09-09T00:00:00,385.79,1.000,,4500000170,00010,76.000,true,
2000000171,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ02,SPARE FOR FL-310,000000000010000021,2000,SP02,,MILL-LINR,,87.000,EA,2025-12-02T00:00:00,2026-01-31T00:00:00,385.79,1.000,,4500000171,00010,87.000,true,
2000000172,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR CV-501,000000000010000021,2000,SP02,,MILL-LINR,,80.000,EA,2026-05-31T00:00:00,2026-07-30T00:00:00,385.79,1.000,,4500000172,00010,80.000,true,
2000000173,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ02,SPARE FOR ML-202,000000000010000021,2000,SP02,,MILL-LINR,,80.000,EA,2026-08-29T00:00:00,2026-10-28T00:00:00,385.79,1.000,,4500000173,00010,80.000,true,
2000000174,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR ML-202,000000000080000007,3000,SP03,,ELEC-MOTR,,2.000,EA,2024-09-25T00:00:00,2024-11-14T00:00:00,405506.08,1.000,,4500000174,00010,2.000,true,
2000000175,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,SPARE FOR CV-501,000000000080000007,3000,SP03,,ELEC-MOTR,,4.000,EA,2024-11-14T00:00:00,2025-01-03T00:00:00,405506.08,1.000,,4500000175,00010,4.000,true,
2000000176,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR ML-202,000000000080000007,3000,SP03,,ELEC-MOTR,,3.000,EA,2025-05-07T00:00:00,2025-06-26T00:00:00,405506.08,1.000,,4500000176,00010,3.000,true,
2000000177,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR PU-610,000000000080000007,3000,SP03,,ELEC-MOTR,,3.000,EA,2025-06-06T00:00:00,2025-07-26T00:00:00,405506.08,1.000,,4500000177,00010,3.000,true,
2000000178,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,SPARE FOR CR-102,000000000080000007,3000,SP03,,ELEC-MOTR,,2.000,EA,2025-09-22T00:00:00,2025-11-11T00:00:00,405506.08,1.000,,4500000178,00010,2.000,true,
2000000179,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ01,SPARE FOR SC-701,000000000080000007,3000,SP03,,ELEC-MOTR,,2.000,EA,2026-04-18T00:00:00,2026-06-07T00:00:00,405506.08,1.000,,4500000179,00010,2.000,true,
2000000180,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,SPARE FOR PU-610,000000000080000007,3000,SP03,,ELEC-MOTR,,2.000,EA,2026-06-16T00:00:00,2026-08-05T00:00:00,405506.08,1.000,,4500000180,00010,2.000,true,
2000000181,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ05,SPARE FOR TH-401,000000000080000007,3000,SP03,,ELEC-MOTR,,3.000,EA,2026-07-14T00:00:00,2026-09-02T00:00:00,405506.08,1.000,,4500000181,00010,3.000,true,
2000000182,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,SPARE FOR CR-102,000000000080000008,3000,SP03,,MECH-BRG,,5.000,EA,2024-09-03T00:00:00,2025-01-03T00:00:00,407488.50,1.000,,4500000182,00010,5.000,true,
2000000183,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,SPARE FOR CR-102,000000000080000008,3000,SP03,,MECH-BRG,,10.000,EA,2024-12-29T00:00:00,2025-04-30T00:00:00,407488.50,1.000,,4500000183,00010,10.000,true,
2000000184,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,SPARE FOR CV-501,000000000080000008,3000,SP03,,MECH-BRG,,5.000,EA,2026-01-05T00:00:00,2026-05-07T00:00:00,407488.50,1.000,,4500000184,00010,5.000,true,
2000000185,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,SPARE FOR CR-101,000000000080000008,3000,SP03,,MECH-BRG,,5.000,EA,2026-05-18T00:00:00,2026-09-17T00:00:00,407488.50,1.000,,4500000185,00010,5.000,true,
2000000186,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR TH-401,000000000080000008,2000,SP02,,MECH-BRG,,13.000,EA,2025-02-08T00:00:00,2025-06-10T00:00:00,407488.50,1.000,,4500000186,00010,13.000,true,
2000000187,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,SPARE FOR ML-202,000000000080000008,2000,SP02,,MECH-BRG,,11.000,EA,2025-11-26T00:00:00,2026-03-28T00:00:00,407488.50,1.000,,4500000187,00010,11.000,true,
2000000188,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ02,SPARE FOR PU-611,000000000010000026,2000,SP02,,HYDR-ASSY,,13.000,EA,2024-09-11T00:00:00,2025-02-13T00:00:00,135790.10,1.000,,4500000188,00010,13.000,true,
2000000189,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR ML-201,000000000010000026,2000,SP02,,HYDR-ASSY,,12.000,EA,2026-02-01T00:00:00,2026-07-06T00:00:00,135790.10,1.000,,4500000189,00010,12.000,true,
2000000190,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ03,SPARE FOR FA-810,000000000010000027,4000,SP04,,MECH-PUMP,,2.000,EA,2024-09-08T00:00:00,2024-10-14T00:00:00,699141.67,1.000,,4500000190,00010,2.000,true,
2000000191,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,SPARE FOR ML-201,000000000010000027,4000,SP04,,MECH-PUMP,,4.000,EA,2024-12-26T00:00:00,2025-01-31T00:00:00,699141.67,1.000,,4500000191,00010,4.000,true,
2000000192,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,SPARE FOR PU-611,000000000010000027,4000,SP04,,MECH-PUMP,,3.000,EA,2025-03-03T00:00:00,2025-04-08T00:00:00,699141.67,1.000,,4500000192,00010,3.000,true,
2000000193,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,SPARE FOR FA-810,000000000010000027,4000,SP04,,MECH-PUMP,,3.000,EA,2025-04-20T00:00:00,2025-05-26T00:00:00,699141.67,1.000,,4500000193,00010,3.000,true,
2000000194,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,SPARE FOR ML-202,000000000010000027,4000,SP04,,MECH-PUMP,,3.000,EA,2025-10-24T00:00:00,2025-11-29T00:00:00,699141.67,1.000,,4500000194,00010,3.000,true,
2000000195,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,SPARE FOR FA-810,000000000010000027,4000,SP04,,MECH-PUMP,,3.000,EA,2026-04-21T00:00:00,2026-05-27T00:00:00,699141.67,1.000,,4500000195,00010,3.000,true,
2000000196,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,SPARE FOR SC-701,000000000010000027,4000,SP04,,MECH-PUMP,,3.000,EA,2026-05-24T00:00:00,2026-06-29T00:00:00,699141.67,1.000,,4500000196,00010,3.000,true,
2000000197,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,SPARE FOR PU-611,000000000010000027,4000,SP04,,MECH-PUMP,,6.000,EA,2026-07-07T00:00:00,2026-08-12T00:00:00,699141.67,1.000,,4500000197,00010,6.000,true,
2000000198,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,SPARE FOR FA-810,000000000080000009,3000,SP03,,INST-XMTR,,8.000,EA,2024-09-13T00:00:00,2024-11-09T00:00:00,108846.45,1.000,,4500000198,00010,8.000,true,
2000000199,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,SPARE FOR PU-610,000000000080000009,3000,SP03,,INST-XMTR,,8.000,EA,2024-10-08T00:00:00,2024-12-04T00:00:00,108846.45,1.000,,4500000199,00010,8.000,true,
2000000200,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ04,SPARE FOR CV-502,000000000080000009,3000,SP03,,INST-XMTR,,7.000,EA,2025-05-08T00:00:00,2025-07-04T00:00:00,108846.45,1.000,,4500000200,00010,7.000,true,
2000000201,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,SPARE FOR FL-310,000000000080000009,3000,SP03,,INST-XMTR,,10.000,EA,2025-06-21T00:00:00,2025-08-17T00:00:00,108846.45,1.000,,4500000201,00010,10.000,true,
2000000202,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,SPARE FOR FL-310,000000000080000009,3000,SP03,,INST-XMTR,,8.000,EA,2026-05-10T00:00:00,2026-07-06T00:00:00,108846.45,1.000,,4500000202,00010,8.000,true,
2000000203,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,SPARE FOR FA-810,000000000010000028,1000,SP01,,HYDR-ASSY,,7.000,EA,2024-11-01T00:00:00,2024-12-31T00:00:00,52121.36,1.000,,4500000203,00010,7.000,true,
2000000204,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,SPARE FOR FA-810,000000000010000028,1000,SP01,,HYDR-ASSY,,7.000,EA,2025-11-13T00:00:00,2026-01-12T00:00:00,52121.36,1.000,,4500000204,00010,7.000,true,
2000000205,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,SPARE FOR SC-701,000000000010000028,1000,SP01,,HYDR-ASSY,,7.000,EA,2025-12-04T00:00:00,2026-02-02T00:00:00,52121.36,1.000,,4500000205,00010,7.000,true,
2000000206,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ04,SPARE FOR CR-101,000000000010000028,1000,SP01,,HYDR-ASSY,,7.000,EA,2026-01-19T00:00:00,2026-03-20T00:00:00,52121.36,1.000,,4500000206,00010,7.000,true,
