id,user_id,action,entity_type,entity_id,old_value,new_value,timestamp,ip_address,device_metadata
237,2,DOA_APPROVED,RR,51,,,2026-05-23T17:46:36.003322+00:00,,synthetic-seed
238,5,PR_CREATED,PR,43,,"{""pr_number"": ""PR-2043""}",2026-05-26T17:46:36.003322+00:00,,synthetic-seed
239,5,RFQ_CLOSED,PR,43,,,2026-06-03T17:46:36.003322+00:00,,synthetic-seed
240,3,NFA_APPROVED,PR,43,,,2026-06-08T17:46:36.003322+00:00,,synthetic-seed
241,5,PO_CREATED,PO,38,,"{""po_number"": ""PO-3038""}",2026-06-09T17:46:36.003322+00:00,,synthetic-seed
242,14,RR_CREATED,RR,52,,"{""rr_number"": ""RR-1052""}",2026-06-15T06:46:36.003322+00:00,,synthetic-seed
243,3,DOA_APPROVED,RR,52,,,2026-06-17T06:46:36.003322+00:00,,synthetic-seed
244,24,PR_CREATED,PR,44,,"{""pr_number"": ""PR-2044""}",2026-06-19T06:46:36.003322+00:00,,synthetic-seed
245,24,RFQ_CLOSED,PR,44,,,2026-07-22T06:46:36.003322+00:00,,synthetic-seed
246,24,PO_CREATED,PO,39,,"{""po_number"": ""PO-3039""}",2026-07-23T06:46:36.003322+00:00,,synthetic-seed
247,5,RR_CREATED,RR,53,,"{""rr_number"": ""RR-1053""}",2025-12-27T14:46:36.003322+00:00,,synthetic-seed
248,2,DOA_APPROVED,RR,53,,,2025-12-31T14:46:36.003322+00:00,,synthetic-seed
249,13,PR_CREATED,PR,45,,"{""pr_number"": ""PR-2045""}",2026-01-03T14:46:36.003322+00:00,,synthetic-seed
250,13,RFQ_CLOSED,PR,45,,,2026-01-14T14:46:36.003322+00:00,,synthetic-seed
251,3,NFA_APPROVED,PR,45,,,2026-02-19T01:46:36.003322+00:00,,synthetic-seed
252,13,PO_CREATED,PO,40,,"{""po_number"": ""PO-3040""}",2026-02-20T01:46:36.003322+00:00,,synthetic-seed
253,15,RR_CREATED,RR,54,,"{""rr_number"": ""RR-1054""}",2025-12-04T10:46:36.003322+00:00,,synthetic-seed
254,2,DOA_APPROVED,RR,54,,,2025-12-05T10:46:36.003322+00:00,,synthetic-seed
255,5,PR_CREATED,PR,46,,"{""pr_number"": ""PR-2046""}",2025-12-07T10:46:36.003322+00:00,,synthetic-seed
256,5,PO_CREATED,PO,41,,"{""po_number"": ""PO-3041""}",2025-12-08T10:46:36.003322+00:00,,synthetic-seed
257,20,RR_CREATED,RR,55,,"{""rr_number"": ""RR-1055""}",2025-12-16T07:46:36.003322+00:00,,synthetic-seed
258,2,DOA_APPROVED,RR,55,,,2025-12-19T07:46:36.003322+00:00,,synthetic-seed
259,13,PR_CREATED,PR,47,,"{""pr_number"": ""PR-2047""}",2025-12-21T07:46:36.003322+00:00,,synthetic-seed
260,15,NFA_APPROVED,PR,47,,,2025-12-26T07:46:36.003322+00:00,,synthetic-seed
261,13,PO_CREATED,PO,42,,"{""po_number"": ""PO-3042""}",2025-12-27T07:46:36.003322+00:00,,synthetic-seed
262,17,RR_CREATED,RR,56,,"{""rr_number"": ""RR-1056""}",2026-06-01T23:46:36.003322+00:00,,synthetic-seed
263,2,DOA_APPROVED,RR,56,,,2026-06-02T23:46:36.003322+00:00,,synthetic-seed
264,24,PR_CREATED,PR,48,,"{""pr_number"": ""PR-2048""}",2026-06-04T23:46:36.003322+00:00,,synthetic-seed
265,24,RFQ_CLOSED,PR,48,,,2026-06-11T23:46:36.003322+00:00,,synthetic-seed
266,3,NFA_APPROVED,PR,48,,,2026-07-02T23:46:36.003322+00:00,,synthetic-seed
267,24,PO_CREATED,PO,43,,"{""po_number"": ""PO-3043""}",2026-07-03T23:46:36.003322+00:00,,synthetic-seed
268,5,RR_CREATED,RR,57,,"{""rr_number"": ""RR-1057""}",2025-12-17T11:46:36.003322+00:00,,synthetic-seed
269,2,DOA_APPROVED,RR,57,,,2025-12-21T11:46:36.003322+00:00,,synthetic-seed
270,12,PR_CREATED,PR,49,,"{""pr_number"": ""PR-2049""}",2025-12-24T11:46:36.003322+00:00,,synthetic-seed
271,12,RFQ_CLOSED,PR,49,,,2026-01-02T11:46:36.003322+00:00,,synthetic-seed
272,15,NFA_APPROVED,PR,49,,,2026-01-08T11:46:36.003322+00:00,,synthetic-seed
273,12,PO_CREATED,PO,44,,"{""po_number"": ""PO-3044""}",2026-01-09T11:46:36.003322+00:00,,synthetic-seed
274,19,RR_CREATED,RR,58,,"{""rr_number"": ""RR-1058""}",2026-04-18T23:46:36.003322+00:00,,synthetic-seed
275,2,DOA_APPROVED,RR,58,,,2026-04-19T23:46:36.003322+00:00,,synthetic-seed
276,24,PR_CREATED,PR,50,,"{""pr_number"": ""PR-2050""}",2026-04-22T23:46:36.003322+00:00,,synthetic-seed
277,24,RFQ_CLOSED,PR,50,,,2026-06-06T23:46:36.003322+00:00,,synthetic-seed
278,14,RR_CREATED,RR,59,,"{""rr_number"": ""RR-1059""}",2025-12-11T05:46:36.003322+00:00,,synthetic-seed
279,15,DOA_APPROVED,RR,59,,,2025-12-12T05:46:36.003322+00:00,,synthetic-seed
280,12,PR_CREATED,PR,51,,"{""pr_number"": ""PR-2051""}",2025-12-15T05:46:36.003322+00:00,,synthetic-seed
281,12,RFQ_CLOSED,PR,51,,,2025-12-21T05:46:36.003322+00:00,,synthetic-seed
282,12,PO_CREATED,PO,45,,"{""po_number"": ""PO-3045""}",2025-12-22T05:46:36.003322+00:00,,synthetic-seed
283,20,RR_CREATED,RR,60,,"{""rr_number"": ""RR-1060""}",2026-08-24T05:46:36.003322+00:00,,synthetic-seed
284,2,DOA_APPROVED,RR,60,,,2026-08-28T05:46:36.003322+00:00,,synthetic-seed
285,7,RR_CREATED,RR,61,,"{""rr_number"": ""RR-1061""}",2026-07-18T05:46:36.003322+00:00,,synthetic-seed
286,15,DOA_APPROVED,RR,61,,,2026-07-20T05:46:36.003322+00:00,,synthetic-seed
287,24,PR_CREATED,PR,52,,"{""pr_number"": ""PR-2052""}",2026-07-23T05:46:36.003322+00:00,,synthetic-seed
288,24,RFQ_CLOSED,PR,52,,,2026-08-01T05:46:36.003322+00:00,,synthetic-seed
289,3,NFA_APPROVED,PR,52,,,2026-08-10T14:46:36.003322+00:00,,synthetic-seed
290,24,PO_CREATED,PO,46,,"{""po_number"": ""PO-3046""}",2026-08-11T14:46:36.003322+00:00,,synthetic-seed
291,22,RR_CREATED,RR,62,,"{""rr_number"": ""RR-1062""}",2026-04-03T17:46:36.003322+00:00,,synthetic-seed
292,3,DOA_APPROVED,RR,62,,,2026-04-07T17:46:36.003322+00:00,,synthetic-seed
293,5,PR_CREATED,PR,53,,"{""pr_number"": ""PR-2053""}",2026-04-09T17:46:36.003322+00:00,,synthetic-seed
294,5,RFQ_CLOSED,PR,53,,,2026-04-16T17:46:36.003322+00:00,,synthetic-seed
295,15,NFA_APPROVED,PR,53,,,2026-05-22T17:46:36.003322+00:00,,synthetic-seed
296,5,PO_CREATED,PO,47,,"{""po_number"": ""PO-3047""}",2026-05-23T17:46:36.003322+00:00,,synthetic-seed
297,15,RR_CREATED,RR,63,,"{""rr_number"": ""RR-1063""}",2026-04-07T15:46:36.003322+00:00,,synthetic-seed
298,2,DOA_APPROVED,RR,63,,,2026-04-22T15:46:36.003322+00:00,,synthetic-seed
299,24,PR_CREATED,PR,54,,"{""pr_number"": ""PR-2054""}",2026-04-25T15:46:36.003322+00:00,,synthetic-seed
300,24,RFQ_CLOSED,PR,54,,,2026-05-05T15:46:36.003322+00:00,,synthetic-seed
301,24,PO_CREATED,PO,48,,"{""po_number"": ""PO-3048""}",2026-05-13T02:46:36.003322+00:00,,synthetic-seed
302,8,RR_CREATED,RR,64,,"{""rr_number"": ""RR-1064""}",2026-04-16T15:46:36.003322+00:00,,synthetic-seed
303,3,DOA_APPROVED,RR,64,,,2026-04-20T15:46:36.003322+00:00,,synthetic-seed
304,5,PR_CREATED,PR,55,,"{""pr_number"": ""PR-2055""}",2026-05-13T15:46:36.003322+00:00,,synthetic-seed
305,5,PO_CREATED,PO,49,,"{""po_number"": ""PO-3049""}",2026-05-14T15:46:36.003322+00:00,,synthetic-seed
306,3,RR_CREATED,RR,65,,"{""rr_number"": ""RR-1065""}",2026-03-13T21:46:36.003322+00:00,,synthetic-seed
307,15,DOA_APPROVED,RR,65,,,2026-03-17T21:46:36.003322+00:00,,synthetic-seed
308,5,PR_CREATED,PR,56,,"{""pr_number"": ""PR-2056""}",2026-03-28T21:46:36.003322+00:00,,synthetic-seed
309,5,RFQ_CLOSED,PR,56,,,2026-04-08T21:46:36.003322+00:00,,synthetic-seed
310,15,NFA_APPROVED,PR,56,,,2026-04-19T21:46:36.003322+00:00,,synthetic-seed
311,5,PO_CREATED,PO,50,,"{""po_number"": ""PO-3050""}",2026-04-20T21:46:36.003322+00:00,,synthetic-seed
312,22,RR_CREATED,RR,66,,"{""rr_number"": ""RR-1066""}",2026-03-21T15:46:36.003322+00:00,,synthetic-seed
313,3,DOA_APPROVED,RR,66,,,2026-03-23T15:46:36.003322+00:00,,synthetic-seed
314,12,PR_CREATED,PR,57,,"{""pr_number"": ""PR-2057""}",2026-03-26T15:46:36.003322+00:00,,synthetic-seed
315,12,PO_CREATED,PO,51,,"{""po_number"": ""PO-3051""}",2026-03-27T15:46:36.003322+00:00,,synthetic-seed
316,2,RR_CREATED,RR,67,,"{""rr_number"": ""RR-1067""}",2026-01-19T06:46:36.003322+00:00,,synthetic-seed
317,2,DOA_APPROVED,RR,67,,,2026-01-20T06:46:36.003322+00:00,,synthetic-seed
318,12,PR_CREATED,PR,58,,"{""pr_number"": ""PR-2058""}",2026-01-22T06:46:36.003322+00:00,,synthetic-seed
319,12,RFQ_CLOSED,PR,58,,,2026-01-28T06:46:36.003322+00:00,,synthetic-seed
320,15,NFA_REJECTED,PR,58,,,2026-02-02T06:46:36.003322+00:00,,synthetic-seed
321,22,RR_CREATED,RR,68,,"{""rr_number"": ""RR-1068""}",2026-06-13T00:46:36.003322+00:00,,synthetic-seed
322,2,DOA_APPROVED,RR,68,,,2026-06-16T00:46:36.003322+00:00,,synthetic-seed
323,5,PR_CREATED,PR,59,,"{""pr_number"": ""PR-2059""}",2026-06-17T00:46:36.003322+00:00,,synthetic-seed
324,5,RFQ_CLOSED,PR,59,,,2026-06-23T00:46:36.003322+00:00,,synthetic-seed
325,5,PO_CREATED,PO,52,,"{""po_number"": ""PO-3052""}",2026-06-29T00:46:36.003322+00:00,,synthetic-seed
326,17,RR_CREATED,RR,69,,"{""rr_number"": ""RR-1069""}",2026-01-18T11:46:36.003322+00:00,,synthetic-seed
327,2,DOA_APPROVED,RR,69,,,2026-01-19T11:46:36.003322+00:00,,synthetic-seed
328,13,PR_CREATED,PR,60,,"{""pr_number"": ""PR-2060""}",2026-01-22T11:46:36.003322+00:00,,synthetic-seed
329,13,RFQ_CLOSED,PR,60,,,2026-01-30T11:46:36.003322+00:00,,synthetic-seed
330,15,NFA_APPROVED,PR,60,,,2026-02-21T11:46:36.003322+00:00,,synthetic-seed
331,13,PO_CREATED,PO,53,,"{""po_number"": ""PO-3053""}",2026-02-22T11:46:36.003322+00:00,,synthetic-seed
332,12,RR_CREATED,RR,70,,"{""rr_number"": ""RR-1070""}",2026-06-05T01:46:36.003322+00:00,,synthetic-seed
333,15,DOA_APPROVED,RR,70,,,2026-06-06T01:46:36.003322+00:00,,synthetic-seed
334,13,PR_CREATED,PR,61,,"{""pr_number"": ""PR-2061""}",2026-06-09T01:46:36.003322+00:00,,synthetic-seed
335,3,NFA_APPROVED,PR,61,,,2026-06-13T01:46:36.003322+00:00,,synthetic-seed
336,13,PO_CREATED,PO,54,,"{""po_number"": ""PO-3054""}",2026-06-14T01:46:36.003322+00:00,,synthetic-seed
337,24,RR_CREATED,RR,71,,"{""rr_number"": ""RR-1071""}",2026-04-16T19:46:36.003322+00:00,,synthetic-seed
338,15,DOA_APPROVED,RR,71,,,2026-04-20T19:46:36.003322+00:00,,synthetic-seed
339,13,PR_CREATED,PR,62,,"{""pr_number"": ""PR-2062""}",2026-04-21T19:46:36.003322+00:00,,synthetic-seed
340,15,NFA_APPROVED,PR,62,,,2026-04-24T19:46:36.003322+00:00,,synthetic-seed
341,13,PO_CREATED,PO,55,,"{""po_number"": ""PO-3055""}",2026-04-25T19:46:36.003322+00:00,,synthetic-seed
342,20,RR_CREATED,RR,72,,"{""rr_number"": ""RR-1072""}",2026-08-07T00:46:36.003322+00:00,,synthetic-seed
343,15,DOA_APPROVED,RR,72,,,2026-08-10T00:46:36.003322+00:00,,synthetic-seed
344,12,PR_CREATED,PR,63,,"{""pr_number"": ""PR-2063""}",2026-08-12T00:46:36.003322+00:00,,synthetic-seed
345,12,RFQ_CLOSED,PR,63,,,2026-08-20T00:46:36.003322+00:00,,synthetic-seed
346,3,NFA_APPROVED,PR,63,,,2026-08-31T16:46:36.003322+00:00,,synthetic-seed
347,1,RR_CREATED,RR,73,,"{""rr_number"": ""RR-1073""}",2026-05-09T02:46:36.003322+00:00,,synthetic-seed
348,3,DOA_APPROVED,RR,73,,,2026-05-10T02:46:36.003322+00:00,,synthetic-seed
349,24,PR_CREATED,PR,64,,"{""pr_number"": ""PR-2064""}",2026-05-28T02:46:36.003322+00:00,,synthetic-seed
350,24,RFQ_CLOSED,PR,64,,,2026-06-08T02:46:36.003322+00:00,,synthetic-seed
351,15,NFA_APPROVED,PR,64,,,2026-06-14T02:46:36.003322+00:00,,synthetic-seed
352,24,PO_CREATED,PO,56,,"{""po_number"": ""PO-3056""}",2026-06-15T02:46:36.003322+00:00,,synthetic-seed
353,6,RR_CREATED,RR,74,,"{""rr_number"": ""RR-1074""}",2026-06-02T07:46:36.003322+00:00,,synthetic-seed
354,15,DOA_APPROVED,RR,74,,,2026-06-03T07:46:36.003322+00:00,,synthetic-seed
355,12,PR_CREATED,PR,65,,"{""pr_number"": ""PR-2065""}",2026-06-06T07:46:36.003322+00:00,,synthetic-seed
356,23,RR_CREATED,RR,75,,"{""rr_number"": ""RR-1075""}",2026-07-12T01:46:36.003322+00:00,,synthetic-seed
357,2,DOA_APPROVED,RR,75,,,2026-07-15T01:46:36.003322+00:00,,synthetic-seed
358,5,PR_CREATED,PR,66,,"{""pr_number"": ""PR-2066""}",2026-07-16T01:46:36.003322+00:00,,synthetic-seed
359,5,RFQ_CLOSED,PR,66,,,2026-07-26T01:46:36.003322+00:00,,synthetic-seed
360,5,PO_CREATED,PO,57,,"{""po_number"": ""PO-3057""}",2026-07-27T01:46:36.003322+00:00,,synthetic-seed
361,1,RR_CREATED,RR,76,,"{""rr_number"": ""RR-1076""}",2026-05-09T20:46:36.003322+00:00,,synthetic-seed
362,3,DOA_APPROVED,RR,76,,,2026-05-13T20:46:36.003322+00:00,,synthetic-seed
363,5,PR_CREATED,PR,67,,"{""pr_number"": ""PR-2067""}",2026-05-29T20:46:36.003322+00:00,,synthetic-seed
364,5,RFQ_CLOSED,PR,67,,,2026-06-05T20:46:36.003322+00:00,,synthetic-seed
365,3,NFA_APPROVED,PR,67,,,2026-06-17T02:46:36.003322+00:00,,synthetic-seed
366,5,PO_CREATED,PO,58,,"{""po_number"": ""PO-3058""}",2026-06-18T02:46:36.003322+00:00,,synthetic-seed
367,10,RR_CREATED,RR,77,,"{""rr_number"": ""RR-1077""}",2026-03-31T17:46:36.003322+00:00,,synthetic-seed
368,2,DOA_APPROVED,RR,77,,,2026-04-04T17:46:36.003322+00:00,,synthetic-seed
369,12,PR_CREATED,PR,68,,"{""pr_number"": ""PR-2068""}",2026-04-06T17:46:36.003322+00:00,,synthetic-seed
370,12,RFQ_CLOSED,PR,68,,,2026-04-14T17:46:36.003322+00:00,,synthetic-seed
371,15,NFA_APPROVED,PR,68,,,2026-04-26T03:46:36.003322+00:00,,synthetic-seed
372,12,PO_CREATED,PO,59,,"{""po_number"": ""PO-3059""}",2026-04-27T03:46:36.003322+00:00,,synthetic-seed
373,20,RR_CREATED,RR,78,,"{""rr_number"": ""RR-1078""}",2026-04-29T04:46:36.003322+00:00,,synthetic-seed
374,2,DOA_APPROVED,RR,78,,,2026-04-30T04:46:36.003322+00:00,,synthetic-seed
375,5,PR_CREATED,PR,69,,"{""pr_number"": ""PR-2069""}",2026-05-02T04:46:36.003322+00:00,,synthetic-seed
376,5,RFQ_CLOSED,PR,69,,,2026-05-10T04:46:36.003322+00:00,,synthetic-seed
377,3,NFA_APPROVED,PR,69,,,2026-06-14T18:46:36.003322+00:00,,synthetic-seed
378,5,PO_CREATED,PO,60,,"{""po_number"": ""PO-3060""}",2026-06-15T18:46:36.003322+00:00,,synthetic-seed
379,18,RR_CREATED,RR,79,,"{""rr_number"": ""RR-1079""}",2025-12-15T01:46:36.003322+00:00,,synthetic-seed
380,3,DOA_APPROVED,RR,79,,,2025-12-17T01:46:36.003322+00:00,,synthetic-seed
381,12,PR_CREATED,PR,70,,"{""pr_number"": ""PR-2070""}",2025-12-20T01:46:36.003322+00:00,,synthetic-seed
382,12,RFQ_CLOSED,PR,70,,,2025-12-29T01:46:36.003322+00:00,,synthetic-seed
383,12,PO_CREATED,PO,61,,"{""po_number"": ""PO-3061""}",2025-12-30T01:46:36.003322+00:00,,synthetic-seed
384,5,RR_CREATED,RR,80,,"{""rr_number"": ""RR-1080""}",2025-12-29T21:46:36.003322+00:00,,synthetic-seed
385,2,DOA_APPROVED,RR,80,,,2025-12-31T21:46:36.003322+00:00,,synthetic-seed
386,5,PR_CREATED,PR,71,,"{""pr_number"": ""PR-2071""}",2026-01-03T21:46:36.003322+00:00,,synthetic-seed
387,5,RFQ_CLOSED,PR,71,,,2026-01-09T21:46:36.003322+00:00,,synthetic-seed
388,15,NFA_APPROVED,PR,71,,,2026-01-12T21:46:36.003322+00:00,,synthetic-seed
389,5,PO_CREATED,PO,62,,"{""po_number"": ""PO-3062""}",2026-01-13T21:46:36.003322+00:00,,synthetic-seed
390,7,RR_CREATED,RR,81,,"{""rr_number"": ""RR-1081""}",2026-01-18T13:46:36.003322+00:00,,synthetic-seed
391,3,DOA_APPROVED,RR,81,,,2026-01-21T13:46:36.003322+00:00,,synthetic-seed
392,5,PR_CREATED,PR,72,,"{""pr_number"": ""PR-2072""}",2026-02-03T13:46:36.003322+00:00,,synthetic-seed
393,17,RR_CREATED,RR,82,,"{""rr_number"": ""RR-1082""}",2026-02-15T00:46:36.003322+00:00,,synthetic-seed
394,15,DOA_APPROVED,RR,82,,,2026-02-18T00:46:36.003322+00:00,,synthetic-seed
395,24,PR_CREATED,PR,73,,"{""pr_number"": ""PR-2073""}",2026-02-19T00:46:36.003322+00:00,,synthetic-seed
396,24,RFQ_CLOSED,PR,73,,,2026-02-26T00:46:36.003322+00:00,,synthetic-seed
397,15,NFA_APPROVED,PR,73,,,2026-03-04T00:46:36.003322+00:00,,synthetic-seed
398,23,RR_CREATED,RR,83,,"{""rr_number"": ""RR-1083""}",2026-04-20T06:46:36.003322+00:00,,synthetic-seed
399,2,DOA_APPROVED,RR,83,,,2026-04-22T06:46:36.003322+00:00,,synthetic-seed
400,12,PR_CREATED,PR,74,,"{""pr_number"": ""PR-2074""}",2026-04-25T06:46:36.003322+00:00,,synthetic-seed
401,11,RR_CREATED,RR,84,,"{""rr_number"": ""RR-1084""}",2026-06-13T11:46:36.003322+00:00,,synthetic-seed
402,3,DOA_APPROVED,RR,84,,,2026-06-14T11:46:36.003322+00:00,,synthetic-seed
403,24,PR_CREATED,PR,75,,"{""pr_number"": ""PR-2075""}",2026-06-17T11:46:36.003322+00:00,,synthetic-seed
404,24,RFQ_CLOSED,PR,75,,,2026-06-28T11:46:36.003322+00:00,,synthetic-seed
405,3,NFA_APPROVED,PR,75,,,2026-07-26T18:46:36.003322+00:00,,synthetic-seed
406,24,PO_CREATED,PO,63,,"{""po_number"": ""PO-3063""}",2026-07-27T18:46:36.003322+00:00,,synthetic-seed
407,20,RR_CREATED,RR,85,,"{""rr_number"": ""RR-1085""}",2026-06-14T21:46:36.003322+00:00,,synthetic-seed
408,2,DOA_APPROVED,RR,85,,,2026-06-15T21:46:36.003322+00:00,,synthetic-seed
409,13,PR_CREATED,PR,76,,"{""pr_number"": ""PR-2076""}",2026-06-17T21:46:36.003322+00:00,,synthetic-seed
410,13,PO_CREATED,PO,64,,"{""po_number"": ""PO-3064""}",2026-06-18T21:46:36.003322+00:00,,synthetic-seed
411,5,RR_CREATED,RR,86,,"{""rr_number"": ""RR-1086""}",2026-05-29T02:46:36.003322+00:00,,synthetic-seed
412,2,DOA_APPROVED,RR,86,,,2026-06-01T02:46:36.003322+00:00,,synthetic-seed
413,12,PR_CREATED,PR,77,,"{""pr_number"": ""PR-2077""}",2026-06-04T02:46:36.003322+00:00,,synthetic-seed
414,12,RFQ_CLOSED,PR,77,,,2026-06-10T02:46:36.003322+00:00,,synthetic-seed
415,24,RR_CREATED,RR,87,,"{""rr_number"": ""RR-1087""}",2025-12-10T22:46:36.003322+00:00,,synthetic-seed
416,3,DOA_APPROVED,RR,87,,,2026-01-05T22:46:36.003322+00:00,,synthetic-seed
417,13,PR_CREATED,PR,78,,"{""pr_number"": ""PR-2078""}",2026-01-06T22:46:36.003322+00:00,,synthetic-seed
418,13,RFQ_CLOSED,PR,78,,,2026-01-12T22:46:36.003322+00:00,,synthetic-seed
419,3,NFA_APPROVED,PR,78,,,2026-01-23T22:46:36.003322+00:00,,synthetic-seed
420,13,PO_CREATED,PO,65,,"{""po_number"": ""PO-3065""}",2026-01-24T22:46:36.003322+00:00,,synthetic-seed
421,6,RR_CREATED,RR,88,,"{""rr_number"": ""RR-1088""}",2026-02-01T22:46:36.003322+00:00,,synthetic-seed
422,15,DOA_APPROVED,RR,88,,,2026-02-02T22:46:36.003322+00:00,,synthetic-seed
423,5,PR_CREATED,PR,79,,"{""pr_number"": ""PR-2079""}",2026-02-21T22:46:36.003322+00:00,,synthetic-seed
424,5,RFQ_CLOSED,PR,79,,,2026-02-27T22:46:36.003322+00:00,,synthetic-seed
425,15,NFA_APPROVED,PR,79,,,2026-03-05T22:46:36.003322+00:00,,synthetic-seed
426,5,PO_CREATED,PO,66,,"{""po_number"": ""PO-3066""}",2026-03-06T22:46:36.003322+00:00,,synthetic-seed
427,13,RR_CREATED,RR,89,,"{""rr_number"": ""RR-1089""}",2026-06-15T03:46:36.003322+00:00,,synthetic-seed
428,15,DOA_APPROVED,RR,89,,,2026-06-16T03:46:36.003322+00:00,,synthetic-seed
429,5,PR_CREATED,PR,80,,"{""pr_number"": ""PR-2080""}",2026-06-18T03:46:36.003322+00:00,,synthetic-seed
430,5,PO_CREATED,PO,67,,"{""po_number"": ""PO-3067""}",2026-06-19T03:46:36.003322+00:00,,synthetic-seed
431,1,RR_CREATED,RR,90,,"{""rr_number"": ""RR-1090""}",2026-05-17T01:46:36.003322+00:00,,synthetic-seed
432,1,RR_CANCELLED,RR,90,,,2026-05-18T01:46:36.003322+00:00,,synthetic-seed
433,12,RR_CREATED,RR,91,,"{""rr_number"": ""RR-1091""}",2026-01-21T20:46:36.003322+00:00,,synthetic-seed
434,15,DOA_APPROVED,RR,91,,,2026-01-24T20:46:36.003322+00:00,,synthetic-seed
435,12,PR_CREATED,PR,81,,"{""pr_number"": ""PR-2081""}",2026-01-25T20:46:36.003322+00:00,,synthetic-seed
436,3,NFA_APPROVED,PR,81,,,2026-01-28T20:46:36.003322+00:00,,synthetic-seed
437,12,PO_CREATED,PO,68,,"{""po_number"": ""PO-3068""}",2026-01-29T20:46:36.003322+00:00,,synthetic-seed
438,12,RR_CREATED,RR,92,,"{""rr_number"": ""RR-1092""}",2026-01-15T00:46:36.003322+00:00,,synthetic-seed
439,3,DOA_APPROVED,RR,92,,,2026-01-16T00:46:36.003322+00:00,,synthetic-seed
440,5,PR_CREATED,PR,82,,"{""pr_number"": ""PR-2082""}",2026-01-19T00:46:36.003322+00:00,,synthetic-seed
441,15,NFA_APPROVED,PR,82,,,2026-01-24T00:46:36.003322+00:00,,synthetic-seed
442,5,PO_CREATED,PO,69,,"{""po_number"": ""PO-3069""}",2026-01-25T00:46:36.003322+00:00,,synthetic-seed
443,6,RR_CREATED,RR,93,,"{""rr_number"": ""RR-1093""}",2026-04-22T00:46:36.003322+00:00,,synthetic-seed
444,15,DOA_APPROVED,RR,93,,,2026-04-25T00:46:36.003322+00:00,,synthetic-seed
445,24,PR_CREATED,PR,83,,"{""pr_number"": ""PR-2083""}",2026-04-27T00:46:36.003322+00:00,,synthetic-seed
446,24,RFQ_CLOSED,PR,83,,,2026-05-03T00:46:36.003322+00:00,,synthetic-seed
447,15,NFA_APPROVED,PR,83,,,2026-05-15T05:46:36.003322+00:00,,synthetic-seed
448,24,PO_CREATED,PO,70,,"{""po_number"": ""PO-3070""}",2026-05-16T05:46:36.003322+00:00,,synthetic-seed
449,12,RR_CREATED,RR,94,,"{""rr_number"": ""RR-1094""}",2026-08-24T04:46:36.003322+00:00,,synthetic-seed
450,15,DOA_APPROVED,RR,94,,,2026-08-26T04:46:36.003322+00:00,,synthetic-seed
451,5,PR_CREATED,PR,84,,"{""pr_number"": ""PR-2084""}",2026-08-29T04:46:36.003322+00:00,,synthetic-seed
452,5,RFQ_CLOSED,PR,84,,,2026-09-07T04:46:36.003322+00:00,,synthetic-seed
453,3,NFA_APPROVED,PR,84,,,2026-09-12T04:46:36.003322+00:00,,synthetic-seed
454,5,PO_CREATED,PO,71,,"{""po_number"": ""PO-3071""}",2026-09-13T04:46:36.003322+00:00,,synthetic-seed
455,6,RR_CREATED,RR,95,,"{""rr_number"": ""RR-1095""}",2026-08-24T03:46:36.003322+00:00,,synthetic-seed
456,2,DOA_APPROVED,RR,95,,,2026-08-26T03:46:36.003322+00:00,,synthetic-seed
457,12,PR_CREATED,PR,85,,"{""pr_number"": ""PR-2085""}",2026-08-29T03:46:36.003322+00:00,,synthetic-seed
458,15,NFA_APPROVED,PR,85,,,2026-09-01T03:46:36.003322+00:00,,synthetic-seed
459,12,PO_CREATED,PO,72,,"{""po_number"": ""PO-3072""}",2026-09-02T03:46:36.003322+00:00,,synthetic-seed
460,24,RR_CREATED,RR,96,,"{""rr_number"": ""RR-1096""}",2026-06-02T19:46:36.003322+00:00,,synthetic-seed
461,3,DOA_APPROVED,RR,96,,,2026-06-04T19:46:36.003322+00:00,,synthetic-seed
462,12,PR_CREATED,PR,86,,"{""pr_number"": ""PR-2086""}",2026-06-07T19:46:36.003322+00:00,,synthetic-seed
463,12,RFQ_CLOSED,PR,86,,,2026-06-16T19:46:36.003322+00:00,,synthetic-seed
464,15,NFA_APPROVED,PR,86,,,2026-06-24T19:46:36.003322+00:00,,synthetic-seed
465,12,PO_CREATED,PO,73,,"{""po_number"": ""PO-3073""}",2026-06-25T19:46:36.003322+00:00,,synthetic-seed
466,14,RR_CREATED,RR,97,,"{""rr_number"": ""RR-1097""}",2026-03-30T15:46:36.003322+00:00,,synthetic-seed
467,2,DOA_APPROVED,RR,97,,,2026-03-31T15:46:36.003322+00:00,,synthetic-seed
468,5,PR_CREATED,PR,87,,"{""pr_number"": ""PR-2087""}",2026-04-12T15:46:36.003322+00:00,,synthetic-seed
469,15,NFA_APPROVED,PR,87,,,2026-04-16T15:46:36.003322+00:00,,synthetic-seed
470,5,PO_CREATED,PO,74,,"{""po_number"": ""PO-3074""}",2026-04-17T15:46:36.003322+00:00,,synthetic-seed
471,6,RR_CREATED,RR,98,,"{""rr_number"": ""RR-1098""}",2026-04-11T18:46:36.003322+00:00,,synthetic-seed
472,2,DOA_APPROVED,RR,98,,,2026-04-14T18:46:36.003322+00:00,,synthetic-seed
473,12,PR_CREATED,PR,88,,"{""pr_number"": ""PR-2088""}",2026-04-17T18:46:36.003322+00:00,,synthetic-seed
