id,recipient_id,type,title,message,status,related_entity_type,related_entity_id,created_at,read_at
706,8,APPROVAL_RESULT,RR-1414 approved,Your requisition was approved at DOA.,READ,RR,414,2026-03-14T15:18:35.097269+00:00,2026-03-15T11:18:35.097269+00:00
707,21,APPROVAL_RESULT,RR-1415 approved,Your requisition was approved at DOA.,READ,RR,415,2026-05-05T09:18:35.097269+00:00,2026-05-06T12:18:35.097269+00:00
708,21,PO_CREATED,PO-3345 created,A purchase order has been created for your requisition.,READ,PO,345,2026-05-11T09:18:35.097269+00:00,2026-05-11T19:18:35.097269+00:00
709,6,APPROVAL_RESULT,RR-1416 approved,Your requisition was approved at DOA.,READ,RR,416,2026-07-23T01:18:35.097269+00:00,2026-07-23T23:18:35.097269+00:00
710,18,APPROVAL_RESULT,RR-1417 approved,Your requisition was approved at DOA.,READ,RR,417,2026-04-26T20:18:35.097269+00:00,2026-04-27T21:18:35.097269+00:00
711,11,APPROVAL_RESULT,RR-1418 approved,Your requisition was approved at DOA.,UNREAD,RR,418,2026-02-08T21:18:35.097269+00:00,
712,11,PO_CREATED,PO-3346 created,A purchase order has been created for your requisition.,UNREAD,PO,346,2026-03-08T21:18:35.097269+00:00,
713,2,APPROVAL_RESULT,RR-1419 approved,Your requisition was approved at DOA.,READ,RR,419,2026-04-10T12:18:35.097269+00:00,2026-04-11T17:18:35.097269+00:00
714,20,APPROVAL_RESULT,RR-1420 approved,Your requisition was approved at DOA.,READ,RR,420,2026-06-14T01:18:35.097269+00:00,2026-06-14T13:18:35.097269+00:00
715,8,APPROVAL_RESULT,RR-1421 approved,Your requisition was approved at DOA.,READ,RR,421,2025-12-16T04:18:35.097269+00:00,2025-12-16T20:18:35.097269+00:00
716,8,PO_CREATED,PO-3347 created,A purchase order has been created for your requisition.,UNREAD,PO,347,2025-12-30T04:18:35.097269+00:00,
717,7,APPROVAL_RESULT,RR-1422 approved,Your requisition was approved at DOA.,READ,RR,422,2026-08-24T03:18:35.097269+00:00,2026-08-24T07:18:35.097269+00:00
718,15,APPROVAL_RESULT,RR-1423 approved,Your requisition was approved at DOA.,READ,RR,423,2026-07-05T02:18:35.097269+00:00,2026-07-05T21:18:35.097269+00:00
719,15,PO_CREATED,PO-3348 created,A purchase order has been created for your requisition.,READ,PO,348,2026-07-15T02:18:35.097269+00:00,2026-07-16T06:18:35.097269+00:00
720,6,APPROVAL_RESULT,RR-1424 approved,Your requisition was approved at DOA.,READ,RR,424,2026-04-06T21:18:35.097269+00:00,2026-04-08T01:18:35.097269+00:00
721,15,APPROVAL_REQUEST,DOA approval needed: RR-1425,A requisition is waiting on your DOA approval.,UNREAD,RR,425,2026-03-31T05:18:35.097269+00:00,
722,2,APPROVAL_REQUEST,DOA approval needed: RR-1426,A requisition is waiting on your DOA approval.,UNREAD,RR,426,2026-04-13T07:18:35.097269+00:00,
723,20,APPROVAL_RESULT,RR-1427 approved,Your requisition was approved at DOA.,UNREAD,RR,427,2026-04-09T23:18:35.097269+00:00,
724,20,PO_CREATED,PO-3349 created,A purchase order has been created for your requisition.,READ,PO,349,2026-04-30T23:18:35.097269+00:00,2026-05-01T13:18:35.097269+00:00
725,14,APPROVAL_RESULT,RR-1428 approved,Your requisition was approved at DOA.,READ,RR,428,2026-03-11T18:18:35.097269+00:00,2026-03-12T10:18:35.097269+00:00
726,14,PO_CREATED,PO-3350 created,A purchase order has been created for your requisition.,UNREAD,PO,350,2026-04-01T18:18:35.097269+00:00,
727,4,APPROVAL_RESULT,RR-1429 approved,Your requisition was approved at DOA.,READ,RR,429,2026-03-28T09:18:35.097269+00:00,2026-03-29T13:18:35.097269+00:00
728,4,PO_CREATED,PO-3351 created,A purchase order has been created for your requisition.,UNREAD,PO,351,2026-04-27T09:18:35.097269+00:00,
729,13,APPROVAL_RESULT,RR-1430 approved,Your requisition was approved at DOA.,READ,RR,430,2026-05-14T22:18:35.097269+00:00,2026-05-15T06:18:35.097269+00:00
730,13,PO_CREATED,PO-3352 created,A purchase order has been created for your requisition.,UNREAD,PO,352,2026-05-17T22:18:35.097269+00:00,
731,16,APPROVAL_RESULT,RR-1431 approved,Your requisition was approved at DOA.,READ,RR,431,2026-01-30T04:18:35.097269+00:00,2026-01-30T10:18:35.097269+00:00
732,16,PO_CREATED,PO-3353 created,A purchase order has been created for your requisition.,UNREAD,PO,353,2026-02-16T19:18:35.097269+00:00,
733,13,APPROVAL_RESULT,RR-1432 approved,Your requisition was approved at DOA.,READ,RR,432,2026-06-24T20:18:35.097269+00:00,2026-06-25T16:18:35.097269+00:00
734,13,PO_CREATED,PO-3354 created,A purchase order has been created for your requisition.,UNREAD,PO,354,2026-06-26T20:18:35.097269+00:00,
735,11,APPROVAL_RESULT,RR-1433 approved,Your requisition was approved at DOA.,READ,RR,433,2026-01-28T09:18:35.097269+00:00,2026-01-28T17:18:35.097269+00:00
736,11,PO_CREATED,PO-3355 created,A purchase order has been created for your requisition.,READ,PO,355,2026-02-06T09:18:35.097269+00:00,2026-02-07T10:18:35.097269+00:00
737,18,APPROVAL_RESULT,RR-1434 approved,Your requisition was approved at DOA.,READ,RR,434,2026-07-09T08:18:35.097269+00:00,2026-07-10T04:18:35.097269+00:00
738,18,PO_CREATED,PO-3356 created,A purchase order has been created for your requisition.,UNREAD,PO,356,2026-07-31T08:18:35.097269+00:00,
739,22,APPROVAL_RESULT,RR-1435 approved,Your requisition was approved at DOA.,READ,RR,435,2026-07-29T12:18:35.097269+00:00,2026-07-29T14:18:35.097269+00:00
740,22,PO_CREATED,PO-3357 created,A purchase order has been created for your requisition.,READ,PO,357,2026-09-20T18:18:35.097269+00:00,2026-09-21T10:18:35.097269+00:00
741,8,APPROVAL_RESULT,RR-1436 approved,Your requisition was approved at DOA.,READ,RR,436,2026-07-11T23:18:35.097269+00:00,2026-07-12T05:18:35.097269+00:00
742,8,PO_CREATED,PO-3358 created,A purchase order has been created for your requisition.,READ,PO,358,2026-08-22T23:18:35.097269+00:00,2026-08-24T04:18:35.097269+00:00
743,24,APPROVAL_RESULT,RR-1437 approved,Your requisition was approved at DOA.,UNREAD,RR,437,2026-02-13T02:18:35.097269+00:00,
744,24,PO_CREATED,PO-3359 created,A purchase order has been created for your requisition.,UNREAD,PO,359,2026-03-18T02:18:35.097269+00:00,
745,21,APPROVAL_RESULT,RR-1438 approved,Your requisition was approved at DOA.,READ,RR,438,2026-01-09T09:18:35.097269+00:00,2026-01-09T15:18:35.097269+00:00
746,21,PO_CREATED,PO-3360 created,A purchase order has been created for your requisition.,UNREAD,PO,360,2026-01-25T04:18:35.097269+00:00,
747,5,APPROVAL_RESULT,RR-1440 approved,Your requisition was approved at DOA.,READ,RR,440,2026-07-08T19:18:35.097269+00:00,2026-07-10T00:18:35.097269+00:00
748,5,PO_CREATED,PO-3361 created,A purchase order has been created for your requisition.,UNREAD,PO,361,2026-08-03T19:18:35.097269+00:00,
749,3,APPROVAL_RESULT,RR-1441 approved,Your requisition was approved at DOA.,READ,RR,441,2026-08-12T03:18:35.097269+00:00,2026-08-12T15:18:35.097269+00:00
750,3,PO_CREATED,PO-3362 created,A purchase order has been created for your requisition.,READ,PO,362,2026-08-27T03:18:35.097269+00:00,2026-08-28T00:18:35.097269+00:00
751,18,APPROVAL_RESULT,RR-1442 approved,Your requisition was approved at DOA.,READ,RR,442,2026-03-29T20:18:35.097269+00:00,2026-03-30T14:18:35.097269+00:00
752,18,PO_CREATED,PO-3363 created,A purchase order has been created for your requisition.,READ,PO,363,2026-04-08T20:18:35.097269+00:00,2026-04-08T23:18:35.097269+00:00
753,6,APPROVAL_RESULT,RR-1443 approved,Your requisition was approved at DOA.,UNREAD,RR,443,2026-03-08T17:18:35.097269+00:00,
754,6,PO_CREATED,PO-3364 created,A purchase order has been created for your requisition.,READ,PO,364,2026-04-02T04:18:35.097269+00:00,2026-04-02T23:18:35.097269+00:00
755,6,APPROVAL_RESULT,RR-1445 approved,Your requisition was approved at DOA.,READ,RR,445,2026-01-12T03:18:35.097269+00:00,2026-01-13T01:18:35.097269+00:00
756,6,PO_CREATED,PO-3365 created,A purchase order has been created for your requisition.,UNREAD,PO,365,2026-01-31T03:18:35.097269+00:00,
757,18,APPROVAL_RESULT,RR-1446 approved,Your requisition was approved at DOA.,READ,RR,446,2026-07-18T02:18:35.097269+00:00,2026-07-18T03:18:35.097269+00:00
758,10,APPROVAL_RESULT,RR-1447 approved,Your requisition was approved at DOA.,UNREAD,RR,447,2026-01-13T04:18:35.097269+00:00,
759,10,PO_CREATED,PO-3366 created,A purchase order has been created for your requisition.,UNREAD,PO,366,2026-01-19T04:18:35.097269+00:00,
760,2,APPROVAL_REQUEST,DOA approval needed: RR-1448,A requisition is waiting on your DOA approval.,UNREAD,RR,448,2026-08-13T01:18:35.097269+00:00,
761,24,APPROVAL_RESULT,RR-1449 approved,Your requisition was approved at DOA.,READ,RR,449,2026-06-25T09:18:35.097269+00:00,2026-06-26T08:18:35.097269+00:00
762,24,PO_CREATED,PO-3367 created,A purchase order has been created for your requisition.,READ,PO,367,2026-08-02T09:18:35.097269+00:00,2026-08-02T17:18:35.097269+00:00
763,18,APPROVAL_RESULT,RR-1450 approved,Your requisition was approved at DOA.,READ,RR,450,2026-05-08T21:18:35.097269+00:00,2026-05-09T13:18:35.097269+00:00
764,24,APPROVAL_RESULT,RR-1451 approved,Your requisition was approved at DOA.,UNREAD,RR,451,2026-01-26T19:18:35.097269+00:00,
765,24,PO_CREATED,PO-3368 created,A purchase order has been created for your requisition.,READ,PO,368,2026-03-08T19:18:35.097269+00:00,2026-03-09T06:18:35.097269+00:00
766,3,APPROVAL_REQUEST,DOA approval needed: RR-1452,A requisition is waiting on your DOA approval.,UNREAD,RR,452,2026-08-14T04:18:35.097269+00:00,
767,1,APPROVAL_RESULT,RR-1453 approved,Your requisition was approved at DOA.,READ,RR,453,2025-12-21T04:18:35.097269+00:00,2025-12-22T06:18:35.097269+00:00
768,1,PO_CREATED,PO-3369 created,A purchase order has been created for your requisition.,READ,PO,369,2026-01-09T21:18:35.097269+00:00,2026-01-10T08:18:35.097269+00:00
769,19,APPROVAL_RESULT,RR-1454 approved,Your requisition was approved at DOA.,READ,RR,454,2026-05-28T16:18:35.097269+00:00,2026-05-29T13:18:35.097269+00:00
770,3,APPROVAL_REQUEST,DOA approval needed: RR-1455,A requisition is waiting on your DOA approval.,UNREAD,RR,455,2026-07-16T13:18:35.097269+00:00,
771,3,APPROVAL_REQUEST,DOA approval needed: RR-1456,A requisition is waiting on your DOA approval.,UNREAD,RR,456,2026-08-24T10:18:35.097269+00:00,
772,14,APPROVAL_RESULT,RR-1457 approved,Your requisition was approved at DOA.,READ,RR,457,2026-08-29T08:18:35.097269+00:00,2026-08-29T17:18:35.097269+00:00
773,8,APPROVAL_RESULT,RR-1458 approved,Your requisition was approved at DOA.,UNREAD,RR,458,2026-01-09T04:18:35.097269+00:00,
774,8,PO_CREATED,PO-3370 created,A purchase order has been created for your requisition.,READ,PO,370,2026-01-13T04:18:35.097269+00:00,2026-01-13T14:18:35.097269+00:00
775,23,APPROVAL_RESULT,RR-1459 approved,Your requisition was approved at DOA.,READ,RR,459,2026-04-14T05:18:35.097269+00:00,2026-04-14T23:18:35.097269+00:00
776,23,PO_CREATED,PO-3371 created,A purchase order has been created for your requisition.,READ,PO,371,2026-05-03T22:18:35.097269+00:00,2026-05-04T14:18:35.097269+00:00
777,3,APPROVAL_REQUEST,DOA approval needed: RR-1460,A requisition is waiting on your DOA approval.,UNREAD,RR,460,2026-06-11T22:18:35.097269+00:00,
778,15,APPROVAL_REQUEST,DOA approval needed: RR-1461,A requisition is waiting on your DOA approval.,UNREAD,RR,461,2026-08-23T20:18:35.097269+00:00,
779,15,APPROVAL_REQUEST,DOA approval needed: RR-1462,A requisition is waiting on your DOA approval.,UNREAD,RR,462,2026-04-27T09:18:35.097269+00:00,
780,8,APPROVAL_RESULT,RR-1463 approved,Your requisition was approved at DOA.,UNREAD,RR,463,2026-04-11T11:18:35.097269+00:00,
781,8,PO_CREATED,PO-3372 created,A purchase order has been created for your requisition.,READ,PO,372,2026-04-19T11:18:35.097269+00:00,2026-04-20T04:18:35.097269+00:00
782,22,APPROVAL_RESULT,RR-1464 approved,Your requisition was approved at DOA.,READ,RR,464,2026-04-11T03:18:35.097269+00:00,2026-04-11T20:18:35.097269+00:00
783,22,PO_CREATED,PO-3373 created,A purchase order has been created for your requisition.,UNREAD,PO,373,2026-04-26T03:18:35.097269+00:00,
784,4,APPROVAL_RESULT,RR-1465 approved,Your requisition was approved at DOA.,READ,RR,465,2026-04-20T22:18:35.097269+00:00,2026-04-21T03:18:35.097269+00:00
785,4,PO_CREATED,PO-3374 created,A purchase order has been created for your requisition.,READ,PO,374,2026-05-06T22:18:35.097269+00:00,2026-05-07T05:18:35.097269+00:00
786,15,APPROVAL_RESULT,RR-1466 approved,Your requisition was approved at DOA.,READ,RR,466,2026-01-06T03:18:35.097269+00:00,2026-01-06T17:18:35.097269+00:00
787,15,PO_CREATED,PO-3375 created,A purchase order has been created for your requisition.,READ,PO,375,2026-01-08T03:18:35.097269+00:00,2026-01-08T10:18:35.097269+00:00
788,15,APPROVAL_REQUEST,DOA approval needed: RR-1467,A requisition is waiting on your DOA approval.,UNREAD,RR,467,2026-06-03T16:18:35.097269+00:00,
789,12,APPROVAL_RESULT,RR-1468 approved,Your requisition was approved at DOA.,READ,RR,468,2026-02-15T08:18:35.097269+00:00,2026-02-15T12:18:35.097269+00:00
790,12,PO_CREATED,PO-3376 created,A purchase order has been created for your requisition.,READ,PO,376,2026-02-23T08:18:35.097269+00:00,2026-02-23T17:18:35.097269+00:00
791,14,APPROVAL_RESULT,RR-1469 approved,Your requisition was approved at DOA.,READ,RR,469,2026-02-24T06:18:35.097269+00:00,2026-02-24T07:18:35.097269+00:00
792,14,PO_CREATED,PO-3377 created,A purchase order has been created for your requisition.,READ,PO,377,2026-03-10T06:18:35.097269+00:00,2026-03-10T14:18:35.097269+00:00
793,2,APPROVAL_RESULT,RR-1470 approved,Your requisition was approved at DOA.,READ,RR,470,2025-12-21T23:18:35.097269+00:00,2025-12-22T07:18:35.097269+00:00
794,2,PO_CREATED,PO-3378 created,A purchase order has been created for your requisition.,READ,PO,378,2026-01-03T23:18:35.097269+00:00,2026-01-04T21:18:35.097269+00:00
795,5,APPROVAL_RESULT,RR-1472 approved,Your requisition was approved at DOA.,READ,RR,472,2026-07-05T22:18:35.097269+00:00,2026-07-06T12:18:35.097269+00:00
796,5,PO_CREATED,PO-3379 created,A purchase order has been created for your requisition.,UNREAD,PO,379,2026-07-30T22:18:35.097269+00:00,
797,10,APPROVAL_RESULT,RR-1473 approved,Your requisition was approved at DOA.,READ,RR,473,2026-03-04T03:18:35.097269+00:00,2026-03-05T08:18:35.097269+00:00
798,6,APPROVAL_RESULT,RR-1474 approved,Your requisition was approved at DOA.,READ,RR,474,2026-01-08T14:18:35.097269+00:00,2026-01-09T10:18:35.097269+00:00
799,6,PO_CREATED,PO-3380 created,A purchase order has been created for your requisition.,UNREAD,PO,380,2026-01-26T20:18:35.097269+00:00,
800,15,APPROVAL_REQUEST,DOA approval needed: RR-1475,A requisition is waiting on your DOA approval.,UNREAD,RR,475,2026-04-04T16:18:35.097269+00:00,
801,14,APPROVAL_RESULT,RR-1476 approved,Your requisition was approved at DOA.,UNREAD,RR,476,2026-01-14T02:18:35.097269+00:00,
802,14,PO_CREATED,PO-3381 created,A purchase order has been created for your requisition.,UNREAD,PO,381,2026-02-01T02:18:35.097269+00:00,
803,13,APPROVAL_RESULT,RR-1477 approved,Your requisition was approved at DOA.,UNREAD,RR,477,2026-06-05T17:18:35.097269+00:00,
804,13,PO_CREATED,PO-3382 created,A purchase order has been created for your requisition.,UNREAD,PO,382,2026-06-25T17:18:35.097269+00:00,
805,3,APPROVAL_RESULT,RR-1478 approved,Your requisition was approved at DOA.,READ,RR,478,2026-06-28T07:18:35.097269+00:00,2026-06-29T04:18:35.097269+00:00
806,3,PO_CREATED,PO-3383 created,A purchase order has been created for your requisition.,READ,PO,383,2026-07-07T07:18:35.097269+00:00,2026-07-07T11:18:35.097269+00:00
807,7,APPROVAL_RESULT,RR-1479 approved,Your requisition was approved at DOA.,READ,RR,479,2026-06-20T07:18:35.097269+00:00,2026-06-21T09:18:35.097269+00:00
808,7,PO_CREATED,PO-3384 created,A purchase order has been created for your requisition.,UNREAD,PO,384,2026-08-15T07:18:35.097269+00:00,
809,6,APPROVAL_RESULT,RR-1480 approved,Your requisition was approved at DOA.,UNREAD,RR,480,2026-05-16T14:18:35.097269+00:00,
810,1,APPROVAL_RESULT,RR-1481 approved,Your requisition was approved at DOA.,READ,RR,481,2026-04-29T00:18:35.097269+00:00,2026-04-29T20:18:35.097269+00:00
811,18,APPROVAL_RESULT,RR-1482 approved,Your requisition was approved at DOA.,READ,RR,482,2026-08-25T03:18:35.097269+00:00,2026-08-25T17:18:35.097269+00:00
812,18,PO_CREATED,PO-3385 created,A purchase order has been created for your requisition.,READ,PO,385,2026-09-06T03:18:35.097269+00:00,2026-09-06T08:18:35.097269+00:00
813,15,APPROVAL_REQUEST,DOA approval needed: RR-1483,A requisition is waiting on your DOA approval.,UNREAD,RR,483,2026-04-30T23:18:35.097269+00:00,
814,2,APPROVAL_REQUEST,DOA approval needed: RR-1484,A requisition is waiting on your DOA approval.,UNREAD,RR,484,2026-05-31T03:18:35.097269+00:00,
815,14,APPROVAL_RESULT,RR-1485 rejected,Your requisition was rejected at DOA approval.,READ,RR,485,2026-07-08T03:18:35.097269+00:00,2026-07-09T08:18:35.097269+00:00
816,11,APPROVAL_RESULT,RR-1486 approved,Your requisition was approved at DOA.,UNREAD,RR,486,2026-06-10T05:18:35.097269+00:00,
817,11,PO_CREATED,PO-3386 created,A purchase order has been created for your requisition.,UNREAD,PO,386,2026-06-21T05:18:35.097269+00:00,
818,14,APPROVAL_RESULT,RR-1487 approved,Your requisition was approved at DOA.,READ,RR,487,2026-01-27T13:18:35.097269+00:00,2026-01-28T02:18:35.097269+00:00
819,14,PO_CREATED,PO-3387 created,A purchase order has been created for your requisition.,READ,PO,387,2026-02-06T13:18:35.097269+00:00,2026-02-07T05:18:35.097269+00:00
820,19,APPROVAL_RESULT,RR-1488 approved,Your requisition was approved at DOA.,UNREAD,RR,488,2026-01-20T03:18:35.097269+00:00,
821,19,PO_CREATED,PO-3388 created,A purchase order has been created for your requisition.,UNREAD,PO,388,2026-02-02T03:18:35.097269+00:00,
822,21,APPROVAL_RESULT,RR-1489 approved,Your requisition was approved at DOA.,READ,RR,489,2026-04-11T17:18:35.097269+00:00,2026-04-11T22:18:35.097269+00:00
823,21,PO_CREATED,PO-3389 created,A purchase order has been created for your requisition.,READ,PO,389,2026-05-03T10:18:35.097269+00:00,2026-05-04T15:18:35.097269+00:00
824,14,APPROVAL_RESULT,RR-1490 approved,Your requisition was approved at DOA.,READ,RR,490,2026-08-17T18:18:35.097269+00:00,2026-08-18T08:18:35.097269+00:00
825,15,APPROVAL_REQUEST,DOA approval needed: RR-1491,A requisition is waiting on your DOA approval.,UNREAD,RR,491,2026-04-02T16:18:35.097269+00:00,
826,24,APPROVAL_RESULT,RR-1492 approved,Your requisition was approved at DOA.,READ,RR,492,2026-02-20T15:18:35.097269+00:00,2026-02-20T16:18:35.097269+00:00
827,24,PO_CREATED,PO-3390 created,A purchase order has been created for your requisition.,UNREAD,PO,390,2026-03-13T11:18:35.097269+00:00,
828,3,APPROVAL_REQUEST,DOA approval needed: RR-1493,A requisition is waiting on your DOA approval.,UNREAD,RR,493,2026-08-22T02:18:35.097269+00:00,
829,12,APPROVAL_RESULT,RR-1494 approved,Your requisition was approved at DOA.,READ,RR,494,2026-03-06T21:18:35.097269+00:00,2026-03-07T01:18:35.097269+00:00
830,12,PO_CREATED,PO-3391 created,A purchase order has been created for your requisition.,READ,PO,391,2026-04-06T11:18:35.097269+00:00,2026-04-07T02:18:35.097269+00:00
831,15,APPROVAL_RESULT,RR-1495 approved,Your requisition was approved at DOA.,READ,RR,495,2026-07-21T13:18:35.097269+00:00,2026-07-22T15:18:35.097269+00:00
832,15,PO_CREATED,PO-3392 created,A purchase order has been created for your requisition.,READ,PO,392,2026-07-31T13:18:35.097269+00:00,2026-07-31T23:18:35.097269+00:00
833,21,APPROVAL_RESULT,RR-1496 approved,Your requisition was approved at DOA.,READ,RR,496,2026-01-09T12:18:35.097269+00:00,2026-01-10T09:18:35.097269+00:00
834,21,PO_CREATED,PO-3393 created,A purchase order has been created for your requisition.,UNREAD,PO,393,2026-01-19T12:18:35.097269+00:00,
835,2,APPROVAL_RESULT,RR-1497 approved,Your requisition was approved at DOA.,READ,RR,497,2026-01-09T21:18:35.097269+00:00,2026-01-11T00:18:35.097269+00:00
836,2,PO_CREATED,PO-3394 created,A purchase order has been created for your requisition.,READ,PO,394,2026-01-29T21:18:35.097269+00:00,2026-01-30T05:18:35.097269+00:00
837,18,APPROVAL_RESULT,RR-1498 approved,Your requisition was approved at DOA.,UNREAD,RR,498,2026-08-03T17:18:35.097269+00:00,
838,18,PO_CREATED,PO-3395 created,A purchase order has been created for your requisition.,UNREAD,PO,395,2026-08-05T17:18:35.097269+00:00,
839,15,APPROVAL_REQUEST,DOA approval needed: RR-1499,A requisition is waiting on your DOA approval.,UNREAD,RR,499,2026-07-12T09:18:35.097269+00:00,
840,9,APPROVAL_RESULT,RR-1500 approved,Your requisition was approved at DOA.,READ,RR,500,2026-03-27T17:18:35.097269+00:00,2026-03-27T19:18:35.097269+00:00
841,9,PO_CREATED,PO-3396 created,A purchase order has been created for your requisition.,READ,PO,396,2026-04-15T17:18:35.097269+00:00,2026-04-16T05:18:35.097269+00:00
842,11,APPROVAL_RESULT,RR-1501 approved,Your requisition was approved at DOA.,UNREAD,RR,501,2026-03-10T22:18:35.097269+00:00,
843,11,PO_CREATED,PO-3397 created,A purchase order has been created for your requisition.,UNREAD,PO,397,2026-03-19T22:18:35.097269+00:00,
844,17,APPROVAL_RESULT,RR-1502 approved,Your requisition was approved at DOA.,READ,RR,502,2026-05-11T16:18:35.097269+00:00,2026-05-11T20:18:35.097269+00:00
845,17,PO_CREATED,PO-3398 created,A purchase order has been created for your requisition.,READ,PO,398,2026-05-21T16:18:35.097269+00:00,2026-05-21T19:18:35.097269+00:00
846,6,APPROVAL_RESULT,RR-1503 approved,Your requisition was approved at DOA.,READ,RR,503,2026-04-21T21:18:35.097269+00:00,2026-04-22T23:18:35.097269+00:00
847,9,APPROVAL_RESULT,RR-1505 approved,Your requisition was approved at DOA.,READ,RR,505,2026-04-12T18:18:35.097269+00:00,2026-04-13T14:18:35.097269+00:00
848,9,PO_CREATED,PO-3399 created,A purchase order has been created for your requisition.,UNREAD,PO,399,2026-05-30T18:18:35.097269+00:00,
849,7,APPROVAL_RESULT,RR-1506 approved,Your requisition was approved at DOA.,UNREAD,RR,506,2026-07-14T07:18:35.097269+00:00,
850,7,PO_CREATED,PO-3400 created,A purchase order has been created for your requisition.,UNREAD,PO,400,2026-08-24T09:18:35.097269+00:00,
851,4,APPROVAL_RESULT,RR-1507 approved,Your requisition was approved at DOA.,READ,RR,507,2026-02-27T08:18:35.097269+00:00,2026-02-27T15:18:35.097269+00:00
852,4,PO_CREATED,PO-3401 created,A purchase order has been created for your requisition.,UNREAD,PO,401,2026-03-02T08:18:35.097269+00:00,
853,8,APPROVAL_RESULT,RR-1508 approved,Your requisition was approved at DOA.,READ,RR,508,2026-06-27T19:18:35.097269+00:00,2026-06-28T22:18:35.097269+00:00
854,18,APPROVAL_RESULT,RR-1509 approved,Your requisition was approved at DOA.,READ,RR,509,2026-03-02T14:18:35.097269+00:00,2026-03-03T16:18:35.097269+00:00
855,18,PO_CREATED,PO-3402 created,A purchase order has been created for your requisition.,UNREAD,PO,402,2026-03-18T13:18:35.097269+00:00,
856,7,APPROVAL_RESULT,RR-1510 approved,Your requisition was approved at DOA.,READ,RR,510,2026-04-07T23:18:35.097269+00:00,2026-04-08T09:18:35.097269+00:00
857,7,PO_CREATED,PO-3403 created,A purchase order has been created for your requisition.,UNREAD,PO,403,2026-04-10T23:18:35.097269+00:00,
858,2,APPROVAL_RESULT,RR-1511 approved,Your requisition was approved at DOA.,UNREAD,RR,511,2026-08-06T03:18:35.097269+00:00,
859,2,PO_CREATED,PO-3404 created,A purchase order has been created for your requisition.,UNREAD,PO,404,2026-08-10T03:18:35.097269+00:00,
860,10,APPROVAL_RESULT,RR-1512 approved,Your requisition was approved at DOA.,UNREAD,RR,512,2025-12-12T02:18:35.097269+00:00,
861,23,APPROVAL_RESULT,RR-1513 approved,Your requisition was approved at DOA.,READ,RR,513,2026-05-14T00:18:35.097269+00:00,2026-05-14T14:18:35.097269+00:00
862,23,PO_CREATED,PO-3405 created,A purchase order has been created for your requisition.,READ,PO,405,2026-05-16T00:18:35.097269+00:00,2026-05-16T13:18:35.097269+00:00
863,17,APPROVAL_RESULT,RR-1514 approved,Your requisition was approved at DOA.,READ,RR,514,2026-06-07T21:18:35.097269+00:00,2026-06-08T16:18:35.097269+00:00
864,17,PO_CREATED,PO-3406 created,A purchase order has been created for your requisition.,UNREAD,PO,406,2026-07-10T21:18:35.097269+00:00,
865,19,APPROVAL_RESULT,RR-1515 approved,Your requisition was approved at DOA.,READ,RR,515,2026-07-18T19:18:35.097269+00:00,2026-07-19T06:18:35.097269+00:00
866,19,PO_CREATED,PO-3407 created,A purchase order has been created for your requisition.,READ,PO,407,2026-07-27T19:18:35.097269+00:00,2026-07-28T11:18:35.097269+00:00
867,2,APPROVAL_RESULT,RR-1516 approved,Your requisition was approved at DOA.,UNREAD,RR,516,2026-02-14T18:18:35.097269+00:00,
868,2,PO_CREATED,PO-3408 created,A purchase order has been created for your requisition.,READ,PO,408,2026-02-23T18:18:35.097269+00:00,2026-02-24T15:18:35.097269+00:00
869,21,APPROVAL_RESULT,RR-1517 approved,Your requisition was approved at DOA.,READ,RR,517,2026-06-24T01:18:35.097269+00:00,2026-06-24T18:18:35.097269+00:00
870,21,PO_CREATED,PO-3409 created,A purchase order has been created for your requisition.,UNREAD,PO,409,2026-07-17T17:18:35.097269+00:00,
871,20,APPROVAL_RESULT,RR-1518 approved,Your requisition was approved at DOA.,UNREAD,RR,518,2026-08-06T19:18:35.097269+00:00,
872,20,PO_CREATED,PO-3410 created,A purchase order has been created for your requisition.,READ,PO,410,2026-08-13T19:18:35.097269+00:00,2026-08-14T06:18:35.097269+00:00
873,17,APPROVAL_RESULT,RR-1519 approved,Your requisition was approved at DOA.,UNREAD,RR,519,2026-06-28T02:18:35.097269+00:00,
874,17,PO_CREATED,PO-3411 created,A purchase order has been created for your requisition.,UNREAD,PO,411,2026-07-23T02:18:35.097269+00:00,
875,10,APPROVAL_RESULT,RR-1520 approved,Your requisition was approved at DOA.,UNREAD,RR,520,2026-04-01T06:18:35.097269+00:00,
876,10,PO_CREATED,PO-3412 created,A purchase order has been created for your requisition.,READ,PO,412,2026-04-13T06:18:35.097269+00:00,2026-04-14T05:18:35.097269+00:00
877,21,APPROVAL_RESULT,RR-1521 approved,Your requisition was approved at DOA.,READ,RR,521,2026-07-01T12:18:35.097269+00:00,2026-07-02T09:18:35.097269+00:00
878,21,PO_CREATED,PO-3413 created,A purchase order has been created for your requisition.,READ,PO,413,2026-07-12T12:18:35.097269+00:00,2026-07-13T16:18:35.097269+00:00
879,19,APPROVAL_RESULT,RR-1522 approved,Your requisition was approved at DOA.,UNREAD,RR,522,2025-12-21T09:18:35.097269+00:00,
880,13,APPROVAL_RESULT,NFA rejected for PR-2484,The NFA for this PR was rejected.,READ,PR,484,2026-01-11T09:18:35.097269+00:00,2026-01-11T13:18:35.097269+00:00
